leads_id,stage_id,funnel_id,stage_date,stage_time
3116,106,15084,2022-10-19,09:39:11
3096,106,15086,2022-10-19,09:43:36
3121,106,15091,2022-10-19,10:23:23
3042,106,15114,2022-10-19,14:53:03
3013,106,15115,2022-10-19,14:53:48
3085,106,15126,2022-10-19,17:47:08
3102,106,15130,2022-10-20,09:18:02
3127,106,15145,2022-10-20,12:18:06
3100,106,15149,2022-10-20,14:39:44
3088,106,15151,2022-10-20,15:59:00
3124,106,15160,2022-10-20,17:44:21
3075,106,15163,2022-10-21,09:03:50
3151,106,15164,2022-10-21,09:04:08
3130,106,15169,2022-10-21,09:32:11
3140,106,15177,2022-10-21,10:32:02
3095,106,15178,2022-10-21,10:33:02
3154,106,15183,2022-10-21,12:13:56
3137,106,15184,2022-10-21,12:43:11
3084,106,15189,2022-10-21,13:53:25
3135,106,15195,2022-10-21,16:17:31
3153,106,15202,2022-10-21,16:56:08
3118,106,15205,2022-10-21,17:47:29
3152,106,15207,2022-10-21,17:53:09
3134,106,15218,2022-10-24,10:06:42
3108,106,15221,2022-10-24,11:02:25
3113,106,15230,2022-10-24,14:05:16
3168,106,15251,2022-10-25,10:40:18
3167,106,15264,2022-10-25,13:22:55
3159,106,15287,2022-10-26,09:40:19
3164,106,15336,2022-10-27,13:32:12
3185,106,15355,2022-10-28,09:30:16
3182,106,15462,2022-10-31,17:54:46
3199,106,15508,2022-11-02,12:08:28
3193,106,15531,2022-11-03,10:29:32
3188,106,15604,2022-11-07,09:04:40
3198,106,15612,2022-11-07,10:04:27
3187,106,15688,2022-11-08,12:31:17
3207,106,15700,2022-11-08,17:41:02
3204,106,15706,2022-11-09,10:04:57
3203,106,15722,2022-11-09,16:37:05
3194,106,15741,2022-11-10,13:37:40
3201,106,15748,2022-11-10,17:08:41
3241,106,15750,2022-11-11,09:15:10
3200,106,15753,2022-11-11,10:11:43
3230,106,15767,2022-11-11,14:10:32
3206,106,15786,2022-11-14,11:04:45
3229,106,15794,2022-11-14,13:45:53
3217,106,15806,2022-11-14,17:41:50
3224,106,15815,2022-11-15,09:36:09
3222,106,15819,2022-11-15,10:57:46
3226,106,15833,2022-11-15,16:29:48
3213,106,15834,2022-11-15,16:55:41
3268,106,15838,2022-11-16,09:08:54
3251,106,15854,2022-11-16,16:31:52
3270,106,15861,2022-11-17,10:33:57
3245,106,15863,2022-11-17,10:45:21
3243,106,15868,2022-11-17,13:37:04
3267,106,15873,2022-11-17,16:18:53
3282,106,15875,2022-11-17,16:24:25
3274,106,15877,2022-11-17,17:16:27
3260,106,15878,2022-11-17,17:23:44
3261,106,15882,2022-11-18,09:47:41
3300,106,15896,2022-11-18,12:59:38
3252,106,15898,2022-11-18,13:18:49
3239,106,15902,2022-11-18,14:51:31
3228,106,15910,2022-11-18,17:51:55
3278,106,15913,2022-11-21,09:23:44
3306,106,15920,2022-11-21,12:22:56
3293,106,15933,2022-11-21,17:08:13
3256,106,15940,2022-11-22,10:12:11
3276,106,15947,2022-11-22,12:04:22
3284,106,15954,2022-11-22,14:36:49
3294,106,15962,2022-11-22,17:15:20
3317,106,15984,2022-11-23,17:35:29
3292,106,15991,2022-11-24,11:21:33
3316,106,15995,2022-11-24,13:35:56
3315,106,16006,2022-11-25,09:14:16
3324,106,16029,2022-11-25,16:07:38
3320,106,16038,2022-11-28,09:18:48
3318,106,16077,2022-11-29,10:35:38
3325,106,16146,2022-12-02,14:01:20
3329,106,16161,2022-12-05,09:00:25
3338,106,16181,2022-12-05,16:23:04
3347,106,16192,2022-12-06,10:41:34
3336,106,16196,2022-12-06,12:26:17
3328,106,16201,2022-12-06,12:58:54
3343,106,16210,2022-12-06,16:37:19
3337,106,16228,2022-12-09,09:32:16
3355,106,16229,2022-12-09,10:06:54
3351,106,16232,2022-12-09,12:15:31
3340,106,16236,2022-12-09,16:55:51
3345,106,16240,2022-12-12,09:10:30
3368,106,16260,2022-12-13,11:07:55
3366,106,16263,2022-12-13,13:22:40
3360,106,16273,2022-12-14,10:10:27
3359,106,16278,2022-12-15,11:23:53
3375,106,16279,2022-12-15,11:30:27
3372,106,16280,2022-12-15,11:32:52
3386,106,16283,2022-12-16,09:17:08
3392,106,16299,2022-12-21,10:19:08
3393,106,16309,2022-12-22,14:07:02
3394,106,16312,2022-12-22,16:43:52
2,107,324,2020-12-24,14:10:10
28,107,329,2020-12-24,17:25:12
8,107,330,2020-12-24,17:50:23
45,107,354,2020-12-28,10:46:29
15,107,373,2020-12-28,17:52:53
12,107,374,2020-12-29,09:04:27
19,107,376,2020-12-29,10:24:36
36,107,379,2020-12-29,11:13:06
54,107,380,2020-12-29,11:19:53
31,107,383,2020-12-29,12:21:11
9,107,389,2020-12-29,14:55:50
24,107,395,2020-12-30,09:03:41
10,107,398,2020-12-30,10:24:04
27,107,402,2020-12-30,12:11:59
22,107,405,2020-12-30,14:38:20
21,107,411,2020-12-30,17:07:12
18,107,412,2020-12-30,17:13:32
17,107,414,2020-12-31,10:29:32
6,107,417,2020-12-31,11:18:48
48,107,431,2021-01-01,09:19:13
53,107,444,2021-01-01,12:02:20
73,107,462,2021-01-04,09:07:11
63,107,468,2021-01-04,09:57:17
46,107,611,2021-01-08,15:58:45
75,107,633,2021-01-11,10:11:23
74,107,645,2021-01-11,14:06:46
79,107,705,2021-01-13,16:43:08
128,107,763,2021-01-18,12:01:26
86,107,785,2021-01-19,11:59:11
102,107,813,2021-01-20,16:04:21
96,107,819,2021-01-21,09:55:45
111,107,829,2021-01-21,16:43:33
166,107,857,2021-01-25,13:11:54
92,107,859,2021-01-25,14:36:41
98,107,871,2021-01-26,11:25:14
110,107,872,2021-01-26,11:49:21
140,107,878,2021-01-26,15:46:17
134,107,888,2021-01-27,16:31:27
169,107,895,2021-01-28,12:57:04
139,107,901,2021-01-28,17:28:14
159,107,915,2021-01-29,13:24:26
146,107,917,2021-01-29,13:39:04
126,107,921,2021-01-29,15:33:27
123,107,924,2021-01-29,16:37:58
165,107,927,2021-01-29,17:21:12
170,107,928,2021-01-29,17:28:16
184,107,962,2021-02-02,09:41:17
188,107,963,2021-02-02,09:51:45
144,107,974,2021-02-02,16:08:43
186,107,1017,2021-02-05,11:16:39
185,107,1062,2021-02-08,16:17:28
201,107,1200,2021-02-17,16:07:15
218,107,1215,2021-02-19,09:02:33
209,107,1219,2021-02-19,10:35:26
228,107,1220,2021-02-19,10:43:18
212,107,1228,2021-02-19,16:07:30
199,107,1233,2021-02-19,17:44:42
231,107,1236,2021-02-22,09:14:26
205,107,1253,2021-02-23,09:56:15
250,107,1266,2021-02-23,17:41:32
247,107,1276,2021-02-25,10:04:44
245,107,1277,2021-02-25,10:08:45
259,107,1289,2021-02-26,09:05:58
204,107,1315,2021-02-26,16:46:50
269,107,1337,2021-03-01,16:38:03
243,107,1349,2021-03-02,11:39:25
256,107,1372,2021-03-03,10:40:55
270,107,1381,2021-03-03,16:56:31
251,107,1387,2021-03-04,09:12:34
272,107,1434,2021-03-08,10:23:39
273,107,1623,2021-03-16,09:01:24
289,107,1650,2021-03-17,10:39:25
281,107,1667,2021-03-18,11:43:52
308,107,1679,2021-03-19,09:09:41
295,107,1681,2021-03-19,10:32:17
288,107,1688,2021-03-19,12:25:27
301,107,1709,2021-03-22,09:32:17
314,107,1721,2021-03-22,16:12:48
286,107,1733,2021-03-23,10:25:51
339,107,1769,2021-03-25,09:04:43
323,107,1791,2021-03-26,10:22:47
329,107,1800,2021-03-26,13:37:58
338,107,1807,2021-03-26,16:26:21
318,107,1820,2021-03-29,10:44:28
360,107,1823,2021-03-29,11:22:36
337,107,1827,2021-03-29,14:41:56
297,107,1828,2021-03-29,14:50:58
359,107,1829,2021-03-29,15:11:47
369,107,1846,2021-03-30,13:34:30
350,107,1858,2021-03-30,17:39:32
345,107,1864,2021-03-31,10:17:23
377,107,1873,2021-04-01,09:27:21
372,107,1874,2021-04-01,10:12:03
355,107,1901,2021-04-02,09:55:54
351,107,1908,2021-04-02,11:03:56
361,107,1910,2021-04-02,12:02:32
340,107,1923,2021-04-02,15:48:55
333,107,1925,2021-04-02,16:04:47
378,107,1998,2021-04-07,09:26:39
375,107,2003,2021-04-07,12:05:59
395,107,2134,2021-04-13,17:17:42
380,107,2160,2021-04-14,17:14:32
379,107,2192,2021-04-16,12:04:31
401,107,2198,2021-04-16,14:18:51
424,107,2223,2021-04-19,15:34:15
440,107,2233,2021-04-20,09:15:58
410,107,2242,2021-04-20,15:32:25
451,107,2256,2021-04-21,15:35:30
426,107,2258,2021-04-21,16:25:53
409,107,2264,2021-04-22,10:33:12
438,107,2273,2021-04-22,15:04:29
433,107,2283,2021-04-23,10:49:57
417,107,2290,2021-04-23,16:42:02
430,107,2291,2021-04-23,16:57:44
437,107,2305,2021-04-26,16:09:38
444,107,2313,2021-04-26,17:19:36
458,107,2316,2021-04-27,09:26:15
416,107,2320,2021-04-27,11:42:48
465,107,2327,2021-04-27,16:20:38
432,107,2361,2021-04-29,15:18:52
431,107,2367,2021-04-29,17:20:33
459,107,2369,2021-04-30,09:10:02
446,107,2385,2021-04-30,13:42:43
494,107,2407,2021-05-03,12:55:03
486,107,2430,2021-05-03,17:28:31
472,107,2440,2021-05-04,10:21:24
482,107,2464,2021-05-04,16:55:52
488,107,2501,2021-05-06,14:46:10
492,107,2529,2021-05-07,12:58:10
490,107,2532,2021-05-07,13:33:40
505,107,2695,2021-05-14,16:35:02
501,107,2702,2021-05-17,12:26:21
498,107,2719,2021-05-17,17:20:12
523,107,2757,2021-05-19,16:12:21
531,107,2776,2021-05-20,16:56:12
513,107,2791,2021-05-21,17:06:32
516,107,2793,2021-05-21,17:16:13
564,107,2796,2021-05-24,09:09:40
524,107,2819,2021-05-25,13:12:41
526,107,2821,2021-05-25,14:22:27
536,107,2831,2021-05-26,15:22:40
551,107,2833,2021-05-26,17:26:35
512,107,2834,2021-05-27,09:01:32
533,107,2835,2021-05-27,09:02:39
550,107,2837,2021-05-27,10:43:11
556,107,2838,2021-05-27,11:43:51
576,107,2843,2021-05-27,16:02:17
545,107,2845,2021-05-27,17:00:22
559,107,2852,2021-05-28,11:11:18
569,107,2853,2021-05-28,11:34:20
529,107,2859,2021-05-28,14:07:25
581,107,2900,2021-06-01,10:50:42
592,107,2924,2021-06-02,13:26:40
599,107,3087,2021-06-10,14:36:42
617,107,3193,2021-06-15,17:42:34
610,107,3202,2021-06-16,12:59:08
611,107,3208,2021-06-16,17:14:11
633,107,3235,2021-06-18,14:48:37
641,107,3276,2021-06-22,14:24:34
665,107,3285,2021-06-22,17:36:50
631,107,3294,2021-06-23,15:27:34
654,107,3298,2021-06-23,17:01:41
661,107,3303,2021-06-24,09:58:15
668,107,3309,2021-06-24,14:04:48
630,107,3318,2021-06-25,09:18:02
652,107,3320,2021-06-25,10:42:45
660,107,3321,2021-06-25,10:46:53
651,107,3328,2021-06-25,14:09:52
676,107,3333,2021-06-25,15:40:56
653,107,3337,2021-06-25,17:21:38
639,107,3339,2021-06-25,17:25:39
646,107,3346,2021-06-28,09:36:21
693,107,3369,2021-06-28,17:40:04
678,107,3371,2021-06-28,17:52:07
691,107,3374,2021-06-29,10:00:04
662,107,3382,2021-06-29,12:39:47
684,107,3395,2021-06-29,16:56:36
700,107,3414,2021-07-01,09:28:59
698,107,3444,2021-07-02,11:02:17
656,107,3454,2021-07-02,12:46:24
685,107,3537,2021-07-06,10:28:13
701,107,3630,2021-07-09,15:21:22
714,107,3768,2021-07-15,13:20:41
715,107,3777,2021-07-15,16:41:30
741,107,3782,2021-07-16,09:16:32
736,107,3785,2021-07-16,09:46:15
743,107,3822,2021-07-19,14:25:10
751,107,3860,2021-07-21,11:25:00
762,107,3863,2021-07-21,12:46:34
747,107,3869,2021-07-21,17:45:46
754,107,3875,2021-07-22,13:34:08
760,107,3880,2021-07-22,16:21:52
774,107,3883,2021-07-22,17:20:18
800,107,3885,2021-07-23,09:05:36
767,107,3892,2021-07-23,11:20:10
749,107,3893,2021-07-23,11:39:28
771,107,3900,2021-07-23,15:58:19
748,107,3901,2021-07-23,16:02:56
725,107,3906,2021-07-23,16:55:25
797,107,3915,2021-07-26,10:44:22
793,107,3936,2021-07-27,10:00:33
777,107,3939,2021-07-27,12:15:38
811,107,3955,2021-07-28,11:03:29
805,107,3958,2021-07-28,11:40:19
803,107,3969,2021-07-28,16:35:10
794,107,3970,2021-07-28,16:39:20
817,107,3971,2021-07-28,17:37:07
826,107,3975,2021-07-29,11:28:20
780,107,3980,2021-07-29,15:57:05
822,107,4036,2021-08-02,16:17:26
833,107,4043,2021-08-03,09:32:48
810,107,4062,2021-08-03,16:09:39
824,107,4108,2021-08-06,12:17:36
828,107,4186,2021-08-10,16:03:55
842,107,4209,2021-08-12,09:29:42
839,107,4243,2021-08-13,16:20:10
838,107,4244,2021-08-13,16:21:52
837,107,4265,2021-08-16,14:32:02
850,107,4273,2021-08-16,17:56:47
852,107,4277,2021-08-17,09:43:40
848,107,4281,2021-08-17,10:07:08
854,107,4284,2021-08-17,11:06:02
847,107,4287,2021-08-17,12:30:22
860,107,4295,2021-08-17,15:04:37
859,107,4367,2021-08-24,09:01:28
869,107,4370,2021-08-24,10:36:14
880,107,4371,2021-08-24,11:27:03
886,107,4384,2021-08-25,09:46:31
882,107,4388,2021-08-25,10:48:21
874,107,4399,2021-08-25,17:58:42
907,107,4400,2021-08-26,10:39:56
875,107,4405,2021-08-26,13:53:31
899,107,4414,2021-08-27,11:14:54
884,107,4416,2021-08-27,11:33:09
912,107,4417,2021-08-27,11:43:31
914,107,4447,2021-08-30,10:28:52
893,107,4464,2021-08-30,17:39:03
916,107,4493,2021-09-01,09:30:16
927,107,4550,2021-09-03,14:14:51
930,107,4592,2021-09-06,12:00:01
925,107,4716,2021-09-10,10:16:32
926,107,4720,2021-09-10,10:47:19
941,107,4803,2021-09-14,14:24:37
933,107,4833,2021-09-15,16:47:28
943,107,4857,2021-09-17,10:25:16
959,107,4865,2021-09-17,12:21:25
1000,107,4913,2021-09-21,10:11:07
955,107,4915,2021-09-21,10:37:47
1005,107,4931,2021-09-21,17:46:39
957,107,4938,2021-09-22,11:02:57
992,107,4965,2021-09-24,09:09:12
982,107,4966,2021-09-24,09:43:43
965,107,4973,2021-09-24,11:18:37
947,107,4975,2021-09-24,12:12:20
977,107,4977,2021-09-24,13:08:25
979,107,4982,2021-09-24,16:13:13
972,107,4985,2021-09-24,17:19:12
990,107,4997,2021-09-27,09:16:45
973,107,5000,2021-09-27,09:59:31
1002,107,5009,2021-09-27,14:21:29
966,107,5012,2021-09-27,14:51:19
1015,107,5024,2021-09-27,17:18:51
991,107,5044,2021-09-28,14:36:32
1013,107,5063,2021-09-29,13:40:24
1006,107,5078,2021-09-30,12:44:50
1041,107,5084,2021-09-30,15:32:49
980,107,5086,2021-09-30,16:14:55
1035,107,5101,2021-10-01,11:31:24
1024,107,5136,2021-10-01,17:57:20
1037,107,5163,2021-10-04,13:07:25
1039,107,5254,2021-10-07,15:48:47
1049,107,5283,2021-10-08,14:23:00
1045,107,5306,2021-10-11,12:16:31
1056,107,5346,2021-10-12,10:15:09
1065,107,5371,2021-10-13,09:29:47
1052,107,5402,2021-10-14,11:39:21
1096,107,5439,2021-10-18,10:01:58
1076,107,5461,2021-10-19,09:15:59
1101,107,5471,2021-10-19,14:23:14
1119,107,5476,2021-10-19,17:10:12
1063,107,5485,2021-10-20,10:09:23
1074,107,5490,2021-10-20,12:46:57
1083,107,5491,2021-10-20,13:04:20
1079,107,5504,2021-10-21,10:56:20
1098,107,5507,2021-10-21,12:45:41
1084,107,5513,2021-10-21,15:00:56
1100,107,5515,2021-10-21,16:03:11
1115,107,5533,2021-10-22,14:21:04
1127,107,5547,2021-10-25,12:17:34
1089,107,5555,2021-10-25,15:40:30
1116,107,5556,2021-10-25,15:59:18
1111,107,5558,2021-10-25,16:25:32
1146,107,5560,2021-10-25,17:10:24
1142,107,5564,2021-10-26,09:32:00
1120,107,5566,2021-10-26,10:04:06
1149,107,5569,2021-10-26,10:43:05
1151,107,5573,2021-10-26,13:03:22
1132,107,5574,2021-10-26,15:26:33
1161,107,5589,2021-10-27,14:10:01
1124,107,5590,2021-10-27,14:50:14
1112,107,5598,2021-10-28,09:20:40
1155,107,5599,2021-10-28,09:43:03
1152,107,5603,2021-10-28,11:39:16
1143,107,5606,2021-10-28,12:17:09
1165,107,5620,2021-10-29,10:11:25
1131,107,5627,2021-10-29,12:37:57
1160,107,5645,2021-11-01,10:19:37
1157,107,5650,2021-11-01,11:54:03
1162,107,5677,2021-11-02,09:54:51
1167,107,5731,2021-11-04,15:19:25
1176,107,5732,2021-11-04,15:55:09
1177,107,5768,2021-11-08,09:19:38
1182,107,5839,2021-11-10,09:22:45
1188,107,5881,2021-11-12,12:25:06
1185,107,5950,2021-11-16,17:42:24
1190,107,5978,2021-11-18,17:52:05
1194,107,5982,2021-11-19,10:47:19
1191,107,5989,2021-11-19,13:24:12
1196,107,5994,2021-11-19,16:55:49
1189,107,5998,2021-11-22,09:26:37
1204,107,6007,2021-11-22,14:53:33
1209,107,6021,2021-11-23,16:14:27
1229,107,6040,2021-11-25,10:07:37
1210,107,6045,2021-11-25,10:48:50
1222,107,6073,2021-11-26,14:26:51
1202,107,6074,2021-11-26,14:35:53
1250,107,6126,2021-11-30,13:59:00
1267,107,6136,2021-11-30,17:51:46
1230,107,6138,2021-12-01,09:17:06
1259,107,6144,2021-12-01,10:37:31
1261,107,6189,2021-12-03,10:15:40
1274,107,6388,2021-12-10,10:44:26
1288,107,6553,2021-12-16,12:21:01
1278,107,6573,2021-12-17,09:57:47
1269,107,6597,2021-12-17,16:21:57
1299,107,6635,2021-12-20,14:13:17
1304,107,6653,2021-12-20,17:53:06
1281,107,6655,2021-12-21,09:13:15
1293,107,6727,2021-12-23,09:04:05
1352,107,6728,2021-12-23,09:29:35
1301,107,6731,2021-12-23,10:07:28
1292,107,6749,2021-12-23,17:07:08
1295,107,6751,2021-12-23,17:34:16
1302,107,6755,2021-12-24,09:32:11
1309,107,6759,2021-12-24,10:27:49
1343,107,6765,2021-12-24,13:12:59
1289,107,6782,2021-12-24,16:47:53
1383,107,6801,2021-12-27,10:24:37
1327,107,6815,2021-12-27,12:58:02
1345,107,6823,2021-12-27,14:37:34
1375,107,6835,2021-12-27,17:23:57
1344,107,6837,2021-12-27,17:35:06
1326,107,6857,2021-12-28,13:50:41
1371,107,6859,2021-12-28,13:58:51
1341,107,6864,2021-12-28,14:51:06
1381,107,6866,2021-12-28,15:15:47
1377,107,6870,2021-12-28,16:28:02
1310,107,6874,2021-12-28,16:48:41
1354,107,6875,2021-12-28,16:54:22
1307,107,6877,2021-12-28,17:02:52
1376,107,6879,2021-12-28,17:19:34
1373,107,6886,2021-12-29,09:54:13
1324,107,6889,2021-12-29,11:31:33
1351,107,6894,2021-12-29,12:54:49
1361,107,6899,2021-12-29,14:29:57
1340,107,6906,2021-12-29,16:54:11
1319,107,6916,2021-12-29,17:44:04
1391,107,6925,2021-12-30,13:33:32
1329,107,6932,2021-12-30,15:51:13
1358,107,6933,2021-12-30,16:07:33
1390,107,6967,2021-12-31,12:30:56
1409,107,7000,2021-12-31,17:46:00
1366,107,7043,2022-01-03,14:03:18
1432,107,7070,2022-01-04,09:07:45
1411,107,7111,2022-01-04,16:51:10
1423,107,7167,2022-01-05,17:37:13
1450,107,7339,2022-01-11,15:44:53
1444,107,7343,2022-01-11,16:16:36
1456,107,7356,2022-01-12,09:38:10
1445,107,7379,2022-01-12,16:05:53
1435,107,7403,2022-01-13,16:33:40
1414,107,7431,2022-01-14,16:27:08
1457,107,7468,2022-01-17,16:50:05
1447,107,7492,2022-01-18,13:35:32
1473,107,7496,2022-01-18,14:51:56
1471,107,7499,2022-01-18,15:57:49
1478,107,7512,2022-01-19,10:17:45
1459,107,7527,2022-01-19,14:46:46
1492,107,7544,2022-01-20,13:26:19
1482,107,7546,2022-01-20,13:57:23
1487,107,7549,2022-01-20,15:26:46
1502,107,7561,2022-01-21,11:15:06
1452,107,7563,2022-01-21,11:38:15
1441,107,7566,2022-01-21,12:32:42
1486,107,7587,2022-01-24,09:56:37
1493,107,7596,2022-01-24,13:24:56
1536,107,7613,2022-01-25,09:25:00
1516,107,7616,2022-01-25,09:40:02
1503,107,7624,2022-01-25,12:27:24
1564,107,7633,2022-01-25,17:49:23
1530,107,7634,2022-01-25,17:51:21
1579,107,7636,2022-01-25,17:58:22
1515,107,7646,2022-01-26,14:20:17
1496,107,7650,2022-01-26,15:30:15
1558,107,7652,2022-01-26,15:44:31
1555,107,7656,2022-01-26,17:03:01
1541,107,7661,2022-01-26,17:45:12
1543,107,7663,2022-01-27,09:31:28
1570,107,7668,2022-01-27,11:11:51
1550,107,7679,2022-01-27,17:50:55
1523,107,7691,2022-01-28,10:49:47
1561,107,7702,2022-01-28,14:40:56
1551,107,7710,2022-01-28,17:12:05
1547,107,7711,2022-01-28,17:18:34
1597,107,7787,2022-02-02,10:37:49
1589,107,7790,2022-02-02,11:34:08
1598,107,7825,2022-02-04,10:35:21
1599,107,7853,2022-02-07,09:43:53
1594,107,7897,2022-02-08,11:41:27
1608,107,7932,2022-02-10,10:37:46
1621,107,7960,2022-02-14,10:45:29
1636,107,7969,2022-02-14,14:59:27
1623,107,8010,2022-02-16,11:46:23
1619,107,8029,2022-02-17,14:59:57
1656,107,8036,2022-02-18,10:24:30
1620,107,8041,2022-02-18,11:53:31
1625,107,8061,2022-02-21,13:12:43
1677,107,8064,2022-02-21,15:20:03
1639,107,8067,2022-02-21,17:08:45
1643,107,8086,2022-02-22,14:14:33
1631,107,8092,2022-02-22,17:14:34
1652,107,8097,2022-02-23,10:01:32
1646,107,8098,2022-02-23,10:37:45
1627,107,8108,2022-02-23,16:57:19
1674,107,8109,2022-02-23,17:05:48
1664,107,8114,2022-02-24,09:54:38
1654,107,8121,2022-02-24,13:46:08
1634,107,8123,2022-02-24,14:26:14
1666,107,8130,2022-02-25,09:11:02
1671,107,8132,2022-02-25,09:38:49
1663,107,8142,2022-02-25,13:51:29
1675,107,8145,2022-02-25,15:20:31
1669,107,8192,2022-02-28,17:19:41
1679,107,8211,2022-03-01,15:24:58
1673,107,8239,2022-03-02,16:45:09
1693,107,8583,2022-03-14,14:49:26
1706,107,8607,2022-03-15,09:50:59
1698,107,8671,2022-03-16,17:36:52
1704,107,8696,2022-03-17,16:09:54
1773,107,8798,2022-03-22,12:34:05
1791,107,8805,2022-03-22,15:42:07
1752,107,8834,2022-03-23,13:10:52
1710,107,8844,2022-03-23,15:55:19
1754,107,8851,2022-03-23,17:19:34
1767,107,8854,2022-03-23,17:36:01
1744,107,8865,2022-03-24,10:19:18
1797,107,8891,2022-03-25,09:50:10
1777,107,8896,2022-03-25,10:28:21
1749,107,8898,2022-03-25,10:50:44
1737,107,8909,2022-03-25,12:46:23
1757,107,8913,2022-03-25,14:14:40
1806,107,8914,2022-03-25,14:30:15
1730,107,8921,2022-03-25,16:17:28
1727,107,8933,2022-03-25,16:57:31
1781,107,8942,2022-03-28,09:22:22
1740,107,8950,2022-03-28,11:30:28
1764,107,8958,2022-03-28,13:50:33
1827,107,8965,2022-03-28,14:47:34
1808,107,8985,2022-03-28,17:20:39
1724,107,8994,2022-03-28,17:43:32
1783,107,8999,2022-03-29,09:05:47
1728,107,9010,2022-03-29,11:12:28
1814,107,9012,2022-03-29,11:21:36
1772,107,9021,2022-03-29,12:52:10
1816,107,9022,2022-03-29,12:53:02
1815,107,9023,2022-03-29,12:56:40
1826,107,9026,2022-03-29,14:11:05
1813,107,9031,2022-03-29,14:41:21
1811,107,9033,2022-03-29,15:20:31
1820,107,9050,2022-03-30,09:58:25
1823,107,9068,2022-03-30,13:29:58
1755,107,9083,2022-03-30,17:13:22
1782,107,9085,2022-03-30,17:31:15
1837,107,9098,2022-03-31,11:33:31
1770,107,9117,2022-03-31,17:40:33
1792,107,9178,2022-04-01,16:40:26
1845,107,9181,2022-04-01,16:48:47
1862,107,9198,2022-04-04,09:20:18
1855,107,9220,2022-04-04,11:49:55
1860,107,9380,2022-04-08,10:34:48
1865,107,9385,2022-04-08,10:50:16
1843,107,9388,2022-04-08,11:10:00
1864,107,9411,2022-04-08,15:49:51
1878,107,9444,2022-04-11,10:29:03
1892,107,9479,2022-04-11,16:34:29
1859,107,9489,2022-04-11,17:42:08
1872,107,9531,2022-04-13,10:18:05
1877,107,9579,2022-04-15,09:38:50
1887,107,9587,2022-04-15,10:50:31
1899,107,9594,2022-04-15,14:12:24
1900,107,9598,2022-04-15,16:05:27
1884,107,9608,2022-04-15,17:52:18
1889,107,9628,2022-04-18,15:01:20
1972,107,9645,2022-04-19,10:47:48
1924,107,9649,2022-04-19,12:36:25
1902,107,9650,2022-04-19,12:57:33
1921,107,9658,2022-04-19,16:41:28
1915,107,9662,2022-04-19,17:51:21
1977,107,9664,2022-04-20,09:40:43
1950,107,9671,2022-04-20,10:40:32
1928,107,9677,2022-04-20,13:19:46
1890,107,9686,2022-04-20,17:04:42
1922,107,9692,2022-04-20,17:59:24
1932,107,9694,2022-04-21,09:18:37
1891,107,9696,2022-04-21,10:09:34
1907,107,9699,2022-04-21,10:40:20
1925,107,9701,2022-04-21,10:43:41
1970,107,9702,2022-04-21,10:44:22
1983,107,9708,2022-04-21,16:22:57
1914,107,9731,2022-04-22,16:24:02
1971,107,9748,2022-04-25,10:27:31
1957,107,9779,2022-04-26,10:28:03
1994,107,9780,2022-04-26,10:38:22
2026,107,9782,2022-04-26,13:43:15
2010,107,9786,2022-04-26,14:17:07
2005,107,9789,2022-04-26,15:07:46
1973,107,9791,2022-04-26,16:20:28
1955,107,9805,2022-04-27,11:37:27
2001,107,9807,2022-04-27,12:40:06
2029,107,9811,2022-04-27,14:24:59
1984,107,9814,2022-04-27,14:59:55
2000,107,9816,2022-04-27,15:23:37
1989,107,9821,2022-04-27,16:16:05
1942,107,9823,2022-04-27,16:42:02
1980,107,9824,2022-04-27,16:52:32
2004,107,9825,2022-04-27,17:24:44
1996,107,9836,2022-04-28,16:20:49
2007,107,9855,2022-04-29,14:13:40
2023,107,9872,2022-04-29,17:30:31
1997,107,9941,2022-05-04,09:34:49
2039,107,10061,2022-05-09,16:09:36
2034,107,10071,2022-05-10,09:59:00
2044,107,10155,2022-05-13,13:26:01
2062,107,10204,2022-05-17,17:32:02
2049,107,10205,2022-05-17,17:56:40
2083,107,10253,2022-05-20,13:49:54
2058,107,10259,2022-05-20,16:28:51
2067,107,10262,2022-05-23,10:20:20
2098,107,10272,2022-05-23,13:04:42
2057,107,10278,2022-05-23,16:40:51
2075,107,10284,2022-05-24,09:35:18
2081,107,10287,2022-05-24,10:05:28
2104,107,10288,2022-05-24,10:11:52
2125,107,10292,2022-05-24,16:12:14
2071,107,10313,2022-05-25,15:01:32
2082,107,10317,2022-05-25,17:28:58
2134,107,10322,2022-05-26,10:56:30
2126,107,10323,2022-05-26,11:11:44
2117,107,10324,2022-05-26,11:59:19
2092,107,10329,2022-05-26,16:22:02
2138,107,10331,2022-05-26,17:22:36
2133,107,10369,2022-05-27,17:54:16
2127,107,10426,2022-05-31,09:16:04
2109,107,10462,2022-05-31,17:40:10
2132,107,10499,2022-06-01,17:34:46
2101,107,10523,2022-06-02,16:25:39
2157,107,10618,2022-06-06,10:26:11
2160,107,10624,2022-06-06,10:50:38
2146,107,10656,2022-06-06,15:07:00
2183,107,10968,2022-06-13,17:34:09
2166,107,11108,2022-06-17,10:44:54
2192,107,11126,2022-06-17,15:55:16
2162,107,11131,2022-06-17,16:33:35
2177,107,11175,2022-06-20,15:14:35
2169,107,11231,2022-06-21,15:36:14
2227,107,11252,2022-06-22,10:12:38
2250,107,11257,2022-06-22,10:47:06
2179,107,11266,2022-06-22,13:22:36
