+----------+------+---------+------------+------------+----------+------------+------------+------+
| leads_id | step |  month  |    sow     |   start    | starting |    end     |    eow     | open |
| 3299     | 1    | 10-2022 | 2022-10-31 | 2022-11-03 | 11-2022  | 2022-11-07 | 2022-11-06 | 0    |
| 3299     | 1    | 11-2022 | 2022-11-07 | 2022-11-03 | 11-2022  | 2022-11-07 | 2022-11-13 | 1    |
| 3299     | 1    | 11-2022 | 2022-11-14 | 2022-11-03 | 11-2022  | 2022-11-07 | 2022-11-20 | 1    |
| 3299     | 2    | 11-2022 | 2022-11-07 | 2022-11-07 | 11-2022  | 2022-11-08 | 2022-11-13 | 1    |
| 3299     | 2    | 11-2022 | 2022-11-14 | 2022-11-07 | 11-2022  | 2022-11-08 | 2022-11-20 | 1    |
| 33       | 0    | 12-2020 | 2020-12-07 | 2020-12-07 | 12-2020  | 2020-12-07 | 2020-12-13 | 1    |
| 33       | 0    | 12-2020 | 2020-12-14 | 2020-12-07 | 12-2020  | 2020-12-07 | 2020-12-20 | 1    |
| 330      | 0    | 03-2021 | 2021-03-01 | 2021-03-03 | 03-2021  | 2021-03-03 | 2021-03-07 | 1    |
| 330      | 0    | 03-2021 | 2021-03-08 | 2021-03-03 | 03-2021  | 2021-03-03 | 2021-03-14 | 1    |
| 330      | 1    | 03-2021 | 2021-03-01 | 2021-03-03 | 03-2021  | 2021-03-08 | 2021-03-07 | 1    |
| 330      | 1    | 03-2021 | 2021-03-08 | 2021-03-03 | 03-2021  | 2021-03-08 | 2021-03-14 | 1    |
| 330      | 1    | 03-2021 | 2021-03-15 | 2021-03-03 | 03-2021  | 2021-03-08 | 2021-03-21 | 1    |
| 330      | 2    | 03-2021 | 2021-03-08 | 2021-03-08 | 03-2021  | 2021-03-11 | 2021-03-14 | 1    |
| 330      | 2    | 03-2021 | 2021-03-15 | 2021-03-08 | 03-2021  | 2021-03-11 | 2021-03-21 | 1    |
| 3300     | 0    | 10-2022 | 2022-10-31 | 2022-11-03 | 11-2022  | 2022-11-03 | 2022-11-06 | 0    |
| 3300     | 0    | 11-2022 | 2022-11-07 | 2022-11-03 | 11-2022  | 2022-11-03 | 2022-11-13 | 1    |
| 3300     | 1    | 10-2022 | 2022-10-31 | 2022-11-03 | 11-2022  | 2022-11-07 | 2022-11-06 | 0    |
| 3300     | 1    | 11-2022 | 2022-11-07 | 2022-11-03 | 11-2022  | 2022-11-07 | 2022-11-13 | 1    |
| 3300     | 1    | 11-2022 | 2022-11-14 | 2022-11-03 | 11-2022  | 2022-11-07 | 2022-11-20 | 1    |
| 3300     | 2    | 11-2022 | 2022-11-07 | 2022-11-07 | 11-2022  | 2022-11-08 | 2022-11-13 | 1    |
| 3300     | 2    | 11-2022 | 2022-11-14 | 2022-11-07 | 11-2022  | 2022-11-08 | 2022-11-20 | 1    |
| 3300     | 3    | 11-2022 | 2022-11-07 | 2022-11-08 | 11-2022  | 2022-11-09 | 2022-11-13 | 1    |
| 3300     | 3    | 11-2022 | 2022-11-14 | 2022-11-08 | 11-2022  | 2022-11-09 | 2022-11-20 | 1    |
| 3300     | 4    | 11-2022 | 2022-11-07 | 2022-11-09 | 11-2022  | 2022-11-15 | 2022-11-13 | 1    |
| 3300     | 4    | 11-2022 | 2022-11-14 | 2022-11-09 | 11-2022  | 2022-11-15 | 2022-11-20 | 1    |
| 3300     | 4    | 11-2022 | 2022-11-21 | 2022-11-09 | 11-2022  | 2022-11-15 | 2022-11-27 | 1    |
| 3300     | 5    | 11-2022 | 2022-11-14 | 2022-11-15 | 11-2022  | 2022-11-18 | 2022-11-20 | 1    |
| 3300     | 5    | 11-2022 | 2022-11-21 | 2022-11-15 | 11-2022  | 2022-11-18 | 2022-11-27 | 1    |
| 3300     | 6    | 11-2022 | 2022-11-14 | 2022-11-18 | 11-2022  | 2022-11-24 | 2022-11-20 | 1    |
| 3300     | 6    | 11-2022 | 2022-11-21 | 2022-11-18 | 11-2022  | 2022-11-24 | 2022-11-27 | 1    |
| 3300     | 6    | 11-2022 | 2022-11-28 | 2022-11-18 | 11-2022  | 2022-11-24 | 2022-12-04 | 1    |
| 3300     | 7    | 11-2022 | 2022-11-21 | 2022-11-24 | 11-2022  | 2022-11-28 | 2022-11-27 | 1    |
| 3300     | 7    | 11-2022 | 2022-11-28 | 2022-11-24 | 11-2022  | 2022-11-28 | 2022-12-04 | 1    |
| 3300     | 7    | 12-2022 | 2022-12-05 | 2022-11-24 | 11-2022  | 2022-11-28 | 2022-12-11 | 0    |
| 3301     | 0    | 10-2022 | 2022-10-31 | 2022-11-03 | 11-2022  | 2022-11-03 | 2022-11-06 | 0    |
| 3301     | 0    | 11-2022 | 2022-11-07 | 2022-11-03 | 11-2022  | 2022-11-03 | 2022-11-13 | 1    |
| 3301     | 1    | 10-2022 | 2022-10-31 | 2022-11-03 | 11-2022  | 2022-11-07 | 2022-11-06 | 0    |
| 3301     | 1    | 11-2022 | 2022-11-07 | 2022-11-03 | 11-2022  | 2022-11-07 | 2022-11-13 | 1    |
| 3301     | 1    | 11-2022 | 2022-11-14 | 2022-11-03 | 11-2022  | 2022-11-07 | 2022-11-20 | 1    |
| 3301     | 2    | 11-2022 | 2022-11-07 | 2022-11-07 | 11-2022  | 2022-11-08 | 2022-11-13 | 1    |
| 3301     | 2    | 11-2022 | 2022-11-14 | 2022-11-07 | 11-2022  | 2022-11-08 | 2022-11-20 | 1    |
| 3302     | 0    | 10-2022 | 2022-10-31 | 2022-11-04 | 11-2022  | 2022-11-04 | 2022-11-06 | 0    |
| 3302     | 0    | 11-2022 | 2022-11-07 | 2022-11-04 | 11-2022  | 2022-11-04 | 2022-11-13 | 1    |
| 3302     | 1    | 10-2022 | 2022-10-31 | 2022-11-04 | 11-2022  | 2022-11-08 | 2022-11-06 | 0    |
| 3302     | 1    | 11-2022 | 2022-11-07 | 2022-11-04 | 11-2022  | 2022-11-08 | 2022-11-13 | 1    |
| 3302     | 1    | 11-2022 | 2022-11-14 | 2022-11-04 | 11-2022  | 2022-11-08 | 2022-11-20 | 1    |
| 3303     | 0    | 10-2022 | 2022-10-31 | 2022-11-04 | 11-2022  | 2022-11-04 | 2022-11-06 | 0    |
| 3303     | 0    | 11-2022 | 2022-11-07 | 2022-11-04 | 11-2022  | 2022-11-04 | 2022-11-13 | 1    |
| 3303     | 1    | 10-2022 | 2022-10-31 | 2022-11-04 | 11-2022  | 2022-11-08 | 2022-11-06 | 0    |
| 3303     | 1    | 11-2022 | 2022-11-07 | 2022-11-04 | 11-2022  | 2022-11-08 | 2022-11-13 | 1    |
| 3303     | 1    | 11-2022 | 2022-11-14 | 2022-11-04 | 11-2022  | 2022-11-08 | 2022-11-20 | 1    |
| 3304     | 0    | 10-2022 | 2022-10-31 | 2022-11-04 | 11-2022  | 2022-11-04 | 2022-11-06 | 0    |
| 3304     | 0    | 11-2022 | 2022-11-07 | 2022-11-04 | 11-2022  | 2022-11-04 | 2022-11-13 | 1    |
| 3304     | 1    | 10-2022 | 2022-10-31 | 2022-11-04 | 11-2022  | 2022-11-11 | 2022-11-06 | 0    |
| 3304     | 1    | 11-2022 | 2022-11-07 | 2022-11-04 | 11-2022  | 2022-11-11 | 2022-11-13 | 1    |
| 3304     | 1    | 11-2022 | 2022-11-14 | 2022-11-04 | 11-2022  | 2022-11-11 | 2022-11-20 | 1    |
| 3304     | 2    | 11-2022 | 2022-11-07 | 2022-11-11 | 11-2022  | 2022-11-14 | 2022-11-13 | 1    |
| 3304     | 2    | 11-2022 | 2022-11-14 | 2022-11-11 | 11-2022  | 2022-11-14 | 2022-11-20 | 1    |
| 3304     | 2    | 11-2022 | 2022-11-21 | 2022-11-11 | 11-2022  | 2022-11-14 | 2022-11-27 | 1    |
| 3304     | 3    | 11-2022 | 2022-11-14 | 2022-11-14 | 11-2022  | 2022-11-16 | 2022-11-20 | 1    |
| 3304     | 3    | 11-2022 | 2022-11-21 | 2022-11-14 | 11-2022  | 2022-11-16 | 2022-11-27 | 1    |
| 3305     | 0    | 10-2022 | 2022-10-31 | 2022-11-04 | 11-2022  | 2022-11-04 | 2022-11-06 | 0    |
| 3305     | 0    | 11-2022 | 2022-11-07 | 2022-11-04 | 11-2022  | 2022-11-04 | 2022-11-13 | 1    |
| 3305     | 1    | 10-2022 | 2022-10-31 | 2022-11-04 | 11-2022  | 2022-11-11 | 2022-11-06 | 0    |
| 3305     | 1    | 11-2022 | 2022-11-07 | 2022-11-04 | 11-2022  | 2022-11-11 | 2022-11-13 | 1    |
| 3305     | 1    | 11-2022 | 2022-11-14 | 2022-11-04 | 11-2022  | 2022-11-11 | 2022-11-20 | 1    |
| 3305     | 2    | 11-2022 | 2022-11-07 | 2022-11-11 | 11-2022  | 2022-11-14 | 2022-11-13 | 1    |
| 3305     | 2    | 11-2022 | 2022-11-14 | 2022-11-11 | 11-2022  | 2022-11-14 | 2022-11-20 | 1    |
| 3305     | 2    | 11-2022 | 2022-11-21 | 2022-11-11 | 11-2022  | 2022-11-14 | 2022-11-27 | 1    |
| 3305     | 3    | 11-2022 | 2022-11-14 | 2022-11-14 | 11-2022  | 2022-11-15 | 2022-11-20 | 1    |
| 3305     | 3    | 11-2022 | 2022-11-21 | 2022-11-14 | 11-2022  | 2022-11-15 | 2022-11-27 | 1    |
| 3306     | 0    | 10-2022 | 2022-10-31 | 2022-11-04 | 11-2022  | 2022-11-04 | 2022-11-06 | 0    |
| 3306     | 0    | 11-2022 | 2022-11-07 | 2022-11-04 | 11-2022  | 2022-11-04 | 2022-11-13 | 1    |
| 3306     | 1    | 10-2022 | 2022-10-31 | 2022-11-04 | 11-2022  | 2022-11-07 | 2022-11-06 | 0    |
| 3306     | 1    | 11-2022 | 2022-11-07 | 2022-11-04 | 11-2022  | 2022-11-07 | 2022-11-13 | 1    |
| 3306     | 1    | 11-2022 | 2022-11-14 | 2022-11-04 | 11-2022  | 2022-11-07 | 2022-11-20 | 1    |
| 3306     | 2    | 11-2022 | 2022-11-07 | 2022-11-07 | 11-2022  | 2022-11-09 | 2022-11-13 | 1    |
| 3306     | 2    | 11-2022 | 2022-11-14 | 2022-11-07 | 11-2022  | 2022-11-09 | 2022-11-20 | 1    |
| 3306     | 3    | 11-2022 | 2022-11-07 | 2022-11-09 | 11-2022  | 2022-11-10 | 2022-11-13 | 1    |
| 3306     | 3    | 11-2022 | 2022-11-14 | 2022-11-09 | 11-2022  | 2022-11-10 | 2022-11-20 | 1    |
| 3306     | 4    | 11-2022 | 2022-11-07 | 2022-11-10 | 11-2022  | 2022-11-18 | 2022-11-13 | 1    |
| 3306     | 4    | 11-2022 | 2022-11-14 | 2022-11-10 | 11-2022  | 2022-11-18 | 2022-11-20 | 1    |
| 3306     | 4    | 11-2022 | 2022-11-21 | 2022-11-10 | 11-2022  | 2022-11-18 | 2022-11-27 | 1    |
| 3306     | 5    | 11-2022 | 2022-11-14 | 2022-11-18 | 11-2022  | 2022-11-21 | 2022-11-20 | 1    |
| 3306     | 5    | 11-2022 | 2022-11-21 | 2022-11-18 | 11-2022  | 2022-11-21 | 2022-11-27 | 1    |
| 3306     | 5    | 11-2022 | 2022-11-28 | 2022-11-18 | 11-2022  | 2022-11-21 | 2022-12-04 | 1    |
| 3306     | 6    | 11-2022 | 2022-11-21 | 2022-11-21 | 11-2022  | 2022-11-25 | 2022-11-27 | 1    |
| 3306     | 6    | 11-2022 | 2022-11-28 | 2022-11-21 | 11-2022  | 2022-11-25 | 2022-12-04 | 1    |
| 3306     | 7    | 11-2022 | 2022-11-21 | 2022-11-25 | 11-2022  | 2022-12-02 | 2022-11-27 | 1    |
| 3306     | 7    | 11-2022 | 2022-11-28 | 2022-11-25 | 11-2022  | 2022-12-02 | 2022-12-04 | 1    |
| 3306     | 7    | 12-2022 | 2022-12-05 | 2022-11-25 | 11-2022  | 2022-12-02 | 2022-12-11 | 1    |
| 3307     | 0    | 10-2022 | 2022-10-31 | 2022-11-04 | 11-2022  | 2022-11-04 | 2022-11-06 | 0    |
| 3307     | 0    | 11-2022 | 2022-11-07 | 2022-11-04 | 11-2022  | 2022-11-04 | 2022-11-13 | 1    |
| 3307     | 1    | 10-2022 | 2022-10-31 | 2022-11-04 | 11-2022  | 2022-11-07 | 2022-11-06 | 0    |
| 3307     | 1    | 11-2022 | 2022-11-07 | 2022-11-04 | 11-2022  | 2022-11-07 | 2022-11-13 | 1    |
| 3307     | 1    | 11-2022 | 2022-11-14 | 2022-11-04 | 11-2022  | 2022-11-07 | 2022-11-20 | 1    |
| 3307     | 2    | 11-2022 | 2022-11-07 | 2022-11-07 | 11-2022  | 2022-11-08 | 2022-11-13 | 1    |
| 3307     | 2    | 11-2022 | 2022-11-14 | 2022-11-07 | 11-2022  | 2022-11-08 | 2022-11-20 | 1    |
| 3307     | 3    | 11-2022 | 2022-11-07 | 2022-11-08 | 11-2022  | 2022-11-09 | 2022-11-13 | 1    |
| 3307     | 3    | 11-2022 | 2022-11-14 | 2022-11-08 | 11-2022  | 2022-11-09 | 2022-11-20 | 1    |
| 3307     | 4    | 11-2022 | 2022-11-07 | 2022-11-09 | 11-2022  | 2022-11-15 | 2022-11-13 | 1    |
| 3307     | 4    | 11-2022 | 2022-11-14 | 2022-11-09 | 11-2022  | 2022-11-15 | 2022-11-20 | 1    |
| 3307     | 4    | 11-2022 | 2022-11-21 | 2022-11-09 | 11-2022  | 2022-11-15 | 2022-11-27 | 1    |
| 3307     | 5    | 11-2022 | 2022-11-14 | 2022-11-15 | 11-2022  | 2022-11-17 | 2022-11-20 | 1    |
| 3307     | 5    | 11-2022 | 2022-11-21 | 2022-11-15 | 11-2022  | 2022-11-17 | 2022-11-27 | 1    |
| 3308     | 0    | 11-2022 | 2022-11-07 | 2022-11-07 | 11-2022  | 2022-11-07 | 2022-11-13 | 1    |
| 3308     | 0    | 11-2022 | 2022-11-14 | 2022-11-07 | 11-2022  | 2022-11-07 | 2022-11-20 | 1    |
| 3309     | 0    | 11-2022 | 2022-11-07 | 2022-11-07 | 11-2022  | 2022-11-07 | 2022-11-13 | 1    |
| 3309     | 0    | 11-2022 | 2022-11-14 | 2022-11-07 | 11-2022  | 2022-11-07 | 2022-11-20 | 1    |
| 331      | 0    | 03-2021 | 2021-03-01 | 2021-03-03 | 03-2021  | 2021-03-03 | 2021-03-07 | 1    |
| 331      | 0    | 03-2021 | 2021-03-08 | 2021-03-03 | 03-2021  | 2021-03-03 | 2021-03-14 | 1    |
| 3310     | 0    | 11-2022 | 2022-11-07 | 2022-11-07 | 11-2022  | 2022-11-07 | 2022-11-13 | 1    |
| 3310     | 0    | 11-2022 | 2022-11-14 | 2022-11-07 | 11-2022  | 2022-11-07 | 2022-11-20 | 1    |
| 3310     | 1    | 11-2022 | 2022-11-07 | 2022-11-07 | 11-2022  | 2022-11-11 | 2022-11-13 | 1    |
| 3310     | 1    | 11-2022 | 2022-11-14 | 2022-11-07 | 11-2022  | 2022-11-11 | 2022-11-20 | 1    |
| 3310     | 2    | 11-2022 | 2022-11-07 | 2022-11-11 | 11-2022  | 2022-11-14 | 2022-11-13 | 1    |
| 3310     | 2    | 11-2022 | 2022-11-14 | 2022-11-11 | 11-2022  | 2022-11-14 | 2022-11-20 | 1    |
| 3310     | 2    | 11-2022 | 2022-11-21 | 2022-11-11 | 11-2022  | 2022-11-14 | 2022-11-27 | 1    |
| 3310     | 3    | 11-2022 | 2022-11-14 | 2022-11-14 | 11-2022  | 2022-11-17 | 2022-11-20 | 1    |
| 3310     | 3    | 11-2022 | 2022-11-21 | 2022-11-14 | 11-2022  | 2022-11-17 | 2022-11-27 | 1    |
| 3310     | 4    | 11-2022 | 2022-11-14 | 2022-11-17 | 11-2022  | 2022-11-22 | 2022-11-20 | 1    |
| 3310     | 4    | 11-2022 | 2022-11-21 | 2022-11-17 | 11-2022  | 2022-11-22 | 2022-11-27 | 1    |
| 3310     | 4    | 11-2022 | 2022-11-28 | 2022-11-17 | 11-2022  | 2022-11-22 | 2022-12-04 | 1    |
| 3311     | 0    | 11-2022 | 2022-11-07 | 2022-11-07 | 11-2022  | 2022-11-07 | 2022-11-13 | 1    |
| 3311     | 0    | 11-2022 | 2022-11-14 | 2022-11-07 | 11-2022  | 2022-11-07 | 2022-11-20 | 1    |
| 3311     | 1    | 11-2022 | 2022-11-07 | 2022-11-07 | 11-2022  | 2022-11-11 | 2022-11-13 | 1    |
| 3311     | 1    | 11-2022 | 2022-11-14 | 2022-11-07 | 11-2022  | 2022-11-11 | 2022-11-20 | 1    |
| 3311     | 2    | 11-2022 | 2022-11-07 | 2022-11-11 | 11-2022  | 2022-11-14 | 2022-11-13 | 1    |
| 3311     | 2    | 11-2022 | 2022-11-14 | 2022-11-11 | 11-2022  | 2022-11-14 | 2022-11-20 | 1    |
| 3311     | 2    | 11-2022 | 2022-11-21 | 2022-11-11 | 11-2022  | 2022-11-14 | 2022-11-27 | 1    |
| 3312     | 0    | 11-2022 | 2022-11-07 | 2022-11-07 | 11-2022  | 2022-11-07 | 2022-11-13 | 1    |
| 3312     | 0    | 11-2022 | 2022-11-14 | 2022-11-07 | 11-2022  | 2022-11-07 | 2022-11-20 | 1    |
| 3312     | 1    | 11-2022 | 2022-11-07 | 2022-11-07 | 11-2022  | 2022-11-11 | 2022-11-13 | 1    |
| 3312     | 1    | 11-2022 | 2022-11-14 | 2022-11-07 | 11-2022  | 2022-11-11 | 2022-11-20 | 1    |
| 3312     | 2    | 11-2022 | 2022-11-07 | 2022-11-11 | 11-2022  | 2022-11-14 | 2022-11-13 | 1    |
| 3312     | 2    | 11-2022 | 2022-11-14 | 2022-11-11 | 11-2022  | 2022-11-14 | 2022-11-20 | 1    |
| 3312     | 2    | 11-2022 | 2022-11-21 | 2022-11-11 | 11-2022  | 2022-11-14 | 2022-11-27 | 1    |
| 3312     | 3    | 11-2022 | 2022-11-14 | 2022-11-14 | 11-2022  | 2022-11-15 | 2022-11-20 | 1    |
| 3312     | 3    | 11-2022 | 2022-11-21 | 2022-11-14 | 11-2022  | 2022-11-15 | 2022-11-27 | 1    |
| 3312     | 4    | 11-2022 | 2022-11-14 | 2022-11-15 | 11-2022  | 2022-11-18 | 2022-11-20 | 1    |
| 3312     | 4    | 11-2022 | 2022-11-21 | 2022-11-15 | 11-2022  | 2022-11-18 | 2022-11-27 | 1    |
| 3312     | 5    | 11-2022 | 2022-11-14 | 2022-11-18 | 11-2022  | 2022-11-21 | 2022-11-20 | 1    |
| 3312     | 5    | 11-2022 | 2022-11-21 | 2022-11-18 | 11-2022  | 2022-11-21 | 2022-11-27 | 1    |
| 3312     | 5    | 11-2022 | 2022-11-28 | 2022-11-18 | 11-2022  | 2022-11-21 | 2022-12-04 | 1    |
| 3313     | 0    | 11-2022 | 2022-11-07 | 2022-11-08 | 11-2022  | 2022-11-08 | 2022-11-13 | 1    |
| 3313     | 0    | 11-2022 | 2022-11-14 | 2022-11-08 | 11-2022  | 2022-11-08 | 2022-11-20 | 1    |
| 3314     | 0    | 11-2022 | 2022-11-07 | 2022-11-08 | 11-2022  | 2022-11-08 | 2022-11-13 | 1    |
| 3314     | 0    | 11-2022 | 2022-11-14 | 2022-11-08 | 11-2022  | 2022-11-08 | 2022-11-20 | 1    |
| 3314     | 1    | 11-2022 | 2022-11-07 | 2022-11-08 | 11-2022  | 2022-11-11 | 2022-11-13 | 1    |
| 3314     | 1    | 11-2022 | 2022-11-14 | 2022-11-08 | 11-2022  | 2022-11-11 | 2022-11-20 | 1    |
| 3314     | 2    | 11-2022 | 2022-11-07 | 2022-11-11 | 11-2022  | 2022-11-14 | 2022-11-13 | 1    |
| 3314     | 2    | 11-2022 | 2022-11-14 | 2022-11-11 | 11-2022  | 2022-11-14 | 2022-11-20 | 1    |
| 3314     | 2    | 11-2022 | 2022-11-21 | 2022-11-11 | 11-2022  | 2022-11-14 | 2022-11-27 | 1    |
| 3314     | 3    | 11-2022 | 2022-11-14 | 2022-11-14 | 11-2022  | 2022-11-16 | 2022-11-20 | 1    |
| 3314     | 3    | 11-2022 | 2022-11-21 | 2022-11-14 | 11-2022  | 2022-11-16 | 2022-11-27 | 1    |
| 3315     | 0    | 11-2022 | 2022-11-07 | 2022-11-09 | 11-2022  | 2022-11-09 | 2022-11-13 | 1    |
| 3315     | 0    | 11-2022 | 2022-11-14 | 2022-11-09 | 11-2022  | 2022-11-09 | 2022-11-20 | 1    |
| 3315     | 1    | 11-2022 | 2022-11-07 | 2022-11-09 | 11-2022  | 2022-11-14 | 2022-11-13 | 1    |
| 3315     | 1    | 11-2022 | 2022-11-14 | 2022-11-09 | 11-2022  | 2022-11-14 | 2022-11-20 | 1    |
| 3315     | 1    | 11-2022 | 2022-11-21 | 2022-11-09 | 11-2022  | 2022-11-14 | 2022-11-27 | 1    |
| 3315     | 2    | 11-2022 | 2022-11-14 | 2022-11-14 | 11-2022  | 2022-11-15 | 2022-11-20 | 1    |
| 3315     | 2    | 11-2022 | 2022-11-21 | 2022-11-14 | 11-2022  | 2022-11-15 | 2022-11-27 | 1    |
| 3315     | 3    | 11-2022 | 2022-11-14 | 2022-11-15 | 11-2022  | 2022-11-17 | 2022-11-20 | 1    |
| 3315     | 3    | 11-2022 | 2022-11-21 | 2022-11-15 | 11-2022  | 2022-11-17 | 2022-11-27 | 1    |
| 3315     | 4    | 11-2022 | 2022-11-14 | 2022-11-17 | 11-2022  | 2022-11-23 | 2022-11-20 | 1    |
| 3315     | 4    | 11-2022 | 2022-11-21 | 2022-11-17 | 11-2022  | 2022-11-23 | 2022-11-27 | 1    |
| 3315     | 4    | 11-2022 | 2022-11-28 | 2022-11-17 | 11-2022  | 2022-11-23 | 2022-12-04 | 1    |
| 3315     | 5    | 11-2022 | 2022-11-21 | 2022-11-23 | 11-2022  | 2022-11-25 | 2022-11-27 | 1    |
| 3315     | 5    | 11-2022 | 2022-11-28 | 2022-11-23 | 11-2022  | 2022-11-25 | 2022-12-04 | 1    |
| 3315     | 6    | 11-2022 | 2022-11-21 | 2022-11-25 | 11-2022  | 2022-12-02 | 2022-11-27 | 1    |
| 3315     | 6    | 11-2022 | 2022-11-28 | 2022-11-25 | 11-2022  | 2022-12-02 | 2022-12-04 | 1    |
| 3315     | 6    | 12-2022 | 2022-12-05 | 2022-11-25 | 11-2022  | 2022-12-02 | 2022-12-11 | 1    |
| 3315     | 7    | 11-2022 | 2022-11-28 | 2022-12-02 | 12-2022  | 2022-12-08 | 2022-12-04 | 0    |
| 3315     | 7    | 12-2022 | 2022-12-05 | 2022-12-02 | 12-2022  | 2022-12-08 | 2022-12-11 | 1    |
| 3315     | 7    | 12-2022 | 2022-12-12 | 2022-12-02 | 12-2022  | 2022-12-08 | 2022-12-18 | 1    |
| 3316     | 0    | 11-2022 | 2022-11-07 | 2022-11-09 | 11-2022  | 2022-11-09 | 2022-11-13 | 1    |
| 3316     | 0    | 11-2022 | 2022-11-14 | 2022-11-09 | 11-2022  | 2022-11-09 | 2022-11-20 | 1    |
| 3316     | 1    | 11-2022 | 2022-11-07 | 2022-11-09 | 11-2022  | 2022-11-14 | 2022-11-13 | 1    |
| 3316     | 1    | 11-2022 | 2022-11-14 | 2022-11-09 | 11-2022  | 2022-11-14 | 2022-11-20 | 1    |
| 3316     | 1    | 11-2022 | 2022-11-21 | 2022-11-09 | 11-2022  | 2022-11-14 | 2022-11-27 | 1    |
| 3316     | 2    | 11-2022 | 2022-11-14 | 2022-11-14 | 11-2022  | 2022-11-15 | 2022-11-20 | 1    |
| 3316     | 2    | 11-2022 | 2022-11-21 | 2022-11-14 | 11-2022  | 2022-11-15 | 2022-11-27 | 1    |
| 3316     | 3    | 11-2022 | 2022-11-14 | 2022-11-15 | 11-2022  | 2022-11-16 | 2022-11-20 | 1    |
| 3316     | 3    | 11-2022 | 2022-11-21 | 2022-11-15 | 11-2022  | 2022-11-16 | 2022-11-27 | 1    |
| 3316     | 4    | 11-2022 | 2022-11-14 | 2022-11-16 | 11-2022  | 2022-11-22 | 2022-11-20 | 1    |
| 3316     | 4    | 11-2022 | 2022-11-21 | 2022-11-16 | 11-2022  | 2022-11-22 | 2022-11-27 | 1    |
| 3316     | 4    | 11-2022 | 2022-11-28 | 2022-11-16 | 11-2022  | 2022-11-22 | 2022-12-04 | 1    |
| 3316     | 5    | 11-2022 | 2022-11-21 | 2022-11-22 | 11-2022  | 2022-11-24 | 2022-11-27 | 1    |
| 3316     | 5    | 11-2022 | 2022-11-28 | 2022-11-22 | 11-2022  | 2022-11-24 | 2022-12-04 | 1    |
| 3316     | 6    | 11-2022 | 2022-11-21 | 2022-11-24 | 11-2022  | 2022-11-30 | 2022-11-27 | 1    |
| 3316     | 6    | 11-2022 | 2022-11-28 | 2022-11-24 | 11-2022  | 2022-11-30 | 2022-12-04 | 1    |
| 3316     | 6    | 12-2022 | 2022-12-05 | 2022-11-24 | 11-2022  | 2022-11-30 | 2022-12-11 | 0    |
| 3316     | 7    | 11-2022 | 2022-11-28 | 2022-11-30 | 11-2022  | 2022-12-08 | 2022-12-04 | 1    |
| 3316     | 7    | 12-2022 | 2022-12-05 | 2022-11-30 | 11-2022  | 2022-12-08 | 2022-12-11 | 1    |
| 3316     | 7    | 12-2022 | 2022-12-12 | 2022-11-30 | 11-2022  | 2022-12-08 | 2022-12-18 | 1    |
| 3317     | 0    | 11-2022 | 2022-11-07 | 2022-11-10 | 11-2022  | 2022-11-10 | 2022-11-13 | 1    |
| 3317     | 0    | 11-2022 | 2022-11-14 | 2022-11-10 | 11-2022  | 2022-11-10 | 2022-11-20 | 1    |
| 3317     | 1    | 11-2022 | 2022-11-07 | 2022-11-10 | 11-2022  | 2022-11-14 | 2022-11-13 | 1    |
| 3317     | 1    | 11-2022 | 2022-11-14 | 2022-11-10 | 11-2022  | 2022-11-14 | 2022-11-20 | 1    |
| 3317     | 1    | 11-2022 | 2022-11-21 | 2022-11-10 | 11-2022  | 2022-11-14 | 2022-11-27 | 1    |
| 3317     | 2    | 11-2022 | 2022-11-14 | 2022-11-14 | 11-2022  | 2022-11-15 | 2022-11-20 | 1    |
| 3317     | 2    | 11-2022 | 2022-11-21 | 2022-11-14 | 11-2022  | 2022-11-15 | 2022-11-27 | 1    |
| 3317     | 3    | 11-2022 | 2022-11-14 | 2022-11-15 | 11-2022  | 2022-11-16 | 2022-11-20 | 1    |
| 3317     | 3    | 11-2022 | 2022-11-21 | 2022-11-15 | 11-2022  | 2022-11-16 | 2022-11-27 | 1    |
| 3317     | 4    | 11-2022 | 2022-11-14 | 2022-11-16 | 11-2022  | 2022-11-21 | 2022-11-20 | 1    |
| 3317     | 4    | 11-2022 | 2022-11-21 | 2022-11-16 | 11-2022  | 2022-11-21 | 2022-11-27 | 1    |
| 3317     | 4    | 11-2022 | 2022-11-28 | 2022-11-16 | 11-2022  | 2022-11-21 | 2022-12-04 | 1    |
| 3317     | 5    | 11-2022 | 2022-11-21 | 2022-11-21 | 11-2022  | 2022-11-23 | 2022-11-27 | 1    |
| 3317     | 5    | 11-2022 | 2022-11-28 | 2022-11-21 | 11-2022  | 2022-11-23 | 2022-12-04 | 1    |
| 3317     | 6    | 11-2022 | 2022-11-21 | 2022-11-23 | 11-2022  | 2022-11-29 | 2022-11-27 | 1    |
| 3317     | 6    | 11-2022 | 2022-11-28 | 2022-11-23 | 11-2022  | 2022-11-29 | 2022-12-04 | 1    |
| 3317     | 6    | 12-2022 | 2022-12-05 | 2022-11-23 | 11-2022  | 2022-11-29 | 2022-12-11 | 0    |
| 3317     | 7    | 11-2022 | 2022-11-28 | 2022-11-29 | 11-2022  | 2022-12-06 | 2022-12-04 | 1    |
| 3317     | 7    | 12-2022 | 2022-12-05 | 2022-11-29 | 11-2022  | 2022-12-06 | 2022-12-11 | 1    |
