leads_id,stage_id,funnel_id,first_date,stage_date,stage_time,start_date,stage,days_duration_stage,stage_drop,reason,last_stage_id,last_date,days_duration_pipeline,first_stage_flag,final_stage_flag,deal_won
1302,108,6947,2021-11-26,2021-12-31,09:44:35,2021-12-24,deal_won,7,0,,108,2021-12-31,35,0,1,1
1327,101,6133,2021-11-30,2021-11-30,17:19:29,,leads_registered,,0,,108,2022-01-04,35,1,0,0
1327,102,6243,2021-11-30,2021-12-06,11:28:31,2021-11-30,leads_qualification,6,0,,108,2022-01-04,35,0,0,0
1327,103,6282,2021-11-30,2021-12-07,10:16:54,2021-12-06,initial_communication_success,1,0,,108,2022-01-04,35,0,0,0
1327,104,6321,2021-11-30,2021-12-08,09:46:36,2021-12-07,approach_success,1,0,,108,2022-01-04,35,0,0,0
1327,105,6547,2021-11-30,2021-12-16,09:41:47,2021-12-08,discussion_success,8,0,,108,2022-01-04,35,0,0,0
1327,106,6620,2021-11-30,2021-12-20,10:35:08,2021-12-16,offer_sent,4,0,,108,2022-01-04,35,0,0,0
1327,107,6815,2021-11-30,2021-12-27,12:58:02,2021-12-20,quotation_recieved,7,0,,108,2022-01-04,35,0,0,0
1327,108,7091,2021-11-30,2022-01-04,12:22:28,2021-12-27,deal_won,8,0,,108,2022-01-04,35,0,1,1
1337,101,6154,2021-12-01,2021-12-01,15:11:45,,leads_registered,,0,,103,2021-12-07,6,1,0,0
1337,102,6273,2021-12-01,2021-12-06,17:50:12,2021-12-01,leads_qualification,5,0,,103,2021-12-07,6,0,0,0
1337,103,6303,2021-12-01,2021-12-07,14:39:29,2021-12-06,initial_communication_success,1,1,not interested,103,2021-12-07,6,0,0,0
1403,101,6372,2021-12-09,2021-12-09,16:08:50,,leads_registered,,0,,103,2021-12-16,7,1,0,0
1403,102,6524,2021-12-09,2021-12-15,10:36:16,2021-12-09,leads_qualification,6,0,,103,2021-12-16,7,0,0,0
1403,103,6564,2021-12-09,2021-12-16,16:52:01,2021-12-15,initial_communication_success,1,1,not answered,103,2021-12-16,7,0,0,0
1410,101,6396,2021-12-10,2021-12-10,11:48:01,,leads_registered,,0,,101,2021-12-10,0,1,0,0
1417,101,6485,2021-12-14,2021-12-14,10:05:11,,leads_registered,,0,,105,2021-12-27,13,1,0,0
1417,102,6545,2021-12-14,2021-12-16,09:24:35,2021-12-14,leads_qualification,2,0,,105,2021-12-27,13,0,0,0
1417,103,6570,2021-12-14,2021-12-17,09:23:51,2021-12-16,initial_communication_success,1,0,,105,2021-12-27,13,0,0,0
1417,104,6607,2021-12-14,2021-12-20,09:02:00,2021-12-17,approach_success,3,0,,105,2021-12-27,13,0,0,0
1417,105,6820,2021-12-14,2021-12-27,14:25:18,2021-12-20,discussion_success,7,1,price not fit,105,2021-12-27,13,0,0,0
1439,101,6591,2021-12-17,2021-12-17,14:10:55,,leads_registered,,0,,103,2021-12-27,10,1,0,0
1439,102,6753,2021-12-17,2021-12-24,09:03:50,2021-12-17,leads_qualification,7,0,,103,2021-12-27,10,0,0,0
1439,103,6802,2021-12-17,2021-12-27,11:00:56,2021-12-24,initial_communication_success,3,1,not interested,103,2021-12-27,10,0,0,0
1441,101,6615,2021-12-20,2021-12-20,10:15:56,,leads_registered,,0,,108,2022-01-26,37,1,0,0
1441,102,6771,2021-12-20,2021-12-24,14:45:32,2021-12-20,leads_qualification,4,0,,108,2022-01-26,37,0,0,0
1441,103,6832,2021-12-20,2021-12-27,16:44:27,2021-12-24,initial_communication_success,3,0,,108,2022-01-26,37,0,0,0
1441,104,6868,2021-12-20,2021-12-28,15:45:59,2021-12-27,approach_success,1,0,,108,2022-01-26,37,0,0,0
1441,105,7194,2021-12-20,2022-01-06,14:51:19,2021-12-28,discussion_success,9,0,,108,2022-01-26,37,0,0,0
1441,106,7280,2021-12-20,2022-01-10,12:29:48,2022-01-06,offer_sent,4,0,,108,2022-01-26,37,0,0,0
1441,107,7566,2021-12-20,2022-01-21,12:32:42,2022-01-10,quotation_recieved,11,0,,108,2022-01-26,37,0,0,0
1441,108,7639,2021-12-20,2022-01-26,10:32:00,2022-01-21,deal_won,5,0,,108,2022-01-26,37,0,1,1
1444,101,6631,2021-12-20,2021-12-20,13:00:07,,leads_registered,,0,,108,2022-01-13,24,1,0,0
1444,102,6770,2021-12-20,2021-12-24,14:13:19,2021-12-20,leads_qualification,4,0,,108,2022-01-13,24,0,0,0
1444,103,6817,2021-12-20,2021-12-27,14:00:40,2021-12-24,initial_communication_success,3,0,,108,2022-01-13,24,0,0,0
1444,104,6861,2021-12-20,2021-12-28,14:13:30,2021-12-27,approach_success,1,0,,108,2022-01-13,24,0,0,0
1444,105,7038,2021-12-20,2022-01-03,13:30:31,2021-12-28,discussion_success,6,0,,108,2022-01-13,24,0,0,0
1444,106,7084,2021-12-20,2022-01-04,10:18:46,2022-01-03,offer_sent,1,0,,108,2022-01-13,24,0,0,0
1444,107,7343,2021-12-20,2022-01-11,16:16:36,2022-01-04,quotation_recieved,7,0,,108,2022-01-13,24,0,0,0
1444,108,7394,2021-12-20,2022-01-13,13:13:28,2022-01-11,deal_won,2,0,,108,2022-01-13,24,0,1,1
1448,101,6670,2021-12-21,2021-12-21,11:34:42,,leads_registered,,0,,103,2021-12-27,6,1,0,0
1448,102,6783,2021-12-21,2021-12-24,16:49:33,2021-12-21,leads_qualification,3,0,,103,2021-12-27,6,0,0,0
1448,103,6827,2021-12-21,2021-12-27,16:09:02,2021-12-24,initial_communication_success,3,1,not interested,103,2021-12-27,6,0,0,0
1449,101,6671,2021-12-21,2021-12-21,11:39:34,,leads_registered,,0,,101,2021-12-21,0,1,0,0
1463,101,6721,2021-12-22,2021-12-22,16:34:22,,leads_registered,,0,,103,2021-12-31,9,1,0,0
1463,102,6854,2021-12-22,2021-12-28,12:13:04,2021-12-22,leads_qualification,6,0,,103,2021-12-31,9,0,0,0
1463,103,6981,2021-12-22,2021-12-31,15:41:33,2021-12-28,initial_communication_success,3,1,not answered,103,2021-12-31,9,0,0,0
1497,101,6858,2021-12-28,2021-12-28,13:54:41,,leads_registered,,0,,103,2022-01-05,8,1,0,0
1497,102,7112,2021-12-28,2022-01-04,16:53:41,2021-12-28,leads_qualification,7,0,,103,2022-01-05,8,0,0,0
1497,103,7153,2021-12-28,2022-01-05,14:52:09,2022-01-04,initial_communication_success,1,1,not answered,103,2022-01-05,8,0,0,0
1532,101,6954,2021-12-31,2021-12-31,10:53:11,,leads_registered,,0,,106,2022-01-19,19,1,0,0
1532,102,7163,2021-12-31,2022-01-05,17:03:56,2021-12-31,leads_qualification,5,0,,106,2022-01-19,19,0,0,0
1532,103,7189,2021-12-31,2022-01-06,12:40:06,2022-01-05,initial_communication_success,1,0,,106,2022-01-19,19,0,0,0
1532,104,7226,2021-12-31,2022-01-07,11:59:20,2022-01-06,approach_success,1,0,,106,2022-01-19,19,0,0,0
1532,105,7448,2021-12-31,2022-01-17,10:23:30,2022-01-07,discussion_success,10,0,,106,2022-01-19,19,0,0,0
1532,106,7517,2021-12-31,2022-01-19,11:44:39,2022-01-17,offer_sent,2,1,not answered,106,2022-01-19,19,0,0,0
1545,101,7006,2022-01-03,2022-01-03,09:39:20,,leads_registered,,0,,101,2022-01-03,0,1,0,0
1575,101,7170,2022-01-06,2022-01-06,09:03:23,,leads_registered,,0,,102,2022-01-11,5,1,0,0
1575,102,7317,2022-01-06,2022-01-11,09:48:15,2022-01-06,leads_qualification,5,1,not selected,102,2022-01-11,5,0,0,0
1584,101,7203,2022-01-06,2022-01-06,17:28:17,,leads_registered,,0,,103,2022-01-11,5,1,0,0
1584,102,7300,2022-01-06,2022-01-10,16:22:42,2022-01-06,leads_qualification,4,0,,103,2022-01-11,5,0,0,0
1584,103,7321,2022-01-06,2022-01-11,10:24:27,2022-01-10,initial_communication_success,1,1,not interested,103,2022-01-11,5,0,0,0
1609,101,7411,2022-01-14,2022-01-14,09:46:34,,leads_registered,,0,,105,2022-02-03,20,1,0,0
1609,102,7583,2022-01-14,2022-01-21,17:17:00,2022-01-14,leads_qualification,7,0,,105,2022-02-03,20,0,0,0
1609,103,7605,2022-01-14,2022-01-24,16:13:09,2022-01-21,initial_communication_success,3,0,,105,2022-02-03,20,0,0,0
1609,104,7621,2022-01-14,2022-01-25,11:52:09,2022-01-24,approach_success,1,0,,105,2022-02-03,20,0,0,0
1609,105,7813,2022-01-14,2022-02-03,16:17:48,2022-01-25,discussion_success,9,1,not interested,105,2022-02-03,20,0,0,0
1618,101,7521,2022-01-19,2022-01-19,12:41:52,,leads_registered,,0,,107,2022-02-09,21,1,0,0
1618,102,7575,2022-01-19,2022-01-21,16:03:27,2022-01-19,leads_qualification,2,0,,107,2022-02-09,21,0,0,0
1618,103,7592,2022-01-19,2022-01-24,11:50:22,2022-01-21,initial_communication_success,3,0,,107,2022-02-09,21,0,0,0
1618,104,7614,2022-01-19,2022-01-25,09:25:51,2022-01-24,approach_success,1,0,,107,2022-02-09,21,0,0,0
1618,105,7744,2022-01-19,2022-01-31,14:58:51,2022-01-25,discussion_success,6,0,,107,2022-02-09,21,0,0,0
1618,106,7788,2022-01-19,2022-02-02,11:12:18,2022-01-31,offer_sent,2,0,,107,2022-02-09,21,0,0,0
1618,107,7923,2022-01-19,2022-02-09,14:08:37,2022-02-02,quotation_recieved,7,1,not answered,107,2022-02-09,21,0,0,0
1657,101,7707,2022-01-28,2022-01-28,16:45:58,,leads_registered,,0,,101,2022-01-28,0,1,0,0
1662,101,7740,2022-01-31,2022-01-31,14:07:39,,leads_registered,,0,,105,2022-02-14,14,1,0,0
1662,102,7817,2022-01-31,2022-02-04,09:15:13,2022-01-31,leads_qualification,4,0,,105,2022-02-14,14,0,0,0
1662,103,7882,2022-01-31,2022-02-07,16:56:14,2022-02-04,initial_communication_success,3,0,,105,2022-02-14,14,0,0,0
1662,104,7896,2022-01-31,2022-02-08,11:08:04,2022-02-07,approach_success,1,0,,105,2022-02-14,14,0,0,0
1662,105,7971,2022-01-31,2022-02-14,15:30:12,2022-02-08,discussion_success,6,1,not answered,105,2022-02-14,14,0,0,0
1674,101,7796,2022-02-02,2022-02-02,16:22:33,,leads_registered,,0,,108,2022-03-03,29,1,0,0
1674,102,7846,2022-02-02,2022-02-04,17:02:07,2022-02-02,leads_qualification,2,0,,108,2022-03-03,29,0,0,0
1674,103,7884,2022-02-02,2022-02-07,17:06:56,2022-02-04,initial_communication_success,3,0,,108,2022-03-03,29,0,0,0
1674,104,7895,2022-02-02,2022-02-08,10:54:22,2022-02-07,approach_success,1,0,,108,2022-03-03,29,0,0,0
1674,105,7959,2022-02-02,2022-02-14,10:36:15,2022-02-08,discussion_success,6,0,,108,2022-03-03,29,0,0,0
1674,106,7993,2022-02-02,2022-02-15,12:37:23,2022-02-14,offer_sent,1,0,,108,2022-03-03,29,0,0,0
1674,107,8109,2022-02-02,2022-02-23,17:05:48,2022-02-15,quotation_recieved,8,0,,108,2022-03-03,29,0,0,0
1674,108,8250,2022-02-02,2022-03-03,10:52:55,2022-02-23,deal_won,8,0,,108,2022-03-03,29,0,1,1
1681,101,7831,2022-02-04,2022-02-04,12:13:11,,leads_registered,,0,,103,2022-02-14,10,1,0,0
1681,102,7951,2022-02-04,2022-02-11,15:40:57,2022-02-04,leads_qualification,7,0,,103,2022-02-14,10,0,0,0
1681,103,7957,2022-02-04,2022-02-14,10:00:52,2022-02-11,initial_communication_success,3,1,not answered,103,2022-02-14,10,0,0,0
1704,101,8025,2022-02-17,2022-02-17,10:27:08,,leads_registered,,0,,108,2022-03-22,33,1,0,0
1704,102,8089,2022-02-17,2022-02-22,16:10:54,2022-02-17,leads_qualification,5,0,,108,2022-03-22,33,0,0,0
1704,103,8144,2022-02-17,2022-02-25,14:30:02,2022-02-22,initial_communication_success,3,0,,108,2022-03-22,33,0,0,0
1704,104,8189,2022-02-17,2022-02-28,16:55:36,2022-02-25,approach_success,3,0,,108,2022-03-22,33,0,0,0
1704,105,8361,2022-02-17,2022-03-07,14:58:03,2022-02-28,discussion_success,7,0,,108,2022-03-22,33,0,0,0
1704,106,8482,2022-02-17,2022-03-10,11:33:19,2022-03-07,offer_sent,3,0,,108,2022-03-22,33,0,0,0
1704,107,8696,2022-02-17,2022-03-17,16:09:54,2022-03-10,quotation_recieved,7,0,,108,2022-03-22,33,0,0,0
1704,108,8789,2022-02-17,2022-03-22,10:09:35,2022-03-17,deal_won,5,0,,108,2022-03-22,33,0,1,1
1721,101,8101,2022-02-23,2022-02-23,14:18:18,,leads_registered,,0,,107,2022-03-21,26,1,0,0
1721,102,8177,2022-02-23,2022-02-28,14:58:37,2022-02-23,leads_qualification,5,0,,107,2022-03-21,26,0,0,0
1721,103,8206,2022-02-23,2022-03-01,13:58:59,2022-02-28,initial_communication_success,1,0,,107,2022-03-21,26,0,0,0
1721,104,8253,2022-02-23,2022-03-03,11:31:15,2022-03-01,approach_success,2,0,,107,2022-03-21,26,0,0,0
1721,105,8577,2022-02-23,2022-03-14,13:52:57,2022-03-03,discussion_success,11,0,,107,2022-03-21,26,0,0,0
1721,106,8630,2022-02-23,2022-03-15,13:24:21,2022-03-14,offer_sent,1,0,,107,2022-03-21,26,0,0,0
1721,107,8772,2022-02-23,2022-03-21,15:59:25,2022-03-15,quotation_recieved,6,1,price not fit,107,2022-03-21,26,0,0,0
1742,101,8151,2022-02-25,2022-02-25,16:53:01,,leads_registered,,0,,107,2022-03-23,26,1,0,0
1742,102,8171,2022-02-25,2022-02-28,12:31:29,2022-02-25,leads_qualification,3,0,,107,2022-03-23,26,0,0,0
1742,103,8233,2022-02-25,2022-03-02,16:09:47,2022-02-28,initial_communication_success,2,0,,107,2022-03-23,26,0,0,0
1742,104,8257,2022-02-25,2022-03-03,12:52:16,2022-03-02,approach_success,1,0,,107,2022-03-23,26,0,0,0
1742,105,8515,2022-02-25,2022-03-11,10:33:46,2022-03-03,discussion_success,8,0,,107,2022-03-23,26,0,0,0
1742,106,8639,2022-02-25,2022-03-15,16:28:41,2022-03-11,offer_sent,4,0,,107,2022-03-23,26,0,0,0
1742,107,8827,2022-02-25,2022-03-23,10:58:38,2022-03-15,quotation_recieved,8,1,price not fit,107,2022-03-23,26,0,0,0
1764,101,8198,2022-03-01,2022-03-01,09:36:13,,leads_registered,,0,,108,2022-04-04,34,1,0,0
1764,102,8350,2022-03-01,2022-03-07,13:21:19,2022-03-01,leads_qualification,6,0,,108,2022-04-04,34,0,0,0
1764,103,8443,2022-03-01,2022-03-09,10:23:56,2022-03-07,initial_communication_success,2,0,,108,2022-04-04,34,0,0,0
1764,104,8490,2022-03-01,2022-03-10,14:25:08,2022-03-09,approach_success,1,0,,108,2022-04-04,34,0,0,0
1764,105,8697,2022-03-01,2022-03-17,16:12:06,2022-03-10,discussion_success,7,0,,108,2022-04-04,34,0,0,0
1764,106,8759,2022-03-01,2022-03-21,12:07:23,2022-03-17,offer_sent,4,0,,108,2022-04-04,34,0,0,0
1764,107,8958,2022-03-01,2022-03-28,13:50:33,2022-03-21,quotation_recieved,7,0,,108,2022-04-04,34,0,0,0
1764,108,9266,2022-03-01,2022-04-04,17:57:21,2022-03-28,deal_won,7,0,,108,2022-04-04,34,0,1,1
1826,101,8434,2022-03-09,2022-03-09,09:37:43,,leads_registered,,0,,108,2022-04-04,26,1,0,0
1826,102,8592,2022-03-09,2022-03-14,17:05:00,2022-03-09,leads_qualification,5,0,,108,2022-04-04,26,0,0,0
1826,103,8601,2022-03-09,2022-03-15,09:09:30,2022-03-14,initial_communication_success,1,0,,108,2022-04-04,26,0,0,0
1826,104,8690,2022-03-09,2022-03-17,13:49:50,2022-03-15,approach_success,2,0,,108,2022-04-04,26,0,0,0
1826,105,8800,2022-03-09,2022-03-22,13:31:56,2022-03-17,discussion_success,5,0,,108,2022-04-04,26,0,0,0
1826,106,8852,2022-03-09,2022-03-23,17:21:56,2022-03-22,offer_sent,1,0,,108,2022-04-04,26,0,0,0
1826,107,9026,2022-03-09,2022-03-29,14:11:05,2022-03-23,quotation_recieved,6,0,,108,2022-04-04,26,0,0,0
1826,108,9265,2022-03-09,2022-04-04,17:53:19,2022-03-29,deal_won,6,0,,108,2022-04-04,26,0,1,1
1871,101,8703,2022-03-18,2022-03-18,09:09:54,,leads_registered,,0,,102,2022-03-23,5,1,0,0
1871,102,8849,2022-03-18,2022-03-23,17:13:59,2022-03-18,leads_qualification,5,1,not selected,102,2022-03-23,5,0,0,0
1875,101,8723,2022-03-18,2022-03-18,12:28:11,,leads_registered,,0,,106,2022-04-06,19,1,0,0
1875,102,8820,2022-03-18,2022-03-23,09:40:24,2022-03-18,leads_qualification,5,0,,106,2022-04-06,19,0,0,0
1875,103,8894,2022-03-18,2022-03-25,10:12:56,2022-03-23,initial_communication_success,2,0,,106,2022-04-06,19,0,0,0
1875,104,8949,2022-03-18,2022-03-28,11:19:57,2022-03-25,approach_success,3,0,,106,2022-04-06,19,0,0,0
1875,105,9250,2022-03-18,2022-04-04,16:34:04,2022-03-28,discussion_success,7,0,,106,2022-04-06,19,0,0,0
1875,106,9320,2022-03-18,2022-04-06,10:54:07,2022-04-04,offer_sent,2,1,price not fit,106,2022-04-06,19,0,0,0
1889,101,8804,2022-03-22,2022-03-22,15:29:10,,leads_registered,,0,,108,2022-04-22,31,1,0,0
1889,102,8922,2022-03-22,2022-03-25,16:26:00,2022-03-22,leads_qualification,3,0,,108,2022-04-22,31,0,0,0
1889,103,8954,2022-03-22,2022-03-28,13:00:04,2022-03-25,initial_communication_success,3,0,,108,2022-04-22,31,0,0,0
1889,104,9017,2022-03-22,2022-03-29,12:13:31,2022-03-28,approach_success,1,0,,108,2022-04-22,31,0,0,0
1889,105,9356,2022-03-22,2022-04-07,11:15:52,2022-03-29,discussion_success,9,0,,108,2022-04-22,31,0,0,0
1889,106,9450,2022-03-22,2022-04-11,11:22:10,2022-04-07,offer_sent,4,0,,108,2022-04-22,31,0,0,0
1889,107,9628,2022-03-22,2022-04-18,15:01:20,2022-04-11,quotation_recieved,7,0,,108,2022-04-22,31,0,0,0
1889,108,9722,2022-03-22,2022-04-22,11:06:26,2022-04-18,deal_won,4,0,,108,2022-04-22,31,0,1,1
1897,101,8835,2022-03-23,2022-03-23,13:14:21,,leads_registered,,0,,105,2022-04-06,14,1,0,0
1897,102,8934,2022-03-23,2022-03-25,17:04:54,2022-03-23,leads_qualification,2,0,,105,2022-04-06,14,0,0,0
1897,103,8970,2022-03-23,2022-03-28,15:35:15,2022-03-25,initial_communication_success,3,0,,105,2022-04-06,14,0,0,0
1897,104,9015,2022-03-23,2022-03-29,11:48:06,2022-03-28,approach_success,1,0,,105,2022-04-06,14,0,0,0
1897,105,9316,2022-03-23,2022-04-06,09:32:05,2022-03-29,discussion_success,8,1,not interested,105,2022-04-06,14,0,0,0
1947,101,8974,2022-03-28,2022-03-28,16:19:19,,leads_registered,,0,,106,2022-04-15,18,1,0,0
1947,102,9196,2022-03-28,2022-04-01,17:57:10,2022-03-28,leads_qualification,4,0,,106,2022-04-15,18,0,0,0
1947,103,9246,2022-03-28,2022-04-04,16:10:19,2022-04-01,initial_communication_success,3,0,,106,2022-04-15,18,0,0,0
1947,104,9302,2022-03-28,2022-04-05,14:30:35,2022-04-04,approach_success,1,0,,106,2022-04-15,18,0,0,0
1947,105,9483,2022-03-28,2022-04-11,16:49:11,2022-04-05,discussion_success,6,0,,106,2022-04-15,18,0,0,0
1947,106,9588,2022-03-28,2022-04-15,11:41:35,2022-04-11,offer_sent,4,1,not answered,106,2022-04-15,18,0,0,0
1949,101,8977,2022-03-28,2022-03-28,16:21:22,,leads_registered,,0,,105,2022-04-13,16,1,0,0
1949,102,9145,2022-03-28,2022-04-01,12:59:15,2022-03-28,leads_qualification,4,0,,105,2022-04-13,16,0,0,0
1949,103,9249,2022-03-28,2022-04-04,16:32:57,2022-04-01,initial_communication_success,3,0,,105,2022-04-13,16,0,0,0
1949,104,9363,2022-03-28,2022-04-07,14:09:01,2022-04-04,approach_success,3,0,,105,2022-04-13,16,0,0,0
1949,105,9533,2022-03-28,2022-04-13,10:32:15,2022-04-07,discussion_success,6,1,price not fit,105,2022-04-13,16,0,0,0
1952,101,8990,2022-03-28,2022-03-28,17:35:33,,leads_registered,,0,,104,2022-04-05,8,1,0,0
1952,102,9170,2022-03-28,2022-04-01,15:57:11,2022-03-28,leads_qualification,4,0,,104,2022-04-05,8,0,0,0
1952,103,9200,2022-03-28,2022-04-04,09:33:49,2022-04-01,initial_communication_success,3,0,,104,2022-04-05,8,0,0,0
1952,104,9298,2022-03-28,2022-04-05,13:32:17,2022-04-04,approach_success,1,1,not interested,104,2022-04-05,8,0,0,0
1959,101,9042,2022-03-29,2022-03-29,17:36:01,,leads_registered,,0,,102,2022-04-01,3,1,0,0
1959,102,9169,2022-03-29,2022-04-01,15:56:56,2022-03-29,leads_qualification,3,1,not selected,102,2022-04-01,3,0,0,0
1972,101,9084,2022-03-30,2022-03-30,17:24:05,,leads_registered,,0,,108,2022-04-27,28,1,0,0
1972,102,9259,2022-03-30,2022-04-04,17:19:38,2022-03-30,leads_qualification,5,0,,108,2022-04-27,28,0,0,0
1972,103,9301,2022-03-30,2022-04-05,14:18:59,2022-04-04,initial_communication_success,1,0,,108,2022-04-27,28,0,0,0
1972,104,9340,2022-03-30,2022-04-06,16:25:53,2022-04-05,approach_success,1,0,,108,2022-04-27,28,0,0,0
1972,105,9485,2022-03-30,2022-04-11,17:19:22,2022-04-06,discussion_success,5,0,,108,2022-04-27,28,0,0,0
1972,106,9494,2022-03-30,2022-04-12,09:28:00,2022-04-11,offer_sent,1,0,,108,2022-04-27,28,0,0,0
1972,107,9645,2022-03-30,2022-04-19,10:47:48,2022-04-12,quotation_recieved,7,0,,108,2022-04-27,28,0,0,0
1972,108,9813,2022-03-30,2022-04-27,14:52:33,2022-04-19,deal_won,8,0,,108,2022-04-27,28,0,1,1
1988,101,9139,2022-04-01,2022-04-01,12:07:31,,leads_registered,,0,,102,2022-04-05,4,1,0,0
1988,102,9269,2022-04-01,2022-04-05,09:06:52,2022-04-01,leads_qualification,4,1,not selected,102,2022-04-05,4,0,0,0
2005,101,9230,2022-04-04,2022-04-04,13:25:34,,leads_registered,,0,,108,2022-05-04,30,1,0,0
2005,102,9394,2022-04-04,2022-04-08,11:51:27,2022-04-04,leads_qualification,4,0,,108,2022-05-04,30,0,0,0
2005,103,9481,2022-04-04,2022-04-11,16:40:02,2022-04-08,initial_communication_success,3,0,,108,2022-05-04,30,0,0,0
2005,104,9518,2022-04-04,2022-04-12,15:29:43,2022-04-11,approach_success,1,0,,108,2022-05-04,30,0,0,0
2005,105,9656,2022-04-04,2022-04-19,15:19:33,2022-04-12,discussion_success,7,0,,108,2022-05-04,30,0,0,0
2005,106,9669,2022-04-04,2022-04-20,10:24:47,2022-04-19,offer_sent,1,0,,108,2022-05-04,30,0,0,0
2005,107,9789,2022-04-04,2022-04-26,15:07:46,2022-04-20,quotation_recieved,6,0,,108,2022-05-04,30,0,0,0
2005,108,9964,2022-04-04,2022-05-04,16:20:41,2022-04-26,deal_won,8,0,,108,2022-05-04,30,0,1,1
2013,101,9292,2022-04-05,2022-04-05,12:23:28,,leads_registered,,0,,104,2022-04-11,6,1,0,0
2013,102,9359,2022-04-05,2022-04-07,12:03:48,2022-04-05,leads_qualification,2,0,,104,2022-04-11,6,0,0,0
2013,103,9432,2022-04-05,2022-04-08,17:55:37,2022-04-07,initial_communication_success,1,0,,104,2022-04-11,6,0,0,0
2013,104,9470,2022-04-05,2022-04-11,14:57:20,2022-04-08,approach_success,3,1,not answered,104,2022-04-11,6,0,0,0
2019,101,9321,2022-04-06,2022-04-06,10:54:17,,leads_registered,,0,,104,2022-04-13,7,1,0,0
2019,102,9406,2022-04-06,2022-04-08,14:58:48,2022-04-06,leads_qualification,2,0,,104,2022-04-13,7,0,0,0
2019,103,9484,2022-04-06,2022-04-11,17:07:13,2022-04-08,initial_communication_success,3,0,,104,2022-04-13,7,0,0,0
2019,104,9541,2022-04-06,2022-04-13,12:26:49,2022-04-11,approach_success,2,1,not interested,104,2022-04-13,7,0,0,0
2065,101,9761,2022-04-25,2022-04-25,15:14:16,,leads_registered,,0,,101,2022-04-25,0,1,0,0
2111,101,9928,2022-05-03,2022-05-03,15:08:57,,leads_registered,,0,,104,2022-05-12,9,1,0,0
2111,102,10046,2022-05-03,2022-05-09,13:52:43,2022-05-03,leads_qualification,6,0,,104,2022-05-12,9,0,0,0
2111,103,10116,2022-05-03,2022-05-11,12:48:20,2022-05-09,initial_communication_success,2,0,,104,2022-05-12,9,0,0,0
2111,104,10137,2022-05-03,2022-05-12,14:49:04,2022-05-11,approach_success,1,1,already use other products,104,2022-05-12,9,0,0,0
2140,101,10024,2022-05-09,2022-05-09,09:17:08,,leads_registered,,0,,107,2022-06-07,29,1,0,0
2140,102,10148,2022-05-09,2022-05-13,10:09:41,2022-05-09,leads_qualification,4,0,,107,2022-06-07,29,0,0,0
2140,103,10185,2022-05-09,2022-05-16,16:19:08,2022-05-13,initial_communication_success,3,0,,107,2022-06-07,29,0,0,0
2140,104,10232,2022-05-09,2022-05-19,12:15:10,2022-05-16,approach_success,3,0,,107,2022-06-07,29,0,0,0
2140,105,10342,2022-05-09,2022-05-27,09:58:41,2022-05-19,discussion_success,8,0,,107,2022-06-07,29,0,0,0
2140,106,10410,2022-05-09,2022-05-30,16:25:39,2022-05-27,offer_sent,3,0,,107,2022-06-07,29,0,0,0
2140,107,10686,2022-05-09,2022-06-07,09:31:24,2022-05-30,quotation_recieved,8,1,price not fit,107,2022-06-07,29,0,0,0
2163,101,10217,2022-05-18,2022-05-18,12:55:47,,leads_registered,,0,,103,2022-05-23,5,1,0,0
2163,102,10241,2022-05-18,2022-05-20,09:23:51,2022-05-18,leads_qualification,2,0,,103,2022-05-23,5,0,0,0
2163,103,10269,2022-05-18,2022-05-23,10:59:38,2022-05-20,initial_communication_success,3,1,not answered,103,2022-05-23,5,0,0,0
2168,101,10244,2022-05-20,2022-05-20,09:53:35,,leads_registered,,0,,103,2022-05-30,10,1,0,0
2168,102,10338,2022-05-20,2022-05-27,09:30:00,2022-05-20,leads_qualification,7,0,,103,2022-05-30,10,0,0,0
2168,103,10398,2022-05-20,2022-05-30,14:33:48,2022-05-27,initial_communication_success,3,1,not answered,103,2022-05-30,10,0,0,0
2189,101,10307,2022-05-25,2022-05-25,11:10:03,,leads_registered,,0,,107,2022-06-16,22,1,0,0
2189,102,10333,2022-05-25,2022-05-27,09:08:42,2022-05-25,leads_qualification,2,0,,107,2022-06-16,22,0,0,0
2189,103,10380,2022-05-25,2022-05-30,10:13:20,2022-05-27,initial_communication_success,3,0,,107,2022-06-16,22,0,0,0
2189,104,10453,2022-05-25,2022-05-31,16:27:56,2022-05-30,approach_success,1,0,,107,2022-06-16,22,0,0,0
2189,105,10729,2022-05-25,2022-06-07,16:39:52,2022-05-31,discussion_success,7,0,,107,2022-06-16,22,0,0,0
2189,106,10814,2022-05-25,2022-06-09,17:46:00,2022-06-07,offer_sent,2,0,,107,2022-06-16,22,0,0,0
2189,107,11087,2022-05-25,2022-06-16,16:08:08,2022-06-09,quotation_recieved,7,1,not answered,107,2022-06-16,22,0,0,0
2207,101,10356,2022-05-27,2022-05-27,14:07:34,,leads_registered,,0,,102,2022-06-01,5,1,0,0
2207,102,10476,2022-05-27,2022-06-01,12:21:14,2022-05-27,leads_qualification,5,1,not selected,102,2022-06-01,5,0,0,0
2216,101,10381,2022-05-30,2022-05-30,10:19:03,,leads_registered,,0,,107,2022-06-28,29,1,0,0
2216,102,10532,2022-05-30,2022-06-03,09:03:08,2022-05-30,leads_qualification,4,0,,107,2022-06-28,29,0,0,0
