leads_id,session_source,industry,leads_registered,number_of_employee,sessIon_source_code,industry_code
349,Organic Social,Technology,2021-03-08 09:11:34 UTC,20,4,6
350,CPC,Technology,2021-03-08 10:39:52 UTC,20,1,6
468,CPC,Technology,2021-04-07 16:42:42 UTC,20,1,6
686,Organic Search,Technology,2021-06-07 14:58:52 UTC,20,3,6
768,CPC,Technology,2021-07-01 11:21:16 UTC,20,1,6
773,Organic Social,Technology,2021-07-01 16:30:51 UTC,20,4,6
822,Organic Social,Technology,2021-07-12 09:58:35 UTC,20,4,6
890,Organic Social,Technology,2021-08-03 17:18:21 UTC,20,4,6
982,Organic Social,Technology,2021-08-31 11:44:56 UTC,20,4,6
1285,CPC,Technology,2021-11-24 09:20:07 UTC,20,1,6
1400,CPC,Technology,2021-12-09 10:57:49 UTC,20,1,6
1682,Organic Search,Technology,2022-02-04 12:53:21 UTC,20,3,6
1729,CPC,Technology,2022-02-24 10:30:15 UTC,20,1,6
1823,CPC,Technology,2022-03-08 15:47:15 UTC,20,1,6
1862,CPC,Technology,2022-03-15 17:18:33 UTC,20,1,6
2016,Refferal,Technology,2022-04-05 16:01:20 UTC,20,5,6
2022,CPC,Technology,2022-04-06 13:39:31 UTC,20,1,6
2279,CPC,Technology,2022-06-02 17:05:20 UTC,20,1,6
2355,CPC,Technology,2022-06-09 16:30:07 UTC,20,1,6
2473,CPC,Technology,2022-06-28 15:32:41 UTC,20,1,6
2934,Organic Search,Technology,2022-09-19 10:38:23 UTC,20,3,6
3055,CPC,Technology,2022-09-28 11:30:09 UTC,20,1,6
3070,CPC,Technology,2022-09-29 10:33:12 UTC,20,1,6
3103,Organic Social,Technology,2022-09-30 17:02:14 UTC,20,4,6
3148,Organic Search,Technology,2022-10-05 17:13:52 UTC,20,3,6
3183,CPC,Technology,2022-10-14 16:29:08 UTC,20,1,6
3257,CPC,Technology,2022-10-31 10:12:15 UTC,20,1,6
3276,CPC,Technology,2022-11-01 10:37:09 UTC,20,1,6
3393,CPC,Technology,2022-12-02 14:46:05 UTC,20,1,6
150,CPC,Technology,2021-01-05 17:20:31 UTC,25,1,6
178,Organic Social,Technology,2021-01-08 16:30:09 UTC,25,4,6
316,CPC,Technology,2021-03-01 17:00:45 UTC,25,1,6
438,Refferal,Technology,2021-04-01 16:07:59 UTC,25,5,6
519,CPC,Technology,2021-04-28 10:18:36 UTC,25,1,6
591,Organic Social,Technology,2021-05-10 16:45:36 UTC,25,4,6
770,Direct,Technology,2021-07-01 13:43:32 UTC,25,2,6
1210,Direct,Technology,2021-10-29 16:41:27 UTC,25,2,6
1368,CPC,Technology,2021-12-06 11:33:40 UTC,25,1,6
1549,Organic Social,Technology,2022-01-03 10:18:34 UTC,25,4,6
1575,CPC,Technology,2022-01-06 09:03:23 UTC,25,1,6
1679,Organic Search,Technology,2022-02-03 17:33:54 UTC,25,3,6
1686,CPC,Technology,2022-02-07 17:24:05 UTC,25,1,6
1695,Organic Search,Technology,2022-02-11 12:22:06 UTC,25,3,6
1718,CPC,Technology,2022-02-23 09:04:32 UTC,25,1,6
1791,CPC,Technology,2022-03-03 13:38:45 UTC,25,1,6
2467,Organic Social,Technology,2022-06-27 17:57:17 UTC,25,4,6
2646,Organic Search,Technology,2022-08-02 17:31:46 UTC,25,3,6
2894,CPC,Technology,2022-09-12 13:22:07 UTC,25,1,6
3032,Organic Social,Technology,2022-09-26 17:37:47 UTC,25,4,6
3275,Organic Search,Technology,2022-11-01 10:22:43 UTC,25,3,6
3288,CPC,Technology,2022-11-02 11:27:00 UTC,25,1,6
3369,Refferal,Technology,2022-11-25 16:57:43 UTC,25,5,6
188,CPC,Technology,2021-01-14 14:21:06 UTC,30,1,6
303,Direct,Technology,2021-02-26 10:45:45 UTC,30,2,6
399,Organic Social,Technology,2021-03-25 09:22:46 UTC,30,4,6
457,Organic Social,Technology,2021-04-05 14:04:58 UTC,30,4,6
497,Direct,Technology,2021-04-19 10:36:34 UTC,30,2,6
860,Direct,Technology,2021-07-27 16:30:40 UTC,30,2,6
920,CPC,Technology,2021-08-11 16:40:32 UTC,30,1,6
987,Organic Social,Technology,2021-08-31 17:32:19 UTC,30,4,6
1005,Organic Search,Technology,2021-09-03 10:10:54 UTC,30,3,6
1048,CPC,Technology,2021-09-13 15:31:24 UTC,30,1,6
1418,Organic Search,Technology,2021-12-14 10:18:14 UTC,30,3,6
1434,CPC,Technology,2021-12-16 11:57:20 UTC,30,1,6
1784,CPC,Technology,2022-03-03 10:48:07 UTC,30,1,6
2031,Direct,Technology,2022-04-08 14:07:03 UTC,30,2,6
2055,Organic Social,Technology,2022-04-22 13:12:35 UTC,30,4,6
2148,Organic Social,Technology,2022-05-10 10:33:05 UTC,30,4,6
2234,Organic Social,Technology,2022-05-30 17:40:29 UTC,30,4,6
2332,CPC,Technology,2022-06-07 16:47:56 UTC,30,1,6
2440,CPC,Technology,2022-06-24 10:47:19 UTC,30,1,6
2594,Organic Social,Technology,2022-07-26 10:57:00 UTC,30,4,6
2626,CPC,Technology,2022-08-01 11:25:57 UTC,30,1,6
2747,Organic Search,Technology,2022-08-29 13:21:29 UTC,30,3,6
2790,Organic Social,Technology,2022-09-01 09:50:48 UTC,30,4,6
2799,CPC,Technology,2022-09-01 15:51:36 UTC,30,1,6
2820,CPC,Technology,2022-09-02 15:02:48 UTC,30,1,6
2888,Direct,Technology,2022-09-09 17:08:38 UTC,30,2,6
3044,Organic Social,Technology,2022-09-28 09:14:56 UTC,30,4,6
3374,Organic Social,Technology,2022-11-28 11:48:57 UTC,30,4,6
66,CPC,Technology,2020-12-11 17:59:08 UTC,35,1,6
82,CPC,Technology,2020-12-21 12:29:47 UTC,35,1,6
158,Organic Social,Technology,2021-01-06 13:29:57 UTC,35,4,6
184,Organic Social,Technology,2021-01-13 15:58:58 UTC,35,4,6
192,CPC,Technology,2021-01-18 10:29:42 UTC,35,1,6
467,CPC,Technology,2021-04-07 16:08:21 UTC,35,1,6
485,CPC,Technology,2021-04-09 15:01:04 UTC,35,1,6
585,Direct,Technology,2021-05-07 12:00:15 UTC,35,2,6
677,CPC,Technology,2021-06-04 13:13:04 UTC,35,1,6
817,CPC,Technology,2021-07-08 16:23:30 UTC,35,1,6
916,Organic Social,Technology,2021-08-10 10:21:26 UTC,35,4,6
992,CPC,Technology,2021-09-01 16:46:42 UTC,35,1,6
1018,CPC,Technology,2021-09-06 10:01:06 UTC,35,1,6
1046,Refferal,Technology,2021-09-10 16:52:51 UTC,35,5,6
1099,Organic Social,Technology,2021-09-28 15:26:49 UTC,35,4,6
1143,Organic Social,Technology,2021-10-05 10:48:23 UTC,35,4,6
1403,CPC,Technology,2021-12-09 16:08:50 UTC,35,1,6
1428,Refferal,Technology,2021-12-15 10:20:47 UTC,35,5,6
1524,CPC,Technology,2021-12-30 16:42:02 UTC,35,1,6
1538,CPC,Technology,2021-12-31 15:56:59 UTC,35,1,6
1571,Organic Social,Technology,2022-01-05 13:53:04 UTC,35,4,6
1893,Organic Social,Technology,2022-03-23 09:20:36 UTC,35,4,6
1899,CPC,Technology,2022-03-23 14:52:30 UTC,35,1,6
2184,CPC,Technology,2022-05-25 10:46:59 UTC,35,1,6
2216,CPC,Technology,2022-05-30 10:19:03 UTC,35,1,6
2227,Organic Social,Technology,2022-05-30 15:17:20 UTC,35,4,6
2230,Organic Search,Technology,2022-05-30 16:50:26 UTC,35,3,6
2293,CPC,Technology,2022-06-03 13:31:25 UTC,35,1,6
2329,CPC,Technology,2022-06-07 14:01:50 UTC,35,1,6
2514,Organic Social,Technology,2022-07-01 16:20:44 UTC,35,4,6
2530,Organic Social,Technology,2022-07-05 11:51:26 UTC,35,4,6
2532,CPC,Technology,2022-07-05 14:57:59 UTC,35,1,6
2549,CPC,Technology,2022-07-08 12:22:10 UTC,35,1,6
2638,Direct,Technology,2022-08-02 13:41:21 UTC,35,2,6
2661,CPC,Technology,2022-08-04 09:01:53 UTC,35,1,6
2710,CPC,Technology,2022-08-17 12:47:54 UTC,35,1,6
3124,Organic Social,Technology,2022-10-04 15:05:29 UTC,35,4,6
3136,Refferal,Technology,2022-10-05 10:54:41 UTC,35,5,6
3215,CPC,Technology,2022-10-24 10:40:08 UTC,35,1,6
40,CPC,Technology,2020-12-07 16:39:49 UTC,40,1,6
124,CPC,Technology,2021-01-01 10:36:32 UTC,40,1,6
237,Organic Social,Technology,2021-02-02 10:40:46 UTC,40,4,6
513,Organic Social,Technology,2021-04-26 17:09:44 UTC,40,4,6
556,Direct,Technology,2021-05-03 16:18:39 UTC,40,2,6
655,CPC,Technology,2021-06-01 17:18:03 UTC,40,1,6
684,CPC,Technology,2021-06-07 12:33:24 UTC,40,1,6
696,CPC,Technology,2021-06-08 15:36:39 UTC,40,1,6
1273,Organic Social,Technology,2021-11-17 09:17:43 UTC,40,4,6
1516,Organic Social,Technology,2021-12-29 17:31:39 UTC,40,4,6
1526,Organic Search,Technology,2021-12-30 17:20:51 UTC,40,3,6
1569,Organic Social,Technology,2022-01-05 12:57:57 UTC,40,4,6
1690,CPC,Technology,2022-02-10 09:51:48 UTC,40,1,6
2012,CPC,Technology,2022-04-05 12:21:39 UTC,40,1,6
2152,Organic Search,Technology,2022-05-11 14:53:46 UTC,40,3,6
2288,CPC,Technology,2022-06-03 11:17:51 UTC,40,1,6
2338,CPC,Technology,2022-06-08 10:44:06 UTC,40,1,6
2788,Organic Search,Technology,2022-08-31 17:58:49 UTC,40,3,6
3056,CPC,Technology,2022-09-28 12:12:38 UTC,40,1,6
3309,CPC,Technology,2022-11-07 11:53:20 UTC,40,1,6
3381,Direct,Technology,2022-11-29 16:17:55 UTC,40,2,6
780,Refferal,Technology,2021-07-02 10:55:19 UTC,300,5,6
1073,Organic Search,Technology,2021-09-23 09:24:41 UTC,300,3,6
1260,Organic Social,Technology,2021-11-10 15:47:25 UTC,300,4,6
1415,Organic Social,Technology,2021-12-13 16:38:26 UTC,300,4,6
1564,Direct,Technology,2022-01-04 17:57:28 UTC,300,2,6
1633,Organic Social,Technology,2022-01-24 17:07:23 UTC,300,4,6
1634,Refferal,Technology,2022-01-25 09:17:36 UTC,300,5,6
2376,Refferal,Technology,2022-06-15 09:07:28 UTC,300,5,6
2431,Refferal,Technology,2022-06-23 16:26:14 UTC,300,5,6
2598,Refferal,Technology,2022-07-26 17:39:34 UTC,300,5,6
2742,Refferal,Technology,2022-08-29 09:39:26 UTC,300,5,6
3050,Refferal,Technology,2022-09-28 10:37:24 UTC,300,5,6
7,Organic Social,Technology,2020-11-30 12:14:43 UTC,45,4,6
65,CPC,Technology,2020-12-11 16:40:43 UTC,45,1,6
171,CPC,Technology,2021-01-07 17:18:18 UTC,45,1,6
179,Organic Search,Technology,2021-01-08 17:02:34 UTC,45,3,6
239,Organic Social,Technology,2021-02-02 15:33:02 UTC,45,4,6
565,Organic Social,Technology,2021-05-04 13:37:44 UTC,45,4,6
574,CPC,Technology,2021-05-05 11:04:54 UTC,45,1,6
693,Organic Social,Technology,2021-06-08 09:23:25 UTC,45,4,6
744,Organic Social,Technology,2021-06-25 17:57:21 UTC,45,4,6
833,CPC,Technology,2021-07-15 09:26:14 UTC,45,1,6
903,Organic Social,Technology,2021-08-05 17:55:50 UTC,45,4,6
904,CPC,Technology,2021-08-06 09:18:17 UTC,45,1,6
915,CPC,Technology,2021-08-10 09:39:18 UTC,45,1,6
940,CPC,Technology,2021-08-23 14:14:46 UTC,45,1,6
949,CPC,Technology,2021-08-25 13:30:07 UTC,45,1,6
952,CPC,Technology,2021-08-25 17:48:52 UTC,45,1,6
1550,CPC,Technology,2022-01-03 10:34:57 UTC,45,1,6
1556,Refferal,Technology,2022-01-03 17:17:05 UTC,45,5,6
1664,CPC,Technology,2022-02-01 09:26:46 UTC,45,1,6
1861,CPC,Technology,2022-03-15 17:05:35 UTC,45,1,6
2464,Direct,Technology,2022-06-27 17:13:24 UTC,45,2,6
2702,CPC,Technology,2022-08-12 15:48:14 UTC,45,1,6
2740,Direct,Technology,2022-08-29 09:24:34 UTC,45,2,6
2745,Direct,Technology,2022-08-29 12:48:10 UTC,45,2,6
2867,CPC,Technology,2022-09-07 13:30:01 UTC,45,1,6
2903,CPC,Technology,2022-09-13 13:04:50 UTC,45,1,6
2928,CPC,Technology,2022-09-16 14:01:57 UTC,45,1,6
3230,Refferal,Technology,2022-10-26 16:59:25 UTC,45,5,6
3324,Direct,Technology,2022-11-11 14:49:36 UTC,45,2,6
3385,CPC,Technology,2022-11-30 10:36:45 UTC,45,1,6
59,Organic Social,Technology,2020-12-11 10:28:14 UTC,50,4,6
101,CPC,Technology,2020-12-28 15:42:37 UTC,50,1,6
112,CPC,Technology,2020-12-30 10:49:02 UTC,50,1,6
122,Refferal,Technology,2021-01-01 09:26:58 UTC,50,5,6
127,Direct,Technology,2021-01-01 12:59:10 UTC,50,2,6
143,Direct,Technology,2021-01-04 15:41:27 UTC,50,2,6
206,CPC,Technology,2021-01-25 17:12:32 UTC,50,1,6
218,Organic Social,Technology,2021-01-28 16:41:04 UTC,50,4,6
260,Direct,Technology,2021-02-05 17:01:12 UTC,50,2,6
267,Direct,Technology,2021-02-10 15:38:37 UTC,50,2,6
313,Direct,Technology,2021-03-01 15:10:30 UTC,50,2,6
337,Organic Social,Technology,2021-03-04 14:39:00 UTC,50,4,6
371,CPC,Technology,2021-03-11 10:19:11 UTC,50,1,6
549,Organic Social,Technology,2021-04-30 17:26:54 UTC,50,4,6
607,Organic Social,Technology,2021-05-20 09:15:01 UTC,50,4,6
849,Organic Social,Technology,2021-07-23 14:40:43 UTC,50,4,6
945,Refferal,Technology,2021-08-24 16:38:17 UTC,50,5,6
966,CPC,Technology,2021-08-30 10:10:58 UTC,50,1,6
985,Organic Search,Technology,2021-08-31 14:37:53 UTC,50,3,6
1047,Organic Search,Technology,2021-09-10 17:00:02 UTC,50,3,6
1171,Refferal,Technology,2021-10-13 17:35:02 UTC,50,5,6
1185,Direct,Technology,2021-10-21 14:54:22 UTC,50,2,6
1396,Direct,Technology,2021-12-08 17:17:23 UTC,50,2,6
1443,CPC,Technology,2021-12-20 12:59:31 UTC,50,1,6
1476,Organic Search,Technology,2021-12-24 16:04:20 UTC,50,3,6
1604,CPC,Technology,2022-01-12 15:09:06 UTC,50,1,6
1618,Direct,Technology,2022-01-19 12:41:52 UTC,50,2,6
1675,Organic Social,Technology,2022-02-02 16:56:54 UTC,50,4,6
1731,Refferal,Technology,2022-02-24 12:22:01 UTC,50,5,6
1782,CPC,Technology,2022-03-02 16:49:19 UTC,50,1,6
1850,CPC,Technology,2022-03-11 15:57:04 UTC,50,1,6
2116,CPC,Technology,2022-05-04 09:47:17 UTC,50,1,6
2223,CPC,Technology,2022-05-30 13:57:48 UTC,50,1,6
2267,Refferal,Technology,2022-06-01 17:20:42 UTC,50,5,6
2302,Direct,Technology,2022-06-03 17:39:52 UTC,50,2,6
2307,CPC,Technology,2022-06-06 09:51:51 UTC,50,1,6
2347,CPC,Technology,2022-06-08 16:52:54 UTC,50,1,6
2404,Direct,Technology,2022-06-21 11:29:13 UTC,50,2,6
2538,Organic Search,Technology,2022-07-06 15:29:30 UTC,50,3,6
2634,Organic Search,Technology,2022-08-02 10:17:20 UTC,50,3,6
2647,CPC,Technology,2022-08-02 17:39:59 UTC,50,1,6
2649,Direct,Technology,2022-08-03 12:06:00 UTC,50,2,6
2667,CPC,Technology,2022-08-04 16:56:15 UTC,50,1,6
2692,Direct,Technology,2022-08-10 17:50:46 UTC,50,2,6
2754,Refferal,Technology,2022-08-30 10:00:46 UTC,50,5,6
2801,Refferal,Technology,2022-09-01 16:09:00 UTC,50,5,6
2896,CPC,Technology,2022-09-12 14:41:37 UTC,50,1,6
2938,Organic Search,Technology,2022-09-19 15:27:39 UTC,50,3,6
2979,Direct,Technology,2022-09-22 15:43:51 UTC,50,2,6
3021,CPC,Technology,2022-09-26 15:33:01 UTC,50,1,6
3038,CPC,Technology,2022-09-27 15:35:53 UTC,50,1,6
3087,CPC,Technology,2022-09-30 10:14:24 UTC,50,1,6
3107,CPC,Technology,2022-10-03 09:01:20 UTC,50,1,6
3119,CPC,Technology,2022-10-04 10:26:43 UTC,50,1,6
3121,Organic Search,Technology,2022-10-04 11:43:52 UTC,50,3,6
3154,Direct,Technology,2022-10-06 13:46:28 UTC,50,2,6
3231,Organic Search,Technology,2022-10-26 17:05:05 UTC,50,3,6
3260,CPC,Technology,2022-10-31 10:30:25 UTC,50,1,6
3268,CPC,Technology,2022-10-31 13:01:48 UTC,50,1,6
3326,Direct,Technology,2022-11-11 16:22:43 UTC,50,2,6
3373,Organic Search,Technology,2022-11-28 10:34:45 UTC,50,3,6
1,Refferal,Technology,2020-11-25 13:49:44 UTC,60,5,6
361,Direct,Technology,2021-03-09 13:27:53 UTC,60,2,6
674,Refferal,Technology,2021-06-04 11:35:38 UTC,60,5,6
705,CPC,Technology,2021-06-11 17:07:23 UTC,60,1,6
727,Refferal,Technology,2021-06-22 17:22:39 UTC,60,5,6
776,Refferal,Technology,2021-07-02 09:40:46 UTC,60,5,6
816,Direct,Technology,2021-07-08 15:28:39 UTC,60,2,6
831,Direct,Technology,2021-07-13 17:02:25 UTC,60,2,6
863,Organic Search,Technology,2021-07-28 13:28:41 UTC,60,3,6
868,Direct,Technology,2021-07-30 12:18:33 UTC,60,2,6
1011,CPC,Technology,2021-09-03 17:19:57 UTC,60,1,6
1027,Refferal,Technology,2021-09-07 09:14:18 UTC,60,5,6
1215,CPC,Technology,2021-11-01 14:53:10 UTC,60,1,6
1216,Direct,Technology,2021-11-01 15:26:38 UTC,60,2,6
1279,CPC,Technology,2021-11-19 09:14:41 UTC,60,1,6
1299,CPC,Technology,2021-11-26 11:13:31 UTC,60,1,6
1384,Direct,Technology,2021-12-07 15:51:11 UTC,60,2,6
1387,CPC,Technology,2021-12-07 17:45:50 UTC,60,1,6
1451,CPC,Technology,2021-12-21 15:32:11 UTC,60,1,6
1709,Direct,Technology,2022-02-21 09:28:05 UTC,60,2,6
1759,Organic Social,Technology,2022-02-28 16:21:45 UTC,60,4,6
1769,Direct,Technology,2022-03-01 14:37:53 UTC,60,2,6
1913,Direct,Technology,2022-03-24 11:01:48 UTC,60,2,6
2295,CPC,Technology,2022-06-03 16:01:03 UTC,60,1,6
2441,Direct,Technology,2022-06-24 11:21:13 UTC,60,2,6
2544,Organic Search,Technology,2022-07-07 13:11:09 UTC,60,3,6
2750,Refferal,Technology,2022-08-29 16:57:53 UTC,60,5,6
3095,Organic Search,Technology,2022-09-30 14:10:36 UTC,60,3,6
3101,Organic Social,Technology,2022-09-30 16:13:40 UTC,60,4,6
3155,Direct,Technology,2022-10-06 15:59:14 UTC,60,2,6
3227,Direct,Technology,2022-10-26 15:03:58 UTC,60,2,6
3397,Organic Search,Technology,2022-12-07 11:59:21 UTC,60,3,6
12,Refferal,Technology,2020-12-01 10:14:03 UTC,325,5,6
175,Refferal,Technology,2021-01-08 12:35:43 UTC,325,5,6
675,Direct,Technology,2021-06-04 11:58:23 UTC,325,2,6
795,Direct,Technology,2021-07-05 11:57:25 UTC,325,2,6
1423,Direct,Technology,2021-12-14 17:48:28 UTC,325,2,6
2091,Direct,Technology,2022-04-29 12:04:07 UTC,325,2,6
2479,Organic Search,Technology,2022-06-29 09:41:25 UTC,325,3,6
2730,CPC,Technology,2022-08-26 10:55:10 UTC,325,1,6
3000,Refferal,Technology,2022-09-23 17:33:20 UTC,325,5,6
72,Direct,Technology,2020-12-16 15:19:44 UTC,70,2,6
134,Refferal,Technology,2021-01-04 11:41:23 UTC,70,5,6
294,CPC,Technology,2021-02-25 10:00:48 UTC,70,1,6
340,Refferal,Technology,2021-03-05 09:18:25 UTC,70,5,6
598,CPC,Technology,2021-05-13 16:02:53 UTC,70,1,6
690,Refferal,Technology,2021-06-07 16:17:19 UTC,70,5,6
1023,Organic Search,Technology,2021-09-06 15:23:02 UTC,70,3,6
1140,Refferal,Technology,2021-10-04 10:54:01 UTC,70,5,6
1530,CPC,Technology,2021-12-31 09:58:51 UTC,70,1,6
1785,CPC,Technology,2022-03-03 11:28:34 UTC,70,1,6
1797,Direct,Technology,2022-03-04 09:58:00 UTC,70,2,6
1859,Refferal,Technology,2022-03-15 11:31:06 UTC,70,5,6
1864,CPC,Technology,2022-03-16 10:26:05 UTC,70,1,6
1962,CPC,Technology,2022-03-30 10:12:47 UTC,70,1,6
2081,Organic Search,Technology,2022-04-27 15:45:15 UTC,70,3,6
2222,Organic Search,Technology,2022-05-30 12:03:10 UTC,70,3,6
2303,Refferal,Technology,2022-06-06 09:06:31 UTC,70,5,6
2322,CPC,Technology,2022-06-06 17:10:22 UTC,70,1,6
2672,Organic Social,Technology,2022-08-05 15:47:39 UTC,70,4,6
2779,Direct,Technology,2022-08-31 15:07:06 UTC,70,2,6
3189,Organic Search,Technology,2022-10-18 10:23:43 UTC,70,3,6
3345,Direct,Technology,2022-11-22 11:21:28 UTC,70,2,6
61,Direct,Technology,2020-12-11 11:24:42 UTC,80,2,6
372,Direct,Technology,2021-03-11 13:17:13 UTC,80,2,6
432,Refferal,Technology,2021-04-01 10:12:41 UTC,80,5,6
536,Direct,Technology,2021-04-30 10:04:28 UTC,80,2,6
612,Organic Search,Technology,2021-05-21 16:33:17 UTC,80,3,6
731,Organic Search,Technology,2021-06-24 09:44:40 UTC,80,3,6
735,CPC,Technology,2021-06-24 15:27:44 UTC,80,1,6
813,Direct,Technology,2021-07-08 10:06:24 UTC,80,2,6
834,Organic Search,Technology,2021-07-15 09:41:40 UTC,80,3,6
859,Refferal,Technology,2021-07-27 15:38:03 UTC,80,5,6
925,CPC,Technology,2021-08-13 16:47:16 UTC,80,1,6
932,CPC,Technology,2021-08-19 16:55:28 UTC,80,1,6
957,CPC,Technology,2021-08-27 09:00:45 UTC,80,1,6
1104,CPC,Technology,2021-09-29 11:49:35 UTC,80,1,6
1239,Direct,Technology,2021-11-04 16:41:36 UTC,80,2,6
1391,Refferal,Technology,2021-12-08 10:32:22 UTC,80,5,6
1588,Organic Social,Technology,2022-01-07 10:05:24 UTC,80,4,6
1843,Refferal,Technology,2022-03-10 14:06:34 UTC,80,5,6
1921,CPC,Technology,2022-03-24 17:47:00 UTC,80,1,6
1956,CPC,Technology,2022-03-29 12:30:45 UTC,80,1,6
1981,Refferal,Technology,2022-03-31 16:05:25 UTC,80,5,6
2049,Refferal,Technology,2022-04-20 11:47:38 UTC,80,5,6
2065,Organic Search,Technology,2022-04-25 15:14:16 UTC,80,3,6
2074,Refferal,Technology,2022-04-26 17:04:30 UTC,80,5,6
2092,Direct,Technology,2022-04-29 12:24:51 UTC,80,2,6
2122,CPC,Technology,2022-05-04 14:10:42 UTC,80,1,6
2330,CPC,Technology,2022-06-07 15:19:25 UTC,80,1,6
2348,Organic Search,Technology,2022-06-08 16:58:04 UTC,80,3,6
2414,CPC,Technology,2022-06-22 11:20:07 UTC,80,1,6
2493,Refferal,Technology,2022-06-30 11:45:07 UTC,80,5,6
2722,CPC,Technology,2022-08-24 16:26:17 UTC,80,1,6
2785,Refferal,Technology,2022-08-31 16:46:27 UTC,80,5,6
2900,Refferal,Technology,2022-09-12 17:04:53 UTC,80,5,6
2966,Organic Search,Technology,2022-09-21 16:16:47 UTC,80,3,6
3090,Organic Search,Technology,2022-09-30 11:37:17 UTC,80,3,6
3178,CPC,Technology,2022-10-12 17:10:46 UTC,80,1,6
3194,Refferal,Technology,2022-10-19 10:16:03 UTC,80,5,6
3249,Direct,Technology,2022-10-28 16:31:30 UTC,80,2,6
3264,Refferal,Technology,2022-10-31 12:23:11 UTC,80,5,6
3352,Direct,Technology,2022-11-23 11:33:37 UTC,80,2,6
332,Organic Search,Technology,2021-03-03 17:37:18 UTC,90,3,6
339,Organic Social,Technology,2021-03-04 17:50:31 UTC,90,4,6
435,CPC,Technology,2021-04-01 14:39:23 UTC,90,1,6
570,CPC,Technology,2021-05-04 16:44:25 UTC,90,1,6
858,Direct,Technology,2021-07-27 14:40:44 UTC,90,2,6
1003,CPC,Technology,2021-09-02 15:26:57 UTC,90,1,6
1089,Organic Search,Technology,2021-09-27 14:14:23 UTC,90,3,6
1247,Direct,Technology,2021-11-05 16:51:17 UTC,90,2,6
1253,Refferal,Technology,2021-11-09 09:13:18 UTC,90,5,6
1566,Direct,Technology,2022-01-05 10:19:52 UTC,90,2,6
1574,Direct,Technology,2022-01-05 17:39:33 UTC,90,2,6
1692,CPC,Technology,2022-02-10 13:42:10 UTC,90,1,6
1855,CPC,Technology,2022-03-14 13:51:54 UTC,90,1,6
1856,Direct,Technology,2022-03-14 14:20:34 UTC,90,2,6
2130,Direct,Technology,2022-05-05 14:57:02 UTC,90,2,6
2131,Organic Search,Technology,2022-05-05 15:26:06 UTC,90,3,6
2274,Direct,Technology,2022-06-02 13:29:33 UTC,90,2,6
2296,Direct,Technology,2022-06-03 16:14:10 UTC,90,2,6
2297,Direct,Technology,2022-06-03 16:16:33 UTC,90,2,6
2308,CPC,Technology,2022-06-06 10:45:02 UTC,90,1,6
2380,Organic Social,Technology,2022-06-15 16:27:53 UTC,90,4,6
2459,Organic Social,Technology,2022-06-27 12:20:42 UTC,90,4,6
2563,Organic Social,Technology,2022-07-15 12:17:31 UTC,90,4,6
2761,Refferal,Technology,2022-08-30 13:10:08 UTC,90,5,6
2982,Refferal,Technology,2022-09-22 17:54:34 UTC,90,5,6
3034,Refferal,Technology,2022-09-27 12:32:21 UTC,90,5,6
3113,Organic Search,Technology,2022-10-03 15:33:56 UTC,90,3,6
3138,Organic Social,Technology,2022-10-05 12:42:01 UTC,90,4,6
3232,Direct,Technology,2022-10-26 17:07:10 UTC,90,2,6
3328,Organic Social,Technology,2022-11-15 10:34:54 UTC,90,4,6
382,Refferal,Technology,2021-03-18 16:32:18 UTC,350,5,6
1790,Refferal,Technology,2022-03-03 13:12:58 UTC,350,5,6
2127,Refferal,Technology,2022-05-05 10:12:11 UTC,350,5,6
2219,Organic Search,Technology,2022-05-30 10:37:57 UTC,350,3,6
2423,Refferal,Technology,2022-06-23 10:42:35 UTC,350,5,6
2852,Direct,Technology,2022-09-06 10:41:53 UTC,350,2,6
6,CPC,Technology,2020-11-30 09:16:32 UTC,100,1,6
615,Direct,Technology,2021-05-21 17:53:29 UTC,100,2,6
774,Direct,Technology,2021-07-01 17:11:23 UTC,100,2,6
1335,Organic Search,Technology,2021-12-01 11:35:47 UTC,100,3,6
1468,Direct,Technology,2021-12-23 11:45:10 UTC,100,2,6
1503,CPC,Technology,2021-12-29 10:25:07 UTC,100,1,6
1871,CPC,Technology,2022-03-18 09:09:54 UTC,100,1,6
2084,Organic Search,Technology,2022-04-28 10:34:09 UTC,100,3,6
2114,Organic Social,Technology,2022-05-04 09:10:32 UTC,100,4,6
2247,Direct,Technology,2022-05-31 17:18:57 UTC,100,2,6
2365,CPC,Technology,2022-06-10 16:45:03 UTC,100,1,6
2491,Refferal,Technology,2022-06-29 17:14:56 UTC,100,5,6
2818,Organic Search,Technology,2022-09-02 13:23:13 UTC,100,3,6
2846,Refferal,Technology,2022-09-05 17:28:19 UTC,100,5,6
3094,Direct,Technology,2022-09-30 13:57:21 UTC,100,2,6
3372,Organic Search,Technology,2022-11-28 10:31:03 UTC,100,3,6
111,CPC,Technology,2020-12-30 10:31:48 UTC,110,1,6
265,CPC,Technology,2021-02-09 15:02:34 UTC,110,1,6
369,CPC,Technology,2021-03-10 16:36:54 UTC,110,1,6
415,Direct,Technology,2021-03-29 09:58:20 UTC,110,2,6
508,CPC,Technology,2021-04-23 16:13:27 UTC,110,1,6
1060,Direct,Technology,2021-09-20 10:24:00 UTC,110,2,6
1068,Direct,Technology,2021-09-21 16:19:09 UTC,110,2,6
