leads_id,last_stage_id,last_stage,last_step,starting_ts,ending_ts,status,reason,cycle_duration
2828,108,deal_won,7,"2022-09-02 17:59:21","2022-10-06 09:59:51",won,"",33.67
2829,104,approach_success,3,"2022-09-05 09:07:11","2022-09-15 13:51:17",lost,"not answered",10.2
2830,107,quotation_recieved,6,"2022-09-05 09:24:59","2022-09-29 11:52:59",lost,"price not fit",24.1
2831,103,initial_communication_success,2,"2022-09-05 09:30:00","2022-09-12 17:58:14",lost,"not answered",7.35
2832,106,offer_sent,5,"2022-09-05 09:49:13","2022-09-20 09:10:12",lost,"price not fit",14.97
2833,107,quotation_recieved,6,"2022-09-05 09:56:32","2022-09-29 14:21:03",lost,"not answered",24.18
2834,104,approach_success,3,"2022-09-05 10:12:12","2022-09-13 12:21:28",lost,"not interested",8.09
2835,105,discussion_success,4,"2022-09-05 10:49:18","2022-09-23 10:03:39",lost,"not interested",17.97
2836,108,deal_won,7,"2022-09-05 12:40:54","2022-10-05 09:32:50",won,"",29.87
2837,101,leads_registered,0,"2022-09-05 13:18:41","2022-09-05 13:18:41",open,"",0.0
2838,108,deal_won,7,"2022-09-05 14:10:58","2022-10-04 17:53:54",won,"",29.15
2839,101,leads_registered,0,"2022-09-05 14:18:26","2022-09-05 14:18:26",open,"",0.0
2840,101,leads_registered,0,"2022-09-05 15:07:16","2022-09-05 15:07:16",open,"",0.0
2841,108,deal_won,7,"2022-09-05 16:11:19","2022-10-07 17:59:29",won,"",32.08
2842,107,quotation_recieved,6,"2022-09-05 16:20:34","2022-09-30 11:25:07",lost,"price not fit",24.79
2843,105,discussion_success,4,"2022-09-05 17:12:50","2022-09-19 09:11:13",lost,"price not fit",13.67
2844,108,deal_won,7,"2022-09-05 17:13:34","2022-10-07 13:40:47",won,"",31.85
2845,104,approach_success,3,"2022-09-05 17:23:08","2022-09-12 09:03:36",lost,"not answered",6.65
2846,108,deal_won,7,"2022-09-05 17:28:19","2022-10-07 10:01:13",won,"",31.69
2847,105,discussion_success,4,"2022-09-05 17:48:59","2022-09-20 10:22:02",lost,"price not fit",14.69
2848,104,approach_success,3,"2022-09-06 09:17:51","2022-09-12 10:46:55",lost,"not answered",6.06
2849,101,leads_registered,0,"2022-09-06 09:42:10","2022-09-06 09:42:10",open,"",0.0
2850,104,approach_success,3,"2022-09-06 10:09:47","2022-09-14 13:41:33",lost,"not answered",8.15
2851,101,leads_registered,0,"2022-09-06 10:23:07","2022-09-06 10:23:07",open,"",0.0
2852,104,approach_success,3,"2022-09-06 10:41:53","2022-09-15 14:00:49",lost,"not answered",9.14
2853,102,leads_qualification,1,"2022-09-06 11:24:03","2022-09-09 09:11:30",lost,"not selected",2.91
2854,107,quotation_recieved,6,"2022-09-06 12:18:59","2022-09-26 11:23:50",lost,"price not fit",19.96
2855,105,discussion_success,4,"2022-09-06 12:20:18","2022-09-19 13:41:03",lost,"not interested",13.06
2856,104,approach_success,3,"2022-09-06 13:56:38","2022-09-16 17:13:46",lost,"not answered",10.14
2857,105,discussion_success,4,"2022-09-06 14:04:44","2022-09-23 17:05:32",lost,"not interested",17.13
2858,108,deal_won,7,"2022-09-06 15:03:51","2022-10-05 16:09:36",won,"",29.05
2859,108,deal_won,7,"2022-09-06 15:07:03","2022-10-05 17:52:54",won,"",29.12
2860,106,offer_sent,5,"2022-09-06 17:04:56","2022-09-22 11:44:48",lost,"not answered",15.78
2861,101,leads_registered,0,"2022-09-06 17:40:27","2022-09-06 17:40:27",open,"",0.0
2862,108,deal_won,7,"2022-09-06 17:55:20","2022-10-05 13:16:01",won,"",28.81
2863,105,discussion_success,4,"2022-09-07 10:10:08","2022-09-23 13:28:48",lost,"not interested",16.14
2864,105,discussion_success,4,"2022-09-07 10:31:35","2022-09-21 17:35:02",lost,"price not fit",14.29
2865,104,approach_success,3,"2022-09-07 12:08:03","2022-09-13 09:31:16",lost,"not interested",5.89
2866,105,discussion_success,4,"2022-09-07 13:14:58","2022-09-23 12:01:53",lost,"not answered",15.95
2867,102,leads_qualification,1,"2022-09-07 13:30:01","2022-09-12 17:08:43",lost,"not selected",5.15
2868,103,initial_communication_success,2,"2022-09-07 13:56:59","2022-09-12 11:50:10",lost,"not answered",4.91
2869,104,approach_success,3,"2022-09-07 14:40:30","2022-09-16 09:37:27",lost,"not answered",8.79
2870,108,deal_won,7,"2022-09-07 15:57:26","2022-10-06 11:11:45",won,"",28.8
2871,108,deal_won,7,"2022-09-07 16:20:07","2022-10-06 15:52:28",won,"",28.98
2872,108,deal_won,7,"2022-09-07 16:35:20","2022-10-07 09:48:13",won,"",29.72
2873,105,discussion_success,4,"2022-09-07 17:20:40","2022-09-23 12:27:44",lost,"not interested",15.8
2874,101,leads_registered,0,"2022-09-08 10:17:41","2022-09-08 10:17:41",open,"",0.0
2875,105,discussion_success,4,"2022-09-08 11:00:38","2022-09-22 12:46:45",lost,"price not fit",14.07
2876,105,discussion_success,4,"2022-09-08 11:15:26","2022-09-20 16:38:09",lost,"not interested",12.22
2877,101,leads_registered,0,"2022-09-08 11:42:23","2022-09-08 11:42:23",open,"",0.0
2878,106,offer_sent,5,"2022-09-08 12:27:21","2022-09-27 11:29:19",lost,"not answered",18.96
2879,105,discussion_success,4,"2022-09-08 14:04:39","2022-09-27 10:05:59",lost,"not answered",18.83
2880,102,leads_qualification,1,"2022-09-08 16:27:36","2022-09-12 09:07:59",lost,"not selected",3.69
2881,103,initial_communication_success,2,"2022-09-08 16:57:46","2022-09-13 09:24:24",lost,"not interested",4.69
2882,101,leads_registered,0,"2022-09-08 17:48:16","2022-09-08 17:48:16",open,"",0.0
2883,103,initial_communication_success,2,"2022-09-09 09:09:03","2022-09-16 12:57:27",lost,"not answered",7.16
2884,107,quotation_recieved,6,"2022-09-09 10:27:57","2022-10-03 17:33:17",lost,"price not fit",24.3
2885,101,leads_registered,0,"2022-09-09 11:37:27","2022-09-09 11:37:27",open,"",0.0
2886,102,leads_qualification,1,"2022-09-09 13:07:20","2022-09-12 16:32:31",lost,"not selected",3.14
2887,108,deal_won,7,"2022-09-09 15:22:13","2022-10-12 09:51:03",won,"",32.77
2888,105,discussion_success,4,"2022-09-09 17:08:38","2022-09-26 15:29:26",lost,"not interested",16.93
2889,105,discussion_success,4,"2022-09-09 17:39:34","2022-09-27 13:10:20",lost,"not interested",17.81
2890,106,offer_sent,5,"2022-09-12 09:02:21","2022-10-03 10:42:52",lost,"price not fit",21.07
2891,102,leads_qualification,1,"2022-09-12 11:39:06","2022-09-16 10:17:01",lost,"not selected",3.94
2892,101,leads_registered,0,"2022-09-12 11:41:22","2022-09-12 11:41:22",open,"",0.0
2893,102,leads_qualification,1,"2022-09-12 12:28:47","2022-09-16 16:34:11",lost,"not selected",4.17
2894,101,leads_registered,0,"2022-09-12 13:22:07","2022-09-12 13:22:07",open,"",0.0
2895,108,deal_won,7,"2022-09-12 14:14:59","2022-10-11 10:17:14",won,"",28.83
2896,101,leads_registered,0,"2022-09-12 14:41:37","2022-09-12 14:41:37",open,"",0.0
2897,102,leads_qualification,1,"2022-09-12 15:44:49","2022-09-19 09:21:30",lost,"not selected",6.73
2898,102,leads_qualification,1,"2022-09-12 16:06:51","2022-09-14 09:52:38",lost,"not selected",1.74
2899,106,offer_sent,5,"2022-09-12 17:00:10","2022-09-28 17:23:29",lost,"not interested",16.02
2900,108,deal_won,7,"2022-09-12 17:04:53","2022-10-12 12:37:13",won,"",29.81
2901,101,leads_registered,0,"2022-09-13 09:07:44","2022-09-13 09:07:44",open,"",0.0
2902,103,initial_communication_success,2,"2022-09-13 11:38:56","2022-09-22 17:11:17",lost,"not answered",9.23
2903,105,discussion_success,4,"2022-09-13 13:04:50","2022-09-30 10:00:53",lost,"not answered",16.87
2904,105,discussion_success,4,"2022-09-13 13:40:46","2022-10-04 09:55:39",lost,"not interested",20.84
2905,105,discussion_success,4,"2022-09-13 14:53:34","2022-09-23 10:04:11",lost,"price not fit",9.8
2906,103,initial_communication_success,2,"2022-09-13 15:48:49","2022-09-23 10:24:04",lost,"not answered",9.77
2907,101,leads_registered,0,"2022-09-13 17:18:54","2022-09-13 17:18:54",open,"",0.0
2908,108,deal_won,7,"2022-09-13 17:40:39","2022-10-14 15:03:36",won,"",30.89
2909,104,approach_success,3,"2022-09-13 17:57:25","2022-09-21 09:49:35",lost,"not answered",7.66
2910,105,discussion_success,4,"2022-09-14 09:01:40","2022-09-29 17:19:25",lost,"not answered",15.35
2911,108,deal_won,7,"2022-09-14 11:52:33","2022-10-20 13:56:54",won,"",36.09
2912,104,approach_success,3,"2022-09-14 12:36:32","2022-09-22 09:28:26",lost,"not answered",7.87
2913,101,leads_registered,0,"2022-09-14 12:53:43","2022-09-14 12:53:43",open,"",0.0
2914,103,initial_communication_success,2,"2022-09-14 13:27:00","2022-09-19 14:33:00",lost,"not answered",5.05
2915,108,deal_won,7,"2022-09-14 15:18:23","2022-10-12 09:02:25",won,"",27.74
2916,108,deal_won,7,"2022-09-14 15:19:13","2022-10-18 17:31:22",won,"",34.09
2917,108,deal_won,7,"2022-09-14 17:46:56","2022-10-21 14:54:23",won,"",36.88
2918,103,initial_communication_success,2,"2022-09-14 17:59:16","2022-09-20 14:39:37",lost,"not interested",5.86
2919,101,leads_registered,0,"2022-09-15 11:42:47","2022-09-15 11:42:47",open,"",0.0
2920,106,offer_sent,5,"2022-09-15 12:44:00","2022-09-30 09:16:40",lost,"price not fit",14.86
2921,103,initial_communication_success,2,"2022-09-15 12:47:15","2022-09-20 11:32:02",lost,"not answered",4.95
2922,103,initial_communication_success,2,"2022-09-15 17:47:07","2022-09-20 16:40:16",lost,"not answered",4.95
2923,101,leads_registered,0,"2022-09-16 10:11:25","2022-09-16 10:11:25",open,"",0.0
2924,108,deal_won,7,"2022-09-16 10:35:57","2022-10-14 12:41:53",won,"",28.09
2925,101,leads_registered,0,"2022-09-16 10:39:49","2022-09-16 10:39:49",open,"",0.0
2926,107,quotation_recieved,6,"2022-09-16 12:07:57","2022-10-10 13:08:25",lost,"price not fit",24.04
2927,108,deal_won,7,"2022-09-16 13:26:25","2022-10-21 10:17:07",won,"",34.87
2928,104,approach_success,3,"2022-09-16 14:01:57","2022-09-26 12:44:44",lost,"already use other products",9.95
2929,108,deal_won,7,"2022-09-16 16:20:24","2022-10-19 16:14:32",won,"",33.0
2930,107,quotation_recieved,6,"2022-09-19 09:09:28","2022-10-11 11:36:09",lost,"not answered",22.1
2931,104,approach_success,3,"2022-09-19 09:30:00","2022-09-26 13:03:21",lost,"already use other products",7.15
2932,104,approach_success,3,"2022-09-19 09:50:39","2022-09-28 12:07:48",lost,"not answered",9.1
2933,101,leads_registered,0,"2022-09-19 10:14:19","2022-09-19 10:14:19",open,"",0.0
2934,105,discussion_success,4,"2022-09-19 10:38:23","2022-10-05 09:26:01",lost,"not answered",15.95
2935,108,deal_won,7,"2022-09-19 12:34:32","2022-10-21 10:42:39",won,"",31.92
2936,103,initial_communication_success,2,"2022-09-19 13:38:38","2022-09-26 14:33:10",lost,"not interested",7.04
2937,108,deal_won,7,"2022-09-19 15:05:22","2022-10-24 16:29:00",won,"",35.06
2938,107,quotation_recieved,6,"2022-09-19 15:27:39","2022-10-13 09:19:52",lost,"price not fit",23.74
2939,108,deal_won,7,"2022-09-19 15:51:26","2022-10-19 13:18:25",won,"",29.89
2940,108,deal_won,7,"2022-09-19 15:52:13","2022-10-19 10:57:24",won,"",29.8
2941,103,initial_communication_success,2,"2022-09-19 16:18:29","2022-09-26 09:11:00",lost,"not interested",6.7
2942,105,discussion_success,4,"2022-09-19 16:35:07","2022-10-04 10:01:07",lost,"price not fit",14.73
2943,104,approach_success,3,"2022-09-19 16:38:44","2022-09-29 16:38:24",lost,"not interested",10.0
2944,101,leads_registered,0,"2022-09-19 17:20:38","2022-09-19 17:20:38",open,"",0.0
2945,108,deal_won,7,"2022-09-19 17:27:11","2022-10-18 11:57:20",won,"",28.77
2946,106,offer_sent,5,"2022-09-20 09:07:16","2022-10-11 17:55:36",lost,"price not fit",21.37
2947,101,leads_registered,0,"2022-09-20 10:00:45","2022-09-20 10:00:45",open,"",0.0
2948,103,initial_communication_success,2,"2022-09-20 12:36:36","2022-09-26 17:45:58",lost,"not answered",6.21
2949,103,initial_communication_success,2,"2022-09-20 12:45:12","2022-09-29 10:40:53",lost,"not answered",8.91
2950,104,approach_success,3,"2022-09-20 12:59:24","2022-10-03 11:05:25",lost,"not answered",12.92
2951,104,approach_success,3,"2022-09-20 13:08:03","2022-10-03 10:37:29",lost,"not answered",12.9
2952,103,initial_communication_success,2,"2022-09-20 16:14:59","2022-09-26 17:34:41",lost,"not interested",6.06
2953,108,deal_won,7,"2022-09-20 17:04:47","2022-10-31 12:13:12",won,"",40.8
2954,108,deal_won,7,"2022-09-20 17:15:25","2022-10-28 15:19:01",won,"",37.92
2955,108,deal_won,7,"2022-09-21 09:55:12","2022-10-27 17:13:42",won,"",36.3
2956,108,deal_won,7,"2022-09-21 11:53:56","2022-10-26 14:03:55",won,"",35.09
2957,104,approach_success,3,"2022-09-21 12:02:43","2022-10-03 11:18:59",lost,"not answered",11.97
2958,104,approach_success,3,"2022-09-21 12:12:15","2022-09-27 12:20:59",lost,"not interested",6.01
2959,108,deal_won,7,"2022-09-21 12:18:32","2022-10-28 09:31:38",won,"",36.88
2960,102,leads_qualification,1,"2022-09-21 12:39:07","2022-09-27 16:01:08",lost,"not selected",6.14
2961,108,deal_won,7,"2022-09-21 14:12:20","2022-10-21 17:58:27",won,"",30.16
2962,103,initial_communication_success,2,"2022-09-21 14:25:26","2022-09-26 09:18:18",lost,"not answered",4.79
2963,103,initial_communication_success,2,"2022-09-21 15:09:47","2022-09-28 09:35:30",lost,"not answered",6.77
2964,106,offer_sent,5,"2022-09-21 15:16:09","2022-10-12 12:39:09",lost,"price not fit",20.89
2965,101,leads_registered,0,"2022-09-21 15:58:28","2022-09-21 15:58:28",open,"",0.0
2966,101,leads_registered,0,"2022-09-21 16:16:47","2022-09-21 16:16:47",open,"",0.0
2967,104,approach_success,3,"2022-09-21 16:59:47","2022-09-30 11:08:24",lost,"not interested",8.76
2968,102,leads_qualification,1,"2022-09-21 17:38:02","2022-09-23 12:06:33",lost,"not selected",1.77
2969,108,deal_won,7,"2022-09-21 17:57:34","2022-10-19 15:34:09",won,"",27.9
2970,104,approach_success,3,"2022-09-22 09:01:56","2022-10-03 16:22:57",lost,"not answered",11.31
2971,107,quotation_recieved,6,"2022-09-22 09:23:00","2022-10-20 09:29:55",lost,"price not fit",28.0
2972,101,leads_registered,0,"2022-09-22 09:55:09","2022-09-22 09:55:09",open,"",0.0
2973,103,initial_communication_success,2,"2022-09-22 10:38:22","2022-09-27 17:01:11",lost,"not answered",5.27
2974,103,initial_communication_success,2,"2022-09-22 10:44:06","2022-09-29 17:41:35",lost,"not answered",7.29
2975,108,deal_won,7,"2022-09-22 12:11:02","2022-10-25 17:32:19",won,"",33.22
2976,108,deal_won,7,"2022-09-22 12:20:06","2022-10-25 10:54:27",won,"",32.94
2977,104,approach_success,3,"2022-09-22 12:51:30","2022-10-03 15:50:46",lost,"not answered",11.12
2978,102,leads_qualification,1,"2022-09-22 14:32:05","2022-09-28 11:57:02",lost,"not selected",5.89
2979,108,deal_won,7,"2022-09-22 15:43:51","2022-10-25 14:38:54",won,"",32.95
2980,103,initial_communication_success,2,"2022-09-22 16:14:48","2022-09-30 09:52:18",lost,"not answered",7.73
2981,101,leads_registered,0,"2022-09-22 16:31:26","2022-09-22 16:31:26",open,"",0.0
2982,104,approach_success,3,"2022-09-22 17:54:34","2022-09-29 11:39:32",lost,"already use other products",6.74
2983,103,initial_communication_success,2,"2022-09-23 09:48:57","2022-10-03 16:10:55",lost,"not answered",10.27
2984,104,approach_success,3,"2022-09-23 10:02:17","2022-10-03 11:10:46",lost,"not interested",10.05
2985,108,deal_won,7,"2022-09-23 10:14:29","2022-10-27 16:49:10",won,"",34.27
2986,108,deal_won,7,"2022-09-23 10:53:36","2022-11-03 15:08:31",won,"",41.18
2987,106,offer_sent,5,"2022-09-23 12:03:57","2022-10-12 17:32:23",lost,"not answered",19.23
2988,103,initial_communication_success,2,"2022-09-23 12:47:56","2022-10-03 15:42:02",lost,"not answered",10.12
2989,101,leads_registered,0,"2022-09-23 13:10:44","2022-09-23 13:10:44",open,"",0.0
2990,108,deal_won,7,"2022-09-23 13:38:47","2022-10-28 15:39:18",won,"",35.08
2991,101,leads_registered,0,"2022-09-23 13:53:20","2022-09-23 13:53:20",open,"",0.0
2992,106,offer_sent,5,"2022-09-23 14:16:04","2022-10-11 16:39:35",lost,"not answered",18.1
2993,108,deal_won,7,"2022-09-23 15:14:10","2022-10-21 16:15:14",won,"",28.04
2994,108,deal_won,7,"2022-09-23 16:09:52","2022-10-27 13:46:32",won,"",33.9
2995,108,deal_won,7,"2022-09-23 16:11:12","2022-10-31 09:07:38",won,"",37.71
2996,101,leads_registered,0,"2022-09-23 16:15:16","2022-09-23 16:15:16",open,"",0.0
2997,101,leads_registered,0,"2022-09-23 17:31:07","2022-09-23 17:31:07",open,"",0.0
2998,101,leads_registered,0,"2022-09-23 17:33:12","2022-09-23 17:33:12",open,"",0.0
2999,108,deal_won,7,"2022-09-23 17:33:15","2022-10-31 10:37:37",won,"",37.71
3000,108,deal_won,7,"2022-09-23 17:33:20","2022-10-28 14:50:19",won,"",34.89
3001,108,deal_won,7,"2022-09-23 17:36:07","2022-10-26 12:29:15",won,"",32.79
3002,108,deal_won,7,"2022-09-26 09:10:51","2022-10-25 10:41:21",won,"",29.06
3003,103,initial_communication_success,2,"2022-09-26 09:21:57","2022-10-03 11:10:09",lost,"not answered",7.08
3004,105,discussion_success,4,"2022-09-26 09:53:45","2022-10-12 12:07:18",lost,"price not fit",16.09
3005,106,offer_sent,5,"2022-09-26 10:15:18","2022-10-13 15:49:08",lost,"price not fit",17.23
3006,106,offer_sent,5,"2022-09-26 10:43:57","2022-10-11 11:30:54",lost,"price not fit",15.03
3007,105,discussion_success,4,"2022-09-26 11:06:01","2022-10-11 16:30:11",lost,"not answered",15.23
3008,102,leads_qualification,1,"2022-09-26 11:28:37","2022-09-28 14:01:17",lost,"not selected",2.11
3009,102,leads_qualification,1,"2022-09-26 11:38:14","2022-10-03 16:20:09",lost,"not selected",7.2
3010,104,approach_success,3,"2022-09-26 12:41:20","2022-10-03 13:31:44",lost,"already use other products",7.04
3011,102,leads_qualification,1,"2022-09-26 12:57:33","2022-09-30 14:32:01",lost,"not selected",4.07
3012,108,deal_won,7,"2022-09-26 13:10:56","2022-10-28 17:38:05",won,"",32.19
3013,107,quotation_recieved,6,"2022-09-26 13:24:40","2022-10-25 16:48:37",lost,"price not fit",29.14
3014,105,discussion_success,4,"2022-09-26 13:49:00","2022-10-10 13:25:45",lost,"price not fit",13.98
3015,108,deal_won,7,"2022-09-26 14:00:57","2022-10-28 17:39:26",won,"",32.15
3016,104,approach_success,3,"2022-09-26 14:01:53","2022-10-04 09:17:14",lost,"not interested",7.8
3017,102,leads_qualification,1,"2022-09-26 14:14:43","2022-09-30 15:58:17",lost,"not selected",4.07
3018,102,leads_qualification,1,"2022-09-26 14:23:34","2022-09-30 09:05:12",lost,"not selected",3.78
3019,101,leads_registered,0,"2022-09-26 14:27:17","2022-09-26 14:27:17",open,"",0.0
3020,104,approach_success,3,"2022-09-26 15:09:50","2022-10-07 11:08:31",lost,"not answered",10.83
3021,108,deal_won,7,"2022-09-26 15:33:01","2022-11-02 13:12:27",won,"",36.9
3022,103,initial_communication_success,2,"2022-09-26 15:44:13","2022-10-03 10:53:36",lost,"not answered",6.8
3023,108,deal_won,7,"2022-09-26 15:54:42","2022-10-28 09:40:08",won,"",31.74
3024,108,deal_won,7,"2022-09-26 16:03:51","2022-11-02 12:04:06",won,"",36.83
3025,108,deal_won,7,"2022-09-26 16:31:53","2022-10-27 15:31:45",won,"",30.96
3026,107,quotation_recieved,6,"2022-09-26 16:42:29","2022-10-20 10:19:28",lost,"not answered",23.73
3027,102,leads_qualification,1,"2022-09-26 17:02:04","2022-10-03 16:14:01",lost,"not selected",6.97
3028,104,approach_success,3,"2022-09-26 17:15:11","2022-10-04 15:54:03",lost,"already use other products",7.94
3029,101,leads_registered,0,"2022-09-26 17:16:08","2022-09-26 17:16:08",open,"",0.0
3030,104,approach_success,3,"2022-09-26 17:24:38","2022-10-06 10:34:58",lost,"not interested",9.72
3031,106,offer_sent,5,"2022-09-26 17:30:11","2022-10-14 10:10:55",lost,"not answered",17.69
3032,101,leads_registered,0,"2022-09-26 17:37:47","2022-09-26 17:37:47",open,"",0.0
3033,108,deal_won,7,"2022-09-27 10:09:12","2022-11-01 11:00:45",won,"",35.04
3034,107,quotation_recieved,6,"2022-09-27 12:32:21","2022-10-25 10:15:04",lost,"not answered",27.9
3035,106,offer_sent,5,"2022-09-27 13:10:10","2022-10-17 11:20:45",lost,"not interested",19.92
3036,103,initial_communication_success,2,"2022-09-27 14:19:20","2022-10-07 15:27:20",lost,"not interested",10.05
3037,108,deal_won,7,"2022-09-27 14:42:59","2022-10-25 12:51:19",won,"",27.92
3038,108,deal_won,7,"2022-09-27 15:35:53","2022-10-27 15:41:02",won,"",30.0
3039,102,leads_qualification,1,"2022-09-27 16:14:31","2022-10-04 15:23:24",lost,"not selected",6.96
3040,105,discussion_success,4,"2022-09-27 16:27:12","2022-10-10 15:07:07",lost,"price not fit",12.94
3041,107,quotation_recieved,6,"2022-09-27 16:58:12","2022-10-24 10:33:42",lost,"price not fit",26.73
3042,108,deal_won,7,"2022-09-27 17:03:02","2022-11-02 15:56:01",won,"",35.95
3043,104,approach_success,3,"2022-09-27 17:52:10","2022-10-07 17:18:54",lost,"not answered",9.98
3044,106,offer_sent,5,"2022-09-28 09:14:56","2022-10-17 17:33:23",lost,"not answered",19.35
3045,108,deal_won,7,"2022-09-28 09:32:25","2022-10-26 11:19:05",won,"",28.07
3046,106,offer_sent,5,"2022-09-28 09:37:59","2022-10-17 09:54:48",lost,"price not fit",19.01
3047,102,leads_qualification,1,"2022-09-28 10:03:50","2022-10-03 16:50:20",lost,"not selected",5.28
3048,101,leads_registered,0,"2022-09-28 10:08:37","2022-09-28 10:08:37",open,"",0.0
3049,101,leads_registered,0,"2022-09-28 10:32:42","2022-09-28 10:32:42",open,"",0.0
3050,105,discussion_success,4,"2022-09-28 10:37:24","2022-10-10 10:02:11",lost,"not interested",11.98
3051,101,leads_registered,0,"2022-09-28 10:56:12","2022-09-28 10:56:12",open,"",0.0
3052,106,offer_sent,5,"2022-09-28 11:02:14","2022-10-11 16:26:14",lost,"price not fit",13.23
3053,106,offer_sent,5,"2022-09-28 11:08:32","2022-10-14 10:18:10",lost,"not answered",15.97
3054,101,leads_registered,0,"2022-09-28 11:29:41","2022-09-28 11:29:41",open,"",0.0
3055,107,quotation_recieved,6,"2022-09-28 11:30:09","2022-10-19 10:44:40",lost,"not answered",20.97
3056,108,deal_won,7,"2022-09-28 12:12:38","2022-10-26 13:37:53",won,"",28.06
3057,105,discussion_success,4,"2022-09-28 12:28:57","2022-10-13 09:49:46",lost,"not answered",14.89
3058,108,deal_won,7,"2022-09-28 12:51:33","2022-10-26 09:40:11",won,"",27.87
3059,101,leads_registered,0,"2022-09-28 13:34:59","2022-09-28 13:34:59",open,"",0.0
3060,108,deal_won,7,"2022-09-28 14:22:02","2022-10-28 10:22:56",won,"",29.83
3061,104,approach_success,3,"2022-09-28 14:33:46","2022-10-07 10:33:14",lost,"not interested",8.83
3062,103,initial_communication_success,2,"2022-09-28 15:41:50","2022-10-04 16:57:34",lost,"not answered",6.05
3063,101,leads_registered,0,"2022-09-28 16:00:25","2022-09-28 16:00:25",open,"",0.0
3064,108,deal_won,7,"2022-09-28 16:22:17","2022-10-25 12:16:50",won,"",26.83
3065,101,leads_registered,0,"2022-09-28 17:08:04","2022-09-28 17:08:04",open,"",0.0
3066,105,discussion_success,4,"2022-09-28 17:14:25","2022-10-12 12:58:22",lost,"price not fit",13.82
3067,108,deal_won,7,"2022-09-29 09:27:21","2022-10-31 15:25:38",won,"",32.25
3068,108,deal_won,7,"2022-09-29 09:42:20","2022-10-31 10:15:43",won,"",32.02
3069,104,approach_success,3,"2022-09-29 10:21:33","2022-10-07 14:45:33",lost,"not answered",8.18
3070,106,offer_sent,5,"2022-09-29 10:33:12","2022-10-17 09:19:35",lost,"not answered",17.95
3071,106,offer_sent,5,"2022-09-29 11:16:13","2022-10-20 09:32:01",lost,"not answered",20.93
3072,107,quotation_recieved,6,"2022-09-29 12:33:41","2022-10-25 09:04:04",lost,"price not fit",25.85
3073,108,deal_won,7,"2022-09-29 13:38:44","2022-10-26 10:11:20",won,"",26.86
3074,104,approach_success,3,"2022-09-29 14:29:43","2022-10-05 11:45:20",lost,"already use other products",5.89
3075,108,deal_won,7,"2022-09-29 14:46:50","2022-11-02 11:28:43",won,"",33.86
3076,107,quotation_recieved,6,"2022-09-29 14:52:58","2022-10-21 13:22:11",lost,"price not fit",21.94
3077,108,deal_won,7,"2022-09-29 16:18:19","2022-11-01 16:35:11",won,"",33.01
3078,101,leads_registered,0,"2022-09-29 16:22:46","2022-09-29 16:22:46",open,"",0.0
3079,105,discussion_success,4,"2022-09-29 16:32:22","2022-10-13 09:10:33",lost,"not interested",13.69
3080,107,quotation_recieved,6,"2022-09-29 16:33:16","2022-10-19 15:46:29",lost,"not answered",19.97
3081,101,leads_registered,0,"2022-09-29 17:36:08","2022-09-29 17:36:08",open,"",0.0
3082,103,initial_communication_success,2,"2022-09-30 09:13:32","2022-10-10 09:13:23",lost,"not answered",10.0
3083,106,offer_sent,5,"2022-09-30 09:17:23","2022-10-19 11:39:39",lost,"not answered",19.1
3084,108,deal_won,7,"2022-09-30 09:47:04","2022-11-03 15:53:12",won,"",34.25
3085,108,deal_won,7,"2022-09-30 09:53:47","2022-10-28 09:29:16",won,"",27.98
3086,104,approach_success,3,"2022-09-30 10:13:21","2022-10-07 14:33:57",lost,"not answered",7.18
3087,103,initial_communication_success,2,"2022-09-30 10:14:24","2022-10-10 12:57:38",lost,"not interested",10.11
3088,108,deal_won,7,"2022-09-30 10:39:36","2022-11-02 16:47:26",won,"",33.26
3089,105,discussion_success,4,"2022-09-30 10:59:45","2022-10-21 09:04:31",lost,"not interested",20.92
3090,102,leads_qualification,1,"2022-09-30 11:37:17","2022-10-05 17:17:33",lost,"not selected",5.24
3091,108,deal_won,7,"2022-09-30 11:46:02","2022-10-31 12:03:08",won,"",31.01
3092,104,approach_success,3,"2022-09-30 12:45:20","2022-10-07 15:25:59",lost,"not answered",7.11
3093,105,discussion_success,4,"2022-09-30 13:02:59","2022-10-14 17:25:22",lost,"price not fit",14.18
3094,104,approach_success,3,"2022-09-30 13:57:21","2022-10-11 15:11:21",lost,"not interested",11.05
3095,107,quotation_recieved,6,"2022-09-30 14:10:36","2022-10-26 09:41:43",lost,"price not fit",25.81
3096,107,quotation_recieved,6,"2022-09-30 14:16:58","2022-10-25 09:39:47",lost,"price not fit",24.81
3097,104,approach_success,3,"2022-09-30 14:25:43","2022-10-07 12:49:11",lost,"not answered",6.93
3098,101,leads_registered,0,"2022-09-30 15:05:37","2022-09-30 15:05:37",open,"",0.0
3099,104,approach_success,3,"2022-09-30 15:24:23","2022-10-12 11:19:02",lost,"already use other products",11.83
3100,108,deal_won,7,"2022-09-30 15:26:42","2022-11-03 16:08:54",won,"",34.03
3101,104,approach_success,3,"2022-09-30 16:13:40","2022-10-06 12:34:50",lost,"not answered",5.85
3102,108,deal_won,7,"2022-09-30 16:39:54","2022-10-31 09:52:05",won,"",30.72
3103,101,leads_registered,0,"2022-09-30 17:02:14","2022-09-30 17:02:14",open,"",0.0
