leads_id,no_of_page,first_page,last_page,first_ts,last_ts,session_duration,no_form_page,no_info_page,cta
2608,3,/home,/form/brochure,"2022-07-28 13:51:59","2022-07-28 13:52:53",54.0,1,1,brochure
2609,1,/form/set-a-meeting,/form/set-a-meeting,"2022-07-28 14:37:03","2022-07-28 14:37:03",0.0,1,0,set-a-meeting
2610,2,/testimonials,/form/brochure,"2022-07-28 15:24:45","2022-07-28 15:25:31",46.0,1,1,brochure
2611,5,/home,/form/demo,"2022-07-28 16:02:05","2022-07-28 16:03:40",95.0,2,2,demo
2612,2,/home,/form/set-a-meeting,"2022-07-28 16:51:12","2022-07-28 16:51:46",34.0,1,0,set-a-meeting
2613,1,/form/brochure,/form/brochure,"2022-07-28 17:14:44","2022-07-28 17:14:44",0.0,1,0,brochure
2614,1,/form/set-a-meeting,/form/set-a-meeting,"2022-07-28 17:19:26","2022-07-28 17:19:26",0.0,1,0,set-a-meeting
2615,1,/form/brochure,/form/brochure,"2022-07-29 09:00:30","2022-07-29 09:00:30",0.0,1,0,brochure
2616,1,/form/brochure,/form/brochure,"2022-07-29 09:28:23","2022-07-29 09:28:23",0.0,1,0,brochure
2617,6,/portofolio,/form/demo,"2022-07-29 10:07:53","2022-07-29 10:10:15",142.0,2,4,demo
2618,5,/portofolio,/form/demo,"2022-07-29 10:54:15","2022-07-29 10:55:48",93.0,3,2,demo
2619,4,/home,/form/demo,"2022-07-29 13:47:49","2022-07-29 13:49:24",95.0,1,2,demo
2620,4,/portofolio,/form/brochure,"2022-07-29 15:06:29","2022-07-29 15:07:52",83.0,1,3,brochure
2621,5,/portofolio,/form/set-a-meeting,"2022-07-29 17:06:16","2022-07-29 17:08:08",112.0,1,4,set-a-meeting
2622,5,/testimonials,/form/brochure,"2022-07-29 17:23:39","2022-07-29 17:25:15",96.0,2,3,brochure
2623,3,/features,/form/demo,"2022-08-01 09:27:17","2022-08-01 09:28:15",58.0,2,1,demo
2624,5,/testimonials,/form/brochure,"2022-08-01 09:32:04","2022-08-01 09:34:01",117.0,2,3,brochure
2625,2,/studycase,/form/brochure,"2022-08-01 10:26:50","2022-08-01 10:27:40",50.0,1,1,brochure
2626,3,/features,/form/demo,"2022-08-01 11:23:46","2022-08-01 11:24:54",68.0,1,2,demo
2627,4,/features,/form/demo,"2022-08-01 12:20:56","2022-08-01 12:22:31",95.0,1,3,demo
2628,3,/features,/form/brochure,"2022-08-01 12:50:26","2022-08-01 12:51:29",63.0,2,1,brochure
2629,4,/home,/form/demo,"2022-08-01 12:59:09","2022-08-01 13:00:45",96.0,1,2,demo
2630,2,/features,/form/brochure,"2022-08-01 14:02:55","2022-08-01 14:03:40",45.0,1,1,brochure
2631,1,/form/set-a-meeting,/form/set-a-meeting,"2022-08-01 16:56:51","2022-08-01 16:56:51",0.0,1,0,set-a-meeting
2632,1,/form/brochure,/form/brochure,"2022-08-01 17:19:46","2022-08-01 17:19:46",0.0,1,0,brochure
2633,4,/portofolio,/form/demo,"2022-08-02 09:19:53","2022-08-02 09:21:21",88.0,2,2,demo
2634,6,/testimonials,/form/demo,"2022-08-02 10:13:45","2022-08-02 10:16:08",143.0,2,4,demo
2635,1,/form/set-a-meeting,/form/set-a-meeting,"2022-08-02 12:05:40","2022-08-02 12:05:40",0.0,1,0,set-a-meeting
2636,4,/portofolio,/form/set-a-meeting,"2022-08-02 12:56:27","2022-08-02 12:57:56",89.0,2,2,set-a-meeting
2637,4,/portofolio,/form/demo,"2022-08-02 13:15:43","2022-08-02 13:17:13",90.0,2,2,demo
2638,3,/portofolio,/form/brochure,"2022-08-02 13:39:18","2022-08-02 13:40:15",57.0,1,1,brochure
2639,4,/home,/form/brochure,"2022-08-02 14:36:24","2022-08-02 14:37:40",76.0,1,2,brochure
2640,3,/portofolio,/form/brochure,"2022-08-02 14:56:52","2022-08-02 14:58:05",73.0,1,2,brochure
2641,3,/home,/form/set-a-meeting,"2022-08-02 15:08:05","2022-08-02 15:09:04",59.0,1,1,set-a-meeting
2642,1,/form/set-a-meeting,/form/set-a-meeting,"2022-08-02 16:22:25","2022-08-02 16:22:25",0.0,1,0,set-a-meeting
2643,5,/features,/form/brochure,"2022-08-02 16:41:55","2022-08-02 16:43:45",110.0,3,2,brochure
2644,5,/portofolio,/form/set-a-meeting,"2022-08-02 17:09:29","2022-08-02 17:11:21",112.0,2,3,set-a-meeting
2645,5,/features,/form/set-a-meeting,"2022-08-02 17:27:12","2022-08-02 17:29:00",108.0,2,3,set-a-meeting
2646,2,/features,/form/brochure,"2022-08-02 17:29:42","2022-08-02 17:30:24",42.0,1,1,brochure
2647,3,/testimonials,/form/brochure,"2022-08-02 17:37:39","2022-08-02 17:38:39",60.0,2,1,brochure
2648,5,/home,/form/set-a-meeting,"2022-08-03 10:12:35","2022-08-03 10:14:10",95.0,2,2,set-a-meeting
2649,5,/studycase,/form/set-a-meeting,"2022-08-03 12:03:34","2022-08-03 12:05:06",92.0,3,2,set-a-meeting
2650,1,/form/set-a-meeting,/form/set-a-meeting,"2022-08-03 12:34:18","2022-08-03 12:34:18",0.0,1,0,set-a-meeting
2651,5,/portofolio,/form/set-a-meeting,"2022-08-03 12:57:22","2022-08-03 12:59:22",120.0,1,4,set-a-meeting
2652,2,/home,/form/brochure,"2022-08-03 13:40:26","2022-08-03 13:40:57",31.0,1,0,brochure
2653,1,/form/set-a-meeting,/form/set-a-meeting,"2022-08-03 14:17:49","2022-08-03 14:17:49",0.0,1,0,set-a-meeting
2654,1,/form/set-a-meeting,/form/set-a-meeting,"2022-08-03 15:43:08","2022-08-03 15:43:08",0.0,1,0,set-a-meeting
2655,4,/features,/form/demo,"2022-08-03 16:00:41","2022-08-03 16:02:03",82.0,1,3,demo
2656,2,/features,/form/demo,"2022-08-03 17:12:56","2022-08-03 17:13:43",47.0,1,1,demo
2657,1,/form/demo,/form/demo,"2022-08-03 17:15:01","2022-08-03 17:15:01",0.0,1,0,demo
2658,3,/features,/form/brochure,"2022-08-03 17:25:03","2022-08-03 17:26:04",61.0,1,2,brochure
2659,4,/portofolio,/form/demo,"2022-08-03 17:36:31","2022-08-03 17:38:00",89.0,2,2,demo
2660,1,/form/set-a-meeting,/form/set-a-meeting,"2022-08-03 17:50:49","2022-08-03 17:50:49",0.0,1,0,set-a-meeting
2661,2,/portofolio,/form/set-a-meeting,"2022-08-04 08:59:51","2022-08-04 09:00:38",47.0,1,1,set-a-meeting
2662,1,/form/set-a-meeting,/form/set-a-meeting,"2022-08-04 09:05:19","2022-08-04 09:05:19",0.0,1,0,set-a-meeting
2663,3,/testimonials,/form/demo,"2022-08-04 10:22:05","2022-08-04 10:23:15",70.0,1,2,demo
2664,4,/home,/form/brochure,"2022-08-04 10:58:33","2022-08-04 11:00:01",88.0,1,2,brochure
2665,3,/features,/form/brochure,"2022-08-04 12:56:37","2022-08-04 12:57:56",79.0,1,2,brochure
2666,3,/home,/form/brochure,"2022-08-04 16:46:47","2022-08-04 16:47:52",65.0,1,1,brochure
2667,3,/testimonials,/form/demo,"2022-08-04 16:53:54","2022-08-04 16:55:08",74.0,1,2,demo
2668,4,/home,/form/demo,"2022-08-04 17:48:05","2022-08-04 17:49:30",85.0,1,2,demo
2669,4,/home,/form/demo,"2022-08-05 09:19:14","2022-08-05 09:20:36",82.0,1,2,demo
2670,1,/form/brochure,/form/brochure,"2022-08-05 13:03:59","2022-08-05 13:03:59",0.0,1,0,brochure
2671,1,/form/set-a-meeting,/form/set-a-meeting,"2022-08-05 13:58:11","2022-08-05 13:58:11",0.0,1,0,set-a-meeting
2672,2,/features,/form/brochure,"2022-08-05 15:45:59","2022-08-05 15:46:47",48.0,1,1,brochure
2673,4,/testimonials,/form/brochure,"2022-08-05 16:05:27","2022-08-05 16:06:58",91.0,1,3,brochure
2674,4,/testimonials,/form/brochure,"2022-08-05 16:55:21","2022-08-05 16:56:50",89.0,2,2,brochure
2675,3,/home,/form/demo,"2022-08-05 17:18:05","2022-08-05 17:19:06",61.0,1,1,demo
2676,3,/home,/form/demo,"2022-08-05 17:39:33","2022-08-05 17:40:39",66.0,1,1,demo
2677,6,/portofolio,/form/brochure,"2022-08-08 08:59:56","2022-08-08 09:02:22",146.0,1,5,brochure
2678,2,/home,/form/set-a-meeting,"2022-08-08 09:14:25","2022-08-08 09:14:56",31.0,1,0,set-a-meeting
2679,2,/home,/form/brochure,"2022-08-08 09:24:38","2022-08-08 09:25:14",36.0,1,0,brochure
2680,4,/testimonials,/form/brochure,"2022-08-08 10:45:15","2022-08-08 10:46:49",94.0,1,3,brochure
2681,3,/features,/form/demo,"2022-08-08 15:06:34","2022-08-08 15:07:43",69.0,1,2,demo
2682,6,/studycase,/form/demo,"2022-08-08 16:51:08","2022-08-08 16:53:09",121.0,2,3,demo
2683,3,/portofolio,/form/demo,"2022-08-09 08:57:44","2022-08-09 08:59:02",78.0,1,2,demo
2684,6,/home,/form/set-a-meeting,"2022-08-09 09:06:44","2022-08-09 09:08:57",133.0,1,4,set-a-meeting
2685,5,/studycase,/form/set-a-meeting,"2022-08-09 10:21:05","2022-08-09 10:22:49",104.0,2,3,set-a-meeting
2686,2,/portofolio,/form/brochure,"2022-08-09 16:07:39","2022-08-09 16:08:26",47.0,1,1,brochure
2687,4,/home,/form/demo,"2022-08-10 11:24:52","2022-08-10 11:26:11",79.0,1,2,demo
2688,2,/portofolio,/form/brochure,"2022-08-10 12:27:40","2022-08-10 12:28:25",45.0,1,1,brochure
2689,4,/studycase,/form/brochure,"2022-08-10 13:39:32","2022-08-10 13:41:09",97.0,1,3,brochure
2690,5,/portofolio,/form/set-a-meeting,"2022-08-10 14:22:29","2022-08-10 14:24:25",116.0,1,4,set-a-meeting
2691,4,/studycase,/form/brochure,"2022-08-10 17:18:45","2022-08-10 17:20:15",90.0,2,2,brochure
2692,4,/testimonials,/form/brochure,"2022-08-10 17:48:28","2022-08-10 17:49:50",82.0,1,2,brochure
2693,4,/features,/form/demo,"2022-08-11 10:52:10","2022-08-11 10:53:50",100.0,1,3,demo
2694,4,/features,/form/brochure,"2022-08-11 13:30:43","2022-08-11 13:32:10",87.0,1,3,brochure
2695,3,/studycase,/form/brochure,"2022-08-11 15:05:27","2022-08-11 15:06:36",69.0,1,2,brochure
2696,4,/testimonials,/form/demo,"2022-08-11 16:11:15","2022-08-11 16:12:47",92.0,2,2,demo
2697,4,/features,/form/set-a-meeting,"2022-08-11 17:20:35","2022-08-11 17:21:57",82.0,2,2,set-a-meeting
2698,3,/portofolio,/form/brochure,"2022-08-12 09:31:18","2022-08-12 09:32:33",75.0,1,2,brochure
2699,4,/features,/form/demo,"2022-08-12 10:32:10","2022-08-12 10:33:46",96.0,1,3,demo
2700,1,/form/demo,/form/demo,"2022-08-12 13:31:48","2022-08-12 13:31:48",0.0,1,0,demo
2701,3,/portofolio,/form/demo,"2022-08-12 14:45:57","2022-08-12 14:47:06",69.0,1,2,demo
2702,2,/features,/form/brochure,"2022-08-12 15:46:10","2022-08-12 15:46:56",46.0,1,1,brochure
2703,2,/portofolio,/form/brochure,"2022-08-12 16:24:10","2022-08-12 16:24:58",48.0,1,1,brochure
2704,5,/studycase,/form/set-a-meeting,"2022-08-12 16:59:58","2022-08-12 17:02:00",122.0,2,3,set-a-meeting
2705,3,/home,/form/brochure,"2022-08-12 17:27:03","2022-08-12 17:27:48",45.0,2,0,brochure
2706,1,/form/brochure,/form/brochure,"2022-08-15 10:55:48","2022-08-15 10:55:48",0.0,1,0,brochure
2707,4,/studycase,/form/demo,"2022-08-15 13:49:54","2022-08-15 13:51:10",76.0,2,2,demo
2708,6,/home,/form/demo,"2022-08-16 17:33:11","2022-08-16 17:35:22",131.0,1,4,demo
2709,4,/home,/form/demo,"2022-08-17 09:22:05","2022-08-17 09:23:36",91.0,1,2,demo
2710,3,/testimonials,/form/brochure,"2022-08-17 12:45:59","2022-08-17 12:47:04",65.0,1,2,brochure
2711,3,/features,/form/demo,"2022-08-19 10:49:54","2022-08-19 10:51:03",69.0,1,2,demo
2712,2,/studycase,/form/brochure,"2022-08-19 16:11:24","2022-08-19 16:12:11",47.0,1,1,brochure
2713,1,/form/brochure,/form/brochure,"2022-08-19 16:13:59","2022-08-19 16:13:59",0.0,1,0,brochure
2714,2,/features,/form/set-a-meeting,"2022-08-19 17:38:57","2022-08-19 17:39:38",41.0,1,1,set-a-meeting
2715,4,/portofolio,/form/set-a-meeting,"2022-08-22 11:02:10","2022-08-22 11:03:40",90.0,2,2,set-a-meeting
2716,1,/form/set-a-meeting,/form/set-a-meeting,"2022-08-22 17:07:42","2022-08-22 17:07:42",0.0,1,0,set-a-meeting
2717,1,/form/set-a-meeting,/form/set-a-meeting,"2022-08-23 09:36:42","2022-08-23 09:36:42",0.0,1,0,set-a-meeting
2718,6,/features,/form/set-a-meeting,"2022-08-23 16:07:32","2022-08-23 16:09:36",124.0,2,3,set-a-meeting
2719,1,/form/set-a-meeting,/form/set-a-meeting,"2022-08-24 09:19:24","2022-08-24 09:19:24",0.0,1,0,set-a-meeting
2720,5,/home,/form/brochure,"2022-08-24 10:19:38","2022-08-24 10:21:43",125.0,1,3,brochure
2721,4,/portofolio,/form/brochure,"2022-08-24 10:27:31","2022-08-24 10:28:54",83.0,2,2,brochure
2722,5,/portofolio,/form/demo,"2022-08-24 16:23:24","2022-08-24 16:25:16",112.0,2,3,demo
2723,4,/home,/form/brochure,"2022-08-24 17:12:08","2022-08-24 17:13:42",94.0,1,2,brochure
2724,4,/home,/form/set-a-meeting,"2022-08-25 11:51:09","2022-08-25 11:52:26",77.0,2,1,set-a-meeting
2725,4,/features,/form/brochure,"2022-08-25 11:53:33","2022-08-25 11:55:18",105.0,1,3,brochure
2726,1,/form/brochure,/form/brochure,"2022-08-25 14:34:46","2022-08-25 14:34:46",0.0,1,0,brochure
2727,1,/form/set-a-meeting,/form/set-a-meeting,"2022-08-25 16:19:36","2022-08-25 16:19:36",0.0,1,0,set-a-meeting
2728,2,/testimonials,/form/set-a-meeting,"2022-08-25 16:34:24","2022-08-25 16:35:14",50.0,1,1,set-a-meeting
2729,1,/form/set-a-meeting,/form/set-a-meeting,"2022-08-26 09:34:11","2022-08-26 09:34:11",0.0,1,0,set-a-meeting
2730,6,/testimonials,/form/set-a-meeting,"2022-08-26 10:51:54","2022-08-26 10:53:55",121.0,3,3,set-a-meeting
2731,3,/features,/form/brochure,"2022-08-26 11:00:20","2022-08-26 11:01:12",52.0,1,1,brochure
2732,4,/home,/form/demo,"2022-08-26 13:15:30","2022-08-26 13:16:47",77.0,2,1,demo
2733,1,/form/set-a-meeting,/form/set-a-meeting,"2022-08-26 13:20:42","2022-08-26 13:20:42",0.0,1,0,set-a-meeting
2734,3,/portofolio,/form/brochure,"2022-08-26 13:24:13","2022-08-26 13:25:19",66.0,1,2,brochure
2735,5,/studycase,/form/set-a-meeting,"2022-08-26 14:27:14","2022-08-26 14:29:10",116.0,1,4,set-a-meeting
2736,1,/form/brochure,/form/brochure,"2022-08-26 14:38:24","2022-08-26 14:38:24",0.0,1,0,brochure
2737,2,/home,/form/brochure,"2022-08-26 14:47:09","2022-08-26 14:47:45",36.0,1,0,brochure
2738,4,/studycase,/form/demo,"2022-08-26 15:17:48","2022-08-26 15:19:20",92.0,1,3,demo
2739,1,/form/demo,/form/demo,"2022-08-29 09:23:04","2022-08-29 09:23:04",0.0,1,0,demo
2740,4,/home,/form/brochure,"2022-08-29 09:22:20","2022-08-29 09:23:43",83.0,2,1,brochure
2741,5,/portofolio,/form/demo,"2022-08-29 09:31:28","2022-08-29 09:33:30",122.0,1,4,demo
2742,1,/form/set-a-meeting,/form/set-a-meeting,"2022-08-29 09:37:58","2022-08-29 09:37:58",0.0,1,0,set-a-meeting
2743,3,/features,/form/demo,"2022-08-29 10:11:53","2022-08-29 10:12:55",62.0,2,1,demo
2744,4,/home,/form/brochure,"2022-08-29 10:13:16","2022-08-29 10:14:49",93.0,1,2,brochure
2745,4,/testimonials,/form/demo,"2022-08-29 12:45:02","2022-08-29 12:46:46",104.0,1,3,demo
2746,3,/home,/form/demo,"2022-08-29 13:17:46","2022-08-29 13:18:44",58.0,1,1,demo
2747,3,/features,/form/brochure,"2022-08-29 13:19:19","2022-08-29 13:20:26",67.0,1,2,brochure
2748,1,/form/brochure,/form/brochure,"2022-08-29 13:54:27","2022-08-29 13:54:27",0.0,1,0,brochure
2749,5,/home,/form/set-a-meeting,"2022-08-29 14:22:21","2022-08-29 14:24:11",110.0,2,2,set-a-meeting
2750,6,/testimonials,/form/brochure,"2022-08-29 16:54:21","2022-08-29 16:56:55",154.0,2,4,brochure
2751,3,/home,/form/brochure,"2022-08-30 09:15:42","2022-08-30 09:16:36",54.0,1,1,brochure
2752,4,/testimonials,/form/set-a-meeting,"2022-08-30 09:23:34","2022-08-30 09:25:06",92.0,1,3,set-a-meeting
2753,4,/testimonials,/form/set-a-meeting,"2022-08-30 09:26:53","2022-08-30 09:28:40",107.0,1,3,set-a-meeting
2754,6,/home,/form/demo,"2022-08-30 09:57:28","2022-08-30 09:59:27",119.0,1,4,demo
2755,5,/features,/form/demo,"2022-08-30 10:48:53","2022-08-30 10:50:43",110.0,2,3,demo
2756,5,/studycase,/form/set-a-meeting,"2022-08-30 11:03:11","2022-08-30 11:05:15",124.0,1,4,set-a-meeting
2757,3,/features,/form/brochure,"2022-08-30 11:31:46","2022-08-30 11:32:57",71.0,1,2,brochure
2758,4,/home,/form/brochure,"2022-08-30 11:42:11","2022-08-30 11:43:36",85.0,1,2,brochure
2759,6,/home,/form/set-a-meeting,"2022-08-30 11:43:55","2022-08-30 11:45:57",122.0,4,1,set-a-meeting
2760,6,/home,/form/brochure,"2022-08-30 11:57:26","2022-08-30 11:59:36",130.0,1,4,brochure
2761,5,/features,/form/demo,"2022-08-30 13:06:58","2022-08-30 13:08:49",111.0,2,3,demo
2762,5,/features,/form/brochure,"2022-08-30 13:08:18","2022-08-30 13:09:56",98.0,2,2,brochure
2763,5,/studycase,/form/demo,"2022-08-30 14:35:47","2022-08-30 14:37:23",96.0,3,2,demo
2764,3,/portofolio,/form/demo,"2022-08-30 15:35:31","2022-08-30 15:36:42",71.0,1,2,demo
2765,4,/portofolio,/form/set-a-meeting,"2022-08-30 16:12:00","2022-08-30 16:13:39",99.0,1,3,set-a-meeting
2766,5,/studycase,/form/demo,"2022-08-30 16:18:52","2022-08-30 16:20:26",94.0,2,3,demo
2767,5,/studycase,/form/set-a-meeting,"2022-08-30 16:27:21","2022-08-30 16:29:14",113.0,2,3,set-a-meeting
2768,4,/features,/form/brochure,"2022-08-30 17:18:25","2022-08-30 17:19:49",84.0,2,2,brochure
2769,4,/home,/form/set-a-meeting,"2022-08-30 17:30:07","2022-08-30 17:31:27",80.0,2,1,set-a-meeting
2770,5,/testimonials,/form/set-a-meeting,"2022-08-30 17:40:38","2022-08-30 17:42:13",95.0,2,2,set-a-meeting
2771,6,/testimonials,/form/set-a-meeting,"2022-08-31 09:12:15","2022-08-31 09:14:39",144.0,1,5,set-a-meeting
2772,6,/testimonials,/form/set-a-meeting,"2022-08-31 09:50:56","2022-08-31 09:53:05",129.0,2,3,set-a-meeting
2773,2,/home,/form/demo,"2022-08-31 12:00:28","2022-08-31 12:01:05",37.0,1,0,demo
2774,5,/home,/form/brochure,"2022-08-31 12:52:52","2022-08-31 12:54:26",94.0,2,2,brochure
2775,5,/portofolio,/form/demo,"2022-08-31 14:03:55","2022-08-31 14:05:29",94.0,4,1,demo
2776,1,/form/set-a-meeting,/form/set-a-meeting,"2022-08-31 14:27:34","2022-08-31 14:27:34",0.0,1,0,set-a-meeting
2777,6,/portofolio,/form/brochure,"2022-08-31 14:39:57","2022-08-31 14:42:02",125.0,2,4,brochure
2778,5,/home,/form/set-a-meeting,"2022-08-31 14:55:32","2022-08-31 14:57:15",103.0,2,2,set-a-meeting
2779,5,/studycase,/form/brochure,"2022-08-31 15:04:07","2022-08-31 15:05:42",95.0,2,2,brochure
2780,1,/form/set-a-meeting,/form/set-a-meeting,"2022-08-31 15:09:51","2022-08-31 15:09:51",0.0,1,0,set-a-meeting
2781,5,/portofolio,/form/demo,"2022-08-31 15:27:08","2022-08-31 15:28:54",106.0,2,2,demo
2782,5,/portofolio,/form/set-a-meeting,"2022-08-31 16:07:31","2022-08-31 16:09:25",114.0,2,3,set-a-meeting
2783,2,/home,/form/brochure,"2022-08-31 16:34:24","2022-08-31 16:35:01",37.0,1,0,brochure
2784,1,/form/set-a-meeting,/form/set-a-meeting,"2022-08-31 16:43:06","2022-08-31 16:43:06",0.0,1,0,set-a-meeting
2785,5,/portofolio,/form/demo,"2022-08-31 16:43:20","2022-08-31 16:45:17",117.0,2,3,demo
2786,1,/form/set-a-meeting,/form/set-a-meeting,"2022-08-31 17:08:37","2022-08-31 17:08:37",0.0,1,0,set-a-meeting
2787,2,/testimonials,/form/demo,"2022-08-31 17:47:37","2022-08-31 17:48:22",45.0,1,1,demo
2788,4,/home,/form/demo,"2022-08-31 17:56:29","2022-08-31 17:57:57",88.0,1,2,demo
2789,2,/portofolio,/form/set-a-meeting,"2022-09-01 09:12:36","2022-09-01 09:13:24",48.0,1,1,set-a-meeting
2790,3,/home,/form/brochure,"2022-09-01 09:48:48","2022-09-01 09:49:45",57.0,1,1,brochure
2791,1,/form/set-a-meeting,/form/set-a-meeting,"2022-09-01 10:55:22","2022-09-01 10:55:22",0.0,1,0,set-a-meeting
2792,4,/features,/form/set-a-meeting,"2022-09-01 10:58:05","2022-09-01 10:59:40",95.0,1,3,set-a-meeting
2793,5,/studycase,/form/demo,"2022-09-01 11:43:43","2022-09-01 11:45:37",114.0,1,4,demo
2794,6,/portofolio,/form/set-a-meeting,"2022-09-01 12:20:46","2022-09-01 12:22:57",131.0,2,3,set-a-meeting
2795,5,/home,/form/demo,"2022-09-01 12:42:03","2022-09-01 12:43:45",102.0,2,2,demo
2796,4,/home,/form/demo,"2022-09-01 14:08:37","2022-09-01 14:09:59",82.0,2,1,demo
2797,1,/form/brochure,/form/brochure,"2022-09-01 14:18:19","2022-09-01 14:18:19",0.0,1,0,brochure
2798,1,/form/set-a-meeting,/form/set-a-meeting,"2022-09-01 15:31:29","2022-09-01 15:31:29",0.0,1,0,set-a-meeting
2799,4,/testimonials,/form/demo,"2022-09-01 15:49:03","2022-09-01 15:50:46",103.0,1,3,demo
2800,5,/portofolio,/form/set-a-meeting,"2022-09-01 15:59:41","2022-09-01 16:01:32",111.0,1,4,set-a-meeting
2801,5,/home,/form/demo,"2022-09-01 16:05:47","2022-09-01 16:07:30",103.0,1,2,demo
2802,4,/portofolio,/form/demo,"2022-09-01 16:19:36","2022-09-01 16:21:10",94.0,1,3,demo
2803,6,/home,/form/demo,"2022-09-01 16:52:35","2022-09-01 16:54:53",138.0,2,3,demo
2804,4,/portofolio,/form/brochure,"2022-09-01 17:07:43","2022-09-01 17:09:18",95.0,1,3,brochure
2805,4,/home,/form/brochure,"2022-09-01 17:47:20","2022-09-01 17:48:39",79.0,2,1,brochure
2806,6,/home,/form/set-a-meeting,"2022-09-02 08:59:09","2022-09-02 09:01:16",127.0,3,2,set-a-meeting
2807,5,/portofolio,/form/brochure,"2022-09-02 09:03:59","2022-09-02 09:05:47",108.0,3,2,brochure
2808,5,/portofolio,/form/demo,"2022-09-02 09:12:36","2022-09-02 09:14:37",121.0,2,3,demo
2809,4,/home,/form/demo,"2022-09-02 09:15:17","2022-09-02 09:16:31",74.0,1,2,demo
2810,1,/form/set-a-meeting,/form/set-a-meeting,"2022-09-02 09:48:24","2022-09-02 09:48:24",0.0,1,0,set-a-meeting
2811,4,/features,/form/demo,"2022-09-02 10:43:28","2022-09-02 10:44:59",91.0,2,2,demo
2812,4,/home,/form/brochure,"2022-09-02 10:45:27","2022-09-02 10:46:52",85.0,1,2,brochure
2813,6,/home,/form/demo,"2022-09-02 10:54:02","2022-09-02 10:56:13",131.0,2,3,demo
2814,5,/home,/form/brochure,"2022-09-02 11:28:37","2022-09-02 11:30:19",102.0,1,3,brochure
2815,3,/testimonials,/form/set-a-meeting,"2022-09-02 12:08:43","2022-09-02 12:09:42",59.0,1,1,set-a-meeting
2816,4,/studycase,/form/set-a-meeting,"2022-09-02 12:20:52","2022-09-02 12:22:19",87.0,1,3,set-a-meeting
2817,6,/portofolio,/form/brochure,"2022-09-02 12:43:46","2022-09-02 12:46:03",137.0,2,4,brochure
2818,5,/studycase,/form/set-a-meeting,"2022-09-02 13:20:19","2022-09-02 13:22:10",111.0,1,4,set-a-meeting
2819,1,/form/set-a-meeting,/form/set-a-meeting,"2022-09-02 13:40:05","2022-09-02 13:40:05",0.0,1,0,set-a-meeting
2820,3,/home,/form/brochure,"2022-09-02 15:00:44","2022-09-02 15:01:44",60.0,1,1,brochure
2821,5,/studycase,/form/set-a-meeting,"2022-09-02 15:57:37","2022-09-02 15:59:49",132.0,1,4,set-a-meeting
2822,2,/testimonials,/form/set-a-meeting,"2022-09-02 16:01:48","2022-09-02 16:02:33",45.0,1,1,set-a-meeting
2823,4,/studycase,/form/demo,"2022-09-02 16:03:27","2022-09-02 16:04:50",83.0,1,2,demo
2824,2,/home,/form/demo,"2022-09-02 16:13:53","2022-09-02 16:14:30",37.0,1,0,demo
2825,6,/studycase,/form/brochure,"2022-09-02 16:47:10","2022-09-02 16:49:23",133.0,2,4,brochure
2826,5,/testimonials,/form/demo,"2022-09-02 16:55:56","2022-09-02 16:58:02",126.0,1,4,demo
2827,3,/features,/form/brochure,"2022-09-02 17:21:29","2022-09-02 17:22:32",63.0,1,2,brochure
2828,2,/home,/form/set-a-meeting,"2022-09-02 17:57:51","2022-09-02 17:58:24",33.0,1,0,set-a-meeting
2829,6,/portofolio,/form/set-a-meeting,"2022-09-05 09:03:58","2022-09-05 09:06:10",132.0,2,4,set-a-meeting
2830,4,/home,/form/brochure,"2022-09-05 09:22:20","2022-09-05 09:23:34",74.0,2,1,brochure
2831,5,/home,/form/set-a-meeting,"2022-09-05 09:26:52","2022-09-05 09:28:41",109.0,1,3,set-a-meeting
2832,4,/studycase,/form/brochure,"2022-09-05 09:46:24","2022-09-05 09:47:58",94.0,1,3,brochure
2833,1,/form/set-a-meeting,/form/set-a-meeting,"2022-09-05 09:55:27","2022-09-05 09:55:27",0.0,1,0,set-a-meeting
2834,6,/studycase,/form/set-a-meeting,"2022-09-05 10:08:37","2022-09-05 10:11:09",152.0,1,5,set-a-meeting
2835,1,/form/brochure,/form/brochure,"2022-09-05 10:48:17","2022-09-05 10:48:17",0.0,1,0,brochure
2836,4,/home,/form/demo,"2022-09-05 12:38:50","2022-09-05 12:40:03",73.0,1,2,demo
2837,6,/home,/form/demo,"2022-09-05 13:15:21","2022-09-05 13:17:34",133.0,1,3,demo
2838,5,/features,/form/demo,"2022-09-05 14:07:56","2022-09-05 14:10:00",124.0,1,4,demo
2839,5,/home,/form/demo,"2022-09-05 14:15:49","2022-09-05 14:17:10",81.0,3,1,demo
2840,3,/features,/form/brochure,"2022-09-05 15:05:03","2022-09-05 15:06:14",71.0,1,2,brochure
2841,5,/studycase,/form/set-a-meeting,"2022-09-05 16:08:42","2022-09-05 16:10:19",97.0,3,2,set-a-meeting
2842,3,/studycase,/form/brochure,"2022-09-05 16:17:56","2022-09-05 16:19:07",71.0,1,2,brochure
2843,3,/features,/form/demo,"2022-09-05 17:10:37","2022-09-05 17:11:35",58.0,2,1,demo
2844,4,/portofolio,/form/set-a-meeting,"2022-09-05 17:11:07","2022-09-05 17:12:28",81.0,1,2,set-a-meeting
2845,4,/testimonials,/form/brochure,"2022-09-05 17:20:32","2022-09-05 17:21:42",70.0,2,1,brochure
2846,5,/studycase,/form/brochure,"2022-09-05 17:24:57","2022-09-05 17:26:49",112.0,2,3,brochure
