contract_id,leads_id,date,subscription_type,no_of_employee,reten_flag,user_price,contract_value,discount_type_code,user_price_after,discount_percent
627,416,2022-04-30,Business,15,1,25000,375000,D0,25000,0
630,1996,2022-05-02,Business,15,0,25000,375000,D0,25000,0
720,2162,2022-06-23,Business,15,0,25000,375000,D0,25000,0
726,668,2022-06-28,Business,15,1,25000,375000,D0,25000,0
736,630,2022-07-01,Business,15,1,25000,375000,D0,25000,0
897,2666,2022-08-26,Business,15,0,25000,375000,D0,25000,0
923,2679,2022-09-02,Business,15,0,25000,375000,D0,25000,0
1060,1115,2022-10-27,Business,15,1,25000,375000,D0,25000,0
1160,3300,2022-11-28,Business,15,0,25000,375000,D0,25000,0
1253,1366,2023-01-07,Business,15,1,25000,375000,D0,25000,0
1331,1816,2023-04-01,Business,15,1,25000,375000,D0,25000,0
1347,1813,2023-04-04,Business,15,1,25000,375000,D0,25000,0
1394,1996,2023-05-02,Business,15,1,25000,375000,D0,25000,0
1444,2162,2023-06-23,Business,15,1,25000,375000,D0,25000,0
1482,2358,2023-07-07,Business,15,1,25000,375000,D0,25000,0
1514,2447,2023-07-26,Business,15,1,25000,375000,D0,25000,0
1570,2679,2023-09-02,Business,15,1,25000,375000,D0,25000,0
1627,2924,2023-10-14,Business,15,1,25000,375000,D0,25000,0
1657,3025,2023-10-27,Business,15,1,25000,375000,D0,25000,0
1674,3134,2023-10-31,Business,15,1,25000,375000,D0,25000,0
1715,3300,2023-11-28,Business,15,1,25000,375000,D0,25000,0
349,54,2022-01-01,Business,140,1,25000,3500000,D0,25000,0
351,8,2022-01-01,Business,140,1,25000,3500000,D0,25000,0
829,754,2022-07-27,Business,140,1,25000,3500000,D0,25000,0
1205,3347,2022-12-22,Business,140,0,25000,3500000,D0,25000,0
1250,1390,2023-01-06,Business,140,1,25000,3500000,D0,25000,0
1491,2360,2023-07-13,Business,140,1,25000,3500000,D0,25000,0
1659,2990,2023-10-28,Business,140,1,25000,3500000,D0,25000,0
1662,3012,2023-10-28,Business,140,1,25000,3500000,D0,25000,0
1741,3347,2023-12-22,Business,140,1,25000,3500000,D0,25000,0
394,1366,2022-01-07,Business,15,0,25000,300000,D2,20000,20
532,1816,2022-04-01,Business,15,0,25000,300000,D2,20000,20
552,1813,2022-04-04,Business,15,0,25000,300000,D2,20000,20
777,2358,2022-07-07,Business,15,0,25000,300000,D2,20000,20
823,2447,2022-07-26,Business,15,0,25000,300000,D2,20000,20
1023,2924,2022-10-14,Business,15,0,25000,300000,D2,20000,20
1063,3025,2022-10-27,Business,15,0,25000,300000,D2,20000,20
1094,3134,2022-10-31,Business,15,0,25000,300000,D2,20000,20
10,19,2021-01-04,Business,10,0,25000,225000,D1,22500,10
32,166,2021-01-28,Business,10,0,25000,225000,D1,22500,10
99,378,2021-04-09,Business,10,0,25000,225000,D1,22500,10
262,1041,2021-10-04,Business,10,0,25000,225000,D1,22500,10
573,340,2022-04-07,Business,70,1,25000,1750000,D0,25000,0
678,2126,2022-05-30,Business,70,0,25000,1750000,D0,25000,0
1130,1167,2022-11-08,Business,70,1,25000,1750000,D0,25000,0
1132,3199,2022-11-08,Business,70,0,25000,1750000,D0,25000,0
1334,1797,2023-04-01,Business,70,1,25000,1750000,D0,25000,0
1364,1864,2023-04-13,Business,70,1,25000,1750000,D0,25000,0
1422,2126,2023-05-30,Business,70,1,25000,1750000,D0,25000,0
1473,2289,2023-07-05,Business,70,1,25000,1750000,D0,25000,0
1485,2294,2023-07-08,Business,70,1,25000,1750000,D0,25000,0
1508,2438,2023-07-25,Business,70,1,25000,1750000,D0,25000,0
1630,2945,2023-10-18,Business,70,1,25000,1750000,D0,25000,0
1664,3060,2023-10-28,Business,70,1,25000,1750000,D0,25000,0
1701,3199,2023-11-08,Business,70,1,25000,1750000,D0,25000,0
44,165,2021-02-04,Business,35,0,25000,875000,D0,25000,0
49,184,2021-02-08,Business,35,0,25000,875000,D0,25000,0
76,288,2021-03-25,Business,35,0,25000,875000,D0,25000,0
131,505,2021-05-20,Business,35,0,25000,875000,D0,25000,0
160,641,2021-06-28,Business,35,0,25000,875000,D0,25000,0
209,817,2021-08-04,Business,35,0,25000,875000,D0,25000,0
235,912,2021-09-03,Business,35,0,25000,875000,D0,25000,0
237,916,2021-09-07,Business,35,0,25000,875000,D0,25000,0
240,930,2021-09-09,Business,35,0,25000,875000,D0,25000,0
253,965,2021-09-30,Business,35,0,25000,875000,D0,25000,0
295,1143,2021-11-01,Business,35,0,25000,875000,D0,25000,0
299,1165,2021-11-02,Business,35,0,25000,875000,D0,25000,0
410,86,2022-01-22,Business,35,1,25000,875000,D0,25000,0
419,96,2022-01-27,Business,35,1,25000,875000,D0,25000,0
451,165,2022-02-04,Business,35,1,25000,875000,D0,25000,0
462,184,2022-02-08,Business,35,1,25000,875000,D0,25000,0
494,1663,2022-03-02,Business,35,0,25000,875000,D0,25000,0
500,1669,2022-03-04,Business,35,0,25000,875000,D0,25000,0
519,288,2022-03-25,Business,35,1,25000,875000,D0,25000,0
557,377,2022-04-05,Business,35,1,25000,875000,D0,25000,0
635,2023,2022-05-03,Business,35,0,25000,875000,D0,25000,0
663,505,2022-05-20,Business,35,1,25000,875000,D0,25000,0
693,2134,2022-06-01,Business,35,0,25000,875000,D0,25000,0
722,2227,2022-06-27,Business,35,0,25000,875000,D0,25000,0
727,641,2022-06-28,Business,35,1,25000,875000,D0,25000,0
737,653,2022-07-01,Business,35,1,25000,875000,D0,25000,0
868,817,2022-08-04,Business,35,1,25000,875000,D0,25000,0
896,2569,2022-08-25,Business,35,0,25000,875000,D0,25000,0
899,2661,2022-08-29,Business,35,0,25000,875000,D0,25000,0
908,2641,2022-08-31,Business,35,0,25000,875000,D0,25000,0
929,912,2022-09-03,Business,35,1,25000,875000,D0,25000,0
935,916,2022-09-07,Business,35,1,25000,875000,D0,25000,0
945,930,2022-09-09,Business,35,1,25000,875000,D0,25000,0
965,965,2022-09-30,Business,35,1,25000,875000,D0,25000,0
1097,1143,2022-11-01,Business,35,1,25000,875000,D0,25000,0
1104,1165,2022-11-02,Business,35,1,25000,875000,D0,25000,0
1106,3124,2022-11-02,Business,35,0,25000,875000,D0,25000,0
1167,3228,2022-11-30,Business,35,0,25000,875000,D0,25000,0
1215,3386,2022-12-28,Business,35,0,25000,875000,D0,25000,0
1241,1409,2023-01-04,Business,35,1,25000,875000,D0,25000,0
1313,1663,2023-03-02,Business,35,1,25000,875000,D0,25000,0
1318,1669,2023-03-04,Business,35,1,25000,875000,D0,25000,0
1375,1899,2023-04-22,Business,35,1,25000,875000,D0,25000,0
1398,2023,2023-05-03,Business,35,1,25000,875000,D0,25000,0
1429,2134,2023-06-01,Business,35,1,25000,875000,D0,25000,0
1447,2227,2023-06-27,Business,35,1,25000,875000,D0,25000,0
1469,2230,2023-07-05,Business,35,1,25000,875000,D0,25000,0
1506,2514,2023-07-22,Business,35,1,25000,875000,D0,25000,0
1548,2569,2023-08-25,Business,35,1,25000,875000,D0,25000,0
1551,2661,2023-08-29,Business,35,1,25000,875000,D0,25000,0
1559,2641,2023-08-31,Business,35,1,25000,875000,D0,25000,0
1610,2859,2023-10-05,Business,35,1,25000,875000,D0,25000,0
1638,2993,2023-10-21,Business,35,1,25000,875000,D0,25000,0
1667,3122,2023-10-31,Business,35,1,25000,875000,D0,25000,0
1673,3118,2023-10-31,Business,35,1,25000,875000,D0,25000,0
1682,3124,2023-11-02,Business,35,1,25000,875000,D0,25000,0
1721,3228,2023-11-30,Business,35,1,25000,875000,D0,25000,0
1751,3386,2023-12-28,Business,35,1,25000,875000,D0,25000,0
87,369,2021-04-05,Business,110,0,25000,2475000,D1,22500,10
111,451,2021-04-28,Business,110,0,25000,2475000,D1,22500,10
1090,3091,2022-10-31,Enterprise,400,0,15000,4800000,D2,12000,20
1065,2985,2022-10-27,Enterprise,200,0,15000,2400000,D2,12000,20
1069,2959,2022-10-28,Enterprise,200,0,15000,2400000,D2,12000,20
18,15,2021-01-07,Enterprise,350,0,15000,4725000,D1,13500,10
83,286,2021-04-02,Enterprise,350,0,15000,4725000,D1,13500,10
95,345,2021-04-07,Enterprise,350,0,15000,4725000,D1,13500,10
260,973,2021-10-01,Enterprise,350,0,15000,4725000,D1,13500,10
245,941,2021-09-23,Enterprise,475,0,15000,7125000,D0,15000,0
482,1625,2022-02-28,Enterprise,475,0,15000,7125000,D0,15000,0
509,1673,2022-03-11,Enterprise,475,0,15000,7125000,D0,15000,0
688,2125,2022-06-01,Enterprise,475,0,15000,7125000,D0,15000,0
796,685,2022-07-14,Enterprise,475,1,15000,7125000,D0,15000,0
950,941,2022-09-23,Enterprise,475,1,15000,7125000,D0,15000,0
1261,1414,2023-01-21,Enterprise,475,1,15000,7125000,D0,15000,0
1304,1625,2023-02-28,Enterprise,475,1,15000,7125000,D0,15000,0
1321,1673,2023-03-11,Enterprise,475,1,15000,7125000,D0,15000,0
1338,1727,2023-04-01,Enterprise,475,1,15000,7125000,D0,15000,0
1425,2125,2023-06-01,Enterprise,475,1,15000,7125000,D0,15000,0
70,256,2021-03-12,Enterprise,150,0,15000,2250000,D0,15000,0
149,569,2021-06-04,Enterprise,150,0,15000,2250000,D0,15000,0
300,1112,2021-11-02,Enterprise,150,0,15000,2250000,D0,15000,0
440,1558,2022-02-01,Enterprise,150,0,15000,2250000,D0,15000,0
510,256,2022-03-12,Enterprise,150,1,15000,2250000,D0,15000,0
544,338,2022-04-02,Enterprise,150,1,15000,2250000,D0,15000,0
684,2082,2022-05-31,Enterprise,150,0,15000,2250000,D0,15000,0
704,569,2022-06-04,Enterprise,150,1,15000,2250000,D0,15000,0
710,2132,2022-06-08,Enterprise,150,0,15000,2250000,D0,15000,0
847,797,2022-07-30,Enterprise,150,1,15000,2250000,D0,15000,0
1040,1052,2022-10-22,Enterprise,150,1,15000,2250000,D0,15000,0
1049,1063,2022-10-26,Enterprise,150,1,15000,2250000,D0,15000,0
1051,1101,2022-10-26,Enterprise,150,1,15000,2250000,D0,15000,0
1105,1112,2022-11-02,Enterprise,150,1,15000,2250000,D0,15000,0
1149,3204,2022-11-23,Enterprise,150,0,15000,2250000,D0,15000,0
1176,3251,2022-12-01,Enterprise,150,0,15000,2250000,D0,15000,0
1196,3329,2022-12-20,Enterprise,150,0,15000,2250000,D0,15000,0
1197,3343,2022-12-21,Enterprise,150,0,15000,2250000,D0,15000,0
1222,3392,2022-12-30,Enterprise,150,0,15000,2250000,D0,15000,0
1237,1361,2023-01-04,Enterprise,150,1,15000,2250000,D0,15000,0
1251,1326,2023-01-06,Enterprise,150,1,15000,2250000,D0,15000,0
1263,1478,2023-01-25,Enterprise,150,1,15000,2250000,D0,15000,0
1266,1487,2023-01-25,Enterprise,150,1,15000,2250000,D0,15000,0
1348,1728,2023-04-04,Enterprise,150,1,15000,2250000,D0,15000,0
1379,1900,2023-04-25,Enterprise,150,1,15000,2250000,D0,15000,0
1385,1972,2023-04-27,Enterprise,150,1,15000,2250000,D0,15000,0
1424,2082,2023-05-31,Enterprise,150,1,15000,2250000,D0,15000,0
1438,2132,2023-06-08,Enterprise,150,1,15000,2250000,D0,15000,0
1475,2298,2023-07-06,Enterprise,150,1,15000,2250000,D0,15000,0
1517,2474,2023-07-27,Enterprise,150,1,15000,2250000,D0,15000,0
1625,2887,2023-10-12,Enterprise,150,1,15000,2250000,D0,15000,0
1710,3204,2023-11-23,Enterprise,150,1,15000,2250000,D0,15000,0
1725,3251,2023-12-01,Enterprise,150,1,15000,2250000,D0,15000,0
1738,3329,2023-12-20,Enterprise,150,1,15000,2250000,D0,15000,0
1740,3343,2023-12-21,Enterprise,150,1,15000,2250000,D0,15000,0
1753,3392,2023-12-30,Enterprise,150,1,15000,2250000,D0,15000,0
319,1194,2021-11-29,Enterprise,140,0,15000,2100000,D0,15000,0
374,18,2022-01-05,Enterprise,140,1,15000,2100000,D0,15000,0
391,17,2022-01-07,Enterprise,140,1,15000,2100000,D0,15000,0
418,1441,2022-01-26,Enterprise,175,0,15000,2100000,D2,12000,20
491,1631,2022-03-01,Enterprise,140,0,15000,2100000,D0,15000,0
539,1710,2022-04-01,Enterprise,175,0,15000,2100000,D2,12000,20
664,2039,2022-05-20,Enterprise,140,0,15000,2100000,D0,15000,0
937,2653,2022-09-07,Enterprise,140,0,15000,2100000,D0,15000,0
1161,1194,2022-11-29,Enterprise,140,1,15000,2100000,D0,15000,0
1188,3316,2022-12-08,Enterprise,140,0,15000,2100000,D0,15000,0
1310,1631,2023-03-01,Enterprise,140,1,15000,2100000,D0,15000,0
1356,1792,2023-04-06,Enterprise,140,1,15000,2100000,D0,15000,0
1415,2039,2023-05-20,Enterprise,140,1,15000,2100000,D0,15000,0
1484,2370,2023-07-08,Enterprise,140,1,15000,2100000,D0,15000,0
1576,2653,2023-09-07,Enterprise,140,1,15000,2100000,D0,15000,0
1614,2828,2023-10-06,Enterprise,140,1,15000,2100000,D0,15000,0
1733,3316,2023-12-08,Enterprise,140,1,15000,2100000,D0,15000,0
220,848,2021-08-23,Enterprise,300,0,15000,4500000,D0,15000,0
236,893,2021-09-03,Enterprise,300,0,15000,4500000,D0,15000,0
315,1196,2021-11-24,Enterprise,300,0,15000,4500000,D0,15000,0
438,1564,2022-02-01,Enterprise,300,0,15000,4500000,D0,15000,0
502,1634,2022-03-04,Enterprise,300,0,15000,4500000,D0,15000,0
535,1767,2022-04-01,Enterprise,375,0,15000,4500000,D2,12000,20
561,1781,2022-04-05,Enterprise,375,0,15000,4500000,D2,12000,20
812,2386,2022-07-22,Enterprise,375,0,15000,4500000,D2,12000,20
889,848,2022-08-23,Enterprise,300,1,15000,4500000,D0,15000,0
905,2599,2022-08-31,Enterprise,300,0,15000,4500000,D0,15000,0
930,893,2022-09-03,Enterprise,300,1,15000,4500000,D0,15000,0
1084,2995,2022-10-31,Enterprise,375,0,15000,4500000,D2,12000,20
1101,3077,2022-11-01,Enterprise,300,0,15000,4500000,D0,15000,0
1151,1196,2022-11-24,Enterprise,300,1,15000,4500000,D0,15000,0
1163,3229,2022-11-29,Enterprise,300,0,15000,4500000,D0,15000,0
1271,1447,2023-01-27,Enterprise,300,1,15000,4500000,D0,15000,0
1317,1634,2023-03-04,Enterprise,300,1,15000,4500000,D0,15000,0
1459,2255,2023-07-01,Enterprise,300,1,15000,4500000,D0,15000,0
1519,2402,2023-07-27,Enterprise,300,1,15000,4500000,D0,15000,0
1680,3077,2023-11-01,Enterprise,300,1,15000,4500000,D0,15000,0
1718,3229,2023-11-29,Enterprise,300,1,15000,4500000,D0,15000,0
84,338,2021-04-02,Enterprise,150,0,15000,2025000,D1,13500,10
200,797,2021-07-30,Enterprise,150,0,15000,2025000,D1,13500,10
277,1052,2021-10-22,Enterprise,150,0,15000,2025000,D1,13500,10
279,1063,2021-10-26,Enterprise,150,0,15000,2025000,D1,13500,10
281,1101,2021-10-26,Enterprise,150,0,15000,2025000,D1,13500,10
403,74,2022-01-15,Enterprise,130,1,15000,1950000,D0,15000,0
61,204,2021-03-03,Enterprise,450,0,15000,6750000,D0,15000,0
72,289,2021-03-23,Enterprise,450,0,15000,6750000,D0,15000,0
97,351,2021-04-08,Enterprise,500,0,15000,6750000,D1,13500,10
100,375,2021-04-15,Enterprise,500,0,15000,6750000,D1,13500,10
239,914,2021-09-09,Enterprise,450,0,15000,6750000,D0,15000,0
244,933,2021-09-22,Enterprise,450,0,15000,6750000,D0,15000,0
468,1608,2022-02-17,Enterprise,450,0,15000,6750000,D0,15000,0
496,204,2022-03-03,Enterprise,450,1,15000,6750000,D0,15000,0
515,289,2022-03-23,Enterprise,450,1,15000,6750000,D0,15000,0
679,2057,2022-05-30,Enterprise,450,0,15000,6750000,D0,15000,0
846,749,2022-07-30,Enterprise,450,1,15000,6750000,D0,15000,0
944,914,2022-09-09,Enterprise,450,1,15000,6750000,D0,15000,0
949,933,2022-09-22,Enterprise,450,1,15000,6750000,D0,15000,0
1152,3203,2022-11-24,Enterprise,450,0,15000,6750000,D0,15000,0
1153,3193,2022-11-24,Enterprise,450,0,15000,6750000,D0,15000,0
1296,1608,2023-02-17,Enterprise,450,1,15000,6750000,D0,15000,0
1421,2057,2023-05-30,Enterprise,450,1,15000,6750000,D0,15000,0
1712,3193,2023-11-24,Enterprise,450,1,15000,6750000,D0,15000,0
1713,3203,2023-11-24,Enterprise,450,1,15000,6750000,D0,15000,0
177,691,2021-07-06,Enterprise,225,0,15000,3037500,D1,13500,10
179,698,2021-07-07,Enterprise,225,0,15000,3037500,D1,13500,10
820,2423,2022-07-25,Enterprise,350,0,15000,4200000,D2,12000,20
844,2418,2022-07-29,Enterprise,350,0,15000,4200000,D2,12000,20
371,1361,2022-01-04,Enterprise,150,0,15000,1800000,D2,12000,20
388,1326,2022-01-06,Enterprise,150,0,15000,1800000,D2,12000,20
416,1478,2022-01-25,Enterprise,150,0,15000,1800000,D2,12000,20
417,1487,2022-01-25,Enterprise,150,0,15000,1800000,D2,12000,20
549,1728,2022-04-04,Enterprise,150,0,15000,1800000,D2,12000,20
602,1900,2022-04-25,Enterprise,150,0,15000,1800000,D2,12000,20
615,1972,2022-04-27,Enterprise,150,0,15000,1800000,D2,12000,20
773,2298,2022-07-06,Enterprise,150,0,15000,1800000,D2,12000,20
833,2474,2022-07-27,Enterprise,150,0,15000,1800000,D2,12000,20
1020,2887,2022-10-12,Enterprise,150,0,15000,1800000,D2,12000,20
67,270,2021-03-08,Enterprise,275,0,15000,4125000,D0,15000,0
223,852,2021-08-23,Enterprise,275,0,15000,4125000,D0,15000,0
305,1111,2021-11-04,Enterprise,275,0,15000,4125000,D0,15000,0
321,1189,2021-11-30,Enterprise,275,0,15000,4125000,D0,15000,0
506,270,2022-03-08,Enterprise,275,1,15000,4125000,D0,15000,0
698,2071,2022-06-02,Enterprise,275,0,15000,4125000,D0,15000,0
867,2509,2022-08-03,Enterprise,275,0,15000,4125000,D0,15000,0
874,2534,2022-08-08,Enterprise,275,0,15000,4125000,D0,15000,0
888,852,2022-08-23,Enterprise,275,1,15000,4125000,D0,15000,0
898,2578,2022-08-26,Enterprise,275,0,15000,4125000,D0,15000,0
907,2590,2022-08-31,Enterprise,275,0,15000,4125000,D0,15000,0
1010,980,2022-10-07,Enterprise,275,1,15000,4125000,D0,15000,0
1108,3024,2022-11-02,Enterprise,275,0,15000,4125000,D0,15000,0
1124,1111,2022-11-04,Enterprise,275,1,15000,4125000,D0,15000,0
1165,1189,2022-11-30,Enterprise,275,1,15000,4125000,D0,15000,0
1175,3282,2022-12-01,Enterprise,275,0,15000,4125000,D0,15000,0
1182,3252,2022-12-05,Enterprise,275,0,15000,4125000,D0,15000,0
1202,3355,2022-12-22,Enterprise,275,0,15000,4125000,D0,15000,0
1211,3368,2022-12-27,Enterprise,275,0,15000,4125000,D0,15000,0
1433,2071,2023-06-02,Enterprise,275,1,15000,4125000,D0,15000,0
1476,2217,2023-07-06,Enterprise,275,1,15000,4125000,D0,15000,0
1535,2509,2023-08-03,Enterprise,275,1,15000,4125000,D0,15000,0
1538,2534,2023-08-08,Enterprise,275,1,15000,4125000,D0,15000,0
1549,2578,2023-08-26,Enterprise,275,1,15000,4125000,D0,15000,0
1553,2590,2023-08-31,Enterprise,275,1,15000,4125000,D0,15000,0
1687,3024,2023-11-02,Enterprise,275,1,15000,4125000,D0,15000,0
1729,3252,2023-12-05,Enterprise,275,1,15000,4125000,D0,15000,0
1745,3355,2023-12-22,Enterprise,275,1,15000,4125000,D0,15000,0
1749,3368,2023-12-27,Enterprise,275,1,15000,4125000,D0,15000,0
966,1015,2022-10-01,Enterprise,110,1,15000,1650000,D0,15000,0
122,459,2021-05-06,Enterprise,425,0,15000,6375000,D0,15000,0
232,869,2021-09-02,Enterprise,425,0,15000,6375000,D0,15000,0
338,1352,2021-12-27,Enterprise,425,0,15000,6375000,D0,15000,0
445,1496,2022-02-02,Enterprise,425,0,15000,6375000,D0,15000,0
499,1654,2022-03-03,Enterprise,425,0,15000,6375000,D0,15000,0
651,459,2022-05-06,Enterprise,425,1,15000,6375000,D0,15000,0
657,1997,2022-05-10,Enterprise,425,0,15000,6375000,D0,15000,0
665,2034,2022-05-20,Enterprise,425,0,15000,6375000,D0,15000,0
707,2101,2022-06-07,Enterprise,425,0,15000,6375000,D0,15000,0
712,2146,2022-06-13,Enterprise,425,0,15000,6375000,D0,15000,0
861,2410,2022-08-02,Enterprise,425,0,15000,6375000,D0,15000,0
922,869,2022-09-02,Enterprise,425,1,15000,6375000,D0,15000,0
932,2613,2022-09-05,Enterprise,425,0,15000,6375000,D0,15000,0
962,2786,2022-09-29,Enterprise,425,0,15000,6375000,D0,15000,0
1141,3185,2022-11-18,Enterprise,425,0,15000,6375000,D0,15000,0
1183,3245,2022-12-05,Enterprise,425,0,15000,6375000,D0,15000,0
1210,1352,2022-12-27,Enterprise,425,1,15000,6375000,D0,15000,0
1284,1496,2023-02-02,Enterprise,425,1,15000,6375000,D0,15000,0
1315,1654,2023-03-03,Enterprise,425,1,15000,6375000,D0,15000,0
1355,1814,2023-04-06,Enterprise,425,1,15000,6375000,D0,15000,0
1412,1997,2023-05-10,Enterprise,425,1,15000,6375000,D0,15000,0
1414,2034,2023-05-20,Enterprise,425,1,15000,6375000,D0,15000,0
1436,2101,2023-06-07,Enterprise,425,1,15000,6375000,D0,15000,0
1440,2146,2023-06-13,Enterprise,425,1,15000,6375000,D0,15000,0
1463,2193,2023-07-04,Enterprise,425,1,15000,6375000,D0,15000,0
1513,2465,2023-07-26,Enterprise,425,1,15000,6375000,D0,15000,0
1518,2412,2023-07-27,Enterprise,425,1,15000,6375000,D0,15000,0
1534,2410,2023-08-02,Enterprise,425,1,15000,6375000,D0,15000,0
1571,2613,2023-09-05,Enterprise,425,1,15000,6375000,D0,15000,0
1587,2786,2023-09-29,Enterprise,425,1,15000,6375000,D0,15000,0
1653,2994,2023-10-27,Enterprise,425,1,15000,6375000,D0,15000,0
1703,3185,2023-11-18,Enterprise,425,1,15000,6375000,D0,15000,0
1730,3245,2023-12-05,Enterprise,425,1,15000,6375000,D0,15000,0
356,1345,2022-01-03,Enterprise,325,0,15000,3900000,D2,12000,20
358,1377,2022-01-03,Enterprise,325,0,15000,3900000,D2,12000,20
1028,2916,2022-10-18,Enterprise,325,0,15000,3900000,D2,12000,20
1031,2969,2022-10-19,Enterprise,325,0,15000,3900000,D2,12000,20
1072,3000,2022-10-28,Enterprise,325,0,15000,3900000,D2,12000,20
28,79,2021-01-21,Enterprise,375,0,15000,5062500,D1,13500,10
192,725,2021-07-29,Enterprise,375,0,15000,5062500,D1,13500,10
297,1151,2021-11-01,Enterprise,250,0,15000,3750000,D0,15000,0
323,1209,2021-12-01,Enterprise,250,0,15000,3750000,D0,15000,0
343,1302,2021-12-31,Enterprise,250,0,15000,3750000,D0,15000,0
344,1281,2021-12-31,Enterprise,250,0,15000,3750000,D0,15000,0
389,27,2022-01-07,Enterprise,250,1,15000,3750000,D0,15000,0
497,1674,2022-03-03,Enterprise,250,0,15000,3750000,D0,15000,0
721,2166,2022-06-23,Enterprise,250,0,15000,3750000,D0,15000,0
852,2453,2022-08-01,Enterprise,250,0,15000,3750000,D0,15000,0
925,2609,2022-09-02,Enterprise,250,0,15000,3750000,D0,15000,0
927,2610,2022-09-02,Enterprise,250,0,15000,3750000,D0,15000,0
928,2612,2022-09-02,Enterprise,250,0,15000,3750000,D0,15000,0
952,2716,2022-09-23,Enterprise,250,0,15000,3750000,D0,15000,0
1026,1065,2022-10-18,Enterprise,250,1,15000,3750000,D0,15000,0
1098,1151,2022-11-01,Enterprise,250,1,15000,3750000,D0,15000,0
1154,3188,2022-11-24,Enterprise,250,0,15000,3750000,D0,15000,0
1170,1209,2022-12-01,Enterprise,250,1,15000,3750000,D0,15000,0
1224,1281,2022-12-31,Enterprise,250,1,15000,3750000,D0,15000,0
1242,1351,2023-01-05,Enterprise,250,1,15000,3750000,D0,15000,0
1254,1411,2023-01-12,Enterprise,250,1,15000,3750000,D0,15000,0
1316,1674,2023-03-03,Enterprise,250,1,15000,3750000,D0,15000,0
1445,2166,2023-06-23,Enterprise,250,1,15000,3750000,D0,15000,0
1530,2453,2023-08-01,Enterprise,250,1,15000,3750000,D0,15000,0
1566,2612,2023-09-02,Enterprise,250,1,15000,3750000,D0,15000,0
1568,2610,2023-09-02,Enterprise,250,1,15000,3750000,D0,15000,0
1569,2609,2023-09-02,Enterprise,250,1,15000,3750000,D0,15000,0
1582,2716,2023-09-23,Enterprise,250,1,15000,3750000,D0,15000,0
1603,2791,2023-10-05,Enterprise,250,1,15000,3750000,D0,15000,0
1645,3045,2023-10-26,Enterprise,250,1,15000,3750000,D0,15000,0
1711,3188,2023-11-24,Enterprise,250,1,15000,3750000,D0,15000,0
199,749,2021-07-30,Enterprise,450,0,15000,6075000,D1,13500,10
26,74,2021-01-15,Enterprise,130,0,15000,1755000,D1,13500,10
226,886,2021-08-30,Enterprise,400,0,15000,6000000,D0,15000,0
324,1202,2021-12-02,Enterprise,400,0,15000,6000000,D0,15000,0
546,1806,2022-04-04,Enterprise,500,0,15000,6000000,D2,12000,20
560,297,2022-04-05,Enterprise,400,1,15000,6000000,D0,15000,0
581,1755,2022-04-08,Enterprise,500,0,15000,6000000,D2,12000,20
731,2177,2022-06-29,Enterprise,400,0,15000,6000000,D0,15000,0
734,2195,2022-06-30,Enterprise,400,0,15000,6000000,D0,15000,0
791,656,2022-07-09,Enterprise,400,1,15000,6000000,D0,15000,0
901,886,2022-08-30,Enterprise,400,1,15000,6000000,D0,15000,0
998,2719,2022-10-05,Enterprise,500,0,15000,6000000,D2,12000,20
1036,2917,2022-10-21,Enterprise,500,0,15000,6000000,D2,12000,20
1057,2956,2022-10-26,Enterprise,500,0,15000,6000000,D2,12000,20
1177,1202,2022-12-02,Enterprise,400,1,15000,6000000,D0,15000,0
1450,2195,2023-06-30,Enterprise,400,1,15000,6000000,D0,15000,0
1668,3091,2023-10-31,Enterprise,400,1,15000,6000000,D0,15000,0
537,1724,2022-04-01,Enterprise,140,0,15000,1680000,D2,12000,20
571,1792,2022-04-06,Enterprise,140,0,15000,1680000,D2,12000,20
784,2370,2022-07-08,Enterprise,140,0,15000,1680000,D2,12000,20
988,2726,2022-10-04,Enterprise,140,0,15000,1680000,D2,12000,20
1006,2828,2022-10-06,Enterprise,140,0,15000,1680000,D2,12000,20
423,1447,2022-01-27,Enterprise,300,0,15000,3600000,D2,12000,20
603,1887,2022-04-25,Enterprise,300,0,15000,3600000,D2,12000,20
750,2255,2022-07-01,Enterprise,300,0,15000,3600000,D2,12000,20
790,2344,2022-07-08,Enterprise,300,0,15000,3600000,D2,12000,20
830,2402,2022-07-27,Enterprise,300,0,15000,3600000,D2,12000,20
1095,3152,2022-10-31,Enterprise,300,0,15000,3600000,D2,12000,20
271,1039,2021-10-13,Enterprise,175,0,15000,2362500,D1,13500,10
146,529,2021-06-02,Enterprise,225,0,15000,3375000,D0,15000,0
155,610,2021-06-21,Enterprise,225,0,15000,3375000,D0,15000,0
274,1065,2021-10-18,Enterprise,250,0,15000,3375000,D1,13500,10
330,1230,2021-12-08,Enterprise,225,0,15000,3375000,D0,15000,0
474,1619,2022-02-23,Enterprise,225,0,15000,3375000,D0,15000,0
646,2010,2022-05-04,Enterprise,225,0,15000,3375000,D0,15000,0
697,529,2022-06-02,Enterprise,225,1,15000,3375000,D0,15000,0
715,610,2022-06-21,Enterprise,225,1,15000,3375000,D0,15000,0
770,691,2022-07-06,Enterprise,225,1,15000,3375000,D0,15000,0
776,698,2022-07-07,Enterprise,225,1,15000,3375000,D0,15000,0
913,2606,2022-09-01,Enterprise,225,0,15000,3375000,D0,15000,0
1187,1230,2022-12-08,Enterprise,225,1,15000,3375000,D0,15000,0
