leads_id,funnel_id,stage,stage_id,timestamp,step_id,prev_funnel_id,starting_ts,duration,drop_flag,reason
2369,11664,offer_sent,106,"2022-07-04 10:28:26",5,11650,"2022-07-01 17:54:45",2.69,0,""
2369,11945,quotation_recieved,107,"2022-07-11 11:12:41",6,11664,"2022-07-04 10:28:26",7.03,0,""
2369,12112,deal_won,108,"2022-07-18 11:33:37",7,11945,"2022-07-11 11:12:41",7.01,0,""
2370,10997,leads_registered,101,"2022-06-14 14:52:51",0,,,,0,""
2370,11154,leads_qualification,102,"2022-06-20 10:13:11",1,10997,"2022-06-14 14:52:51",5.81,0,""
2370,11239,initial_communication_success,103,"2022-06-21 17:24:53",2,11154,"2022-06-20 10:13:11",1.3,0,""
2370,11258,approach_success,104,"2022-06-22 11:09:10",3,11239,"2022-06-21 17:24:53",0.74,0,""
2370,11418,discussion_success,105,"2022-06-27 14:04:22",4,11258,"2022-06-22 11:09:10",5.12,0,""
2370,11484,offer_sent,106,"2022-06-28 15:57:58",5,11418,"2022-06-27 14:04:22",1.08,0,""
2370,11651,quotation_recieved,107,"2022-07-04 09:10:41",6,11484,"2022-06-28 15:57:58",5.72,0,""
2370,11875,deal_won,108,"2022-07-08 10:00:52",7,11651,"2022-07-04 09:10:41",4.03,0,""
2371,11008,leads_registered,101,"2022-06-14 16:33:24",0,,,,0,""
2371,11229,leads_qualification,102,"2022-06-21 15:06:09",1,11008,"2022-06-14 16:33:24",6.94,0,""
2371,11367,initial_communication_success,103,"2022-06-24 17:13:19",2,11229,"2022-06-21 15:06:09",3.09,0,""
2371,11432,approach_success,104,"2022-06-27 16:51:07",3,11367,"2022-06-24 17:13:19",2.98,0,""
2371,11796,discussion_success,105,"2022-07-06 10:27:00",4,11432,"2022-06-27 16:51:07",8.73,1,"price not fit"
2372,11011,leads_registered,101,"2022-06-14 16:56:37",0,,,,0,""
2372,11201,leads_qualification,102,"2022-06-21 09:11:44",1,11011,"2022-06-14 16:56:37",6.68,0,""
2372,11331,initial_communication_success,103,"2022-06-24 10:42:42",2,11201,"2022-06-21 09:11:44",3.06,0,""
2372,11416,approach_success,104,"2022-06-27 13:30:14",3,11331,"2022-06-24 10:42:42",3.12,0,""
2372,11718,discussion_success,105,"2022-07-04 16:50:53",4,11416,"2022-06-27 13:30:14",7.14,0,""
2372,11828,offer_sent,106,"2022-07-07 09:22:37",5,11718,"2022-07-04 16:50:53",2.69,0,""
2372,12041,quotation_recieved,107,"2022-07-14 10:13:25",6,11828,"2022-07-07 09:22:37",7.04,0,""
2372,12182,deal_won,108,"2022-07-21 09:08:05",7,12041,"2022-07-14 10:13:25",6.95,0,""
2373,11013,leads_registered,101,"2022-06-14 17:06:54",0,,,,0,""
2373,11232,leads_qualification,102,"2022-06-21 16:21:31",1,11013,"2022-06-14 17:06:54",6.97,0,""
2373,11355,initial_communication_success,103,"2022-06-24 15:22:19",2,11232,"2022-06-21 16:21:31",2.96,0,""
2373,11412,approach_success,104,"2022-06-27 12:47:56",3,11355,"2022-06-24 15:22:19",2.89,0,""
2373,11692,discussion_success,105,"2022-07-04 13:46:49",4,11412,"2022-06-27 12:47:56",7.04,0,""
2373,11801,offer_sent,106,"2022-07-06 12:10:14",5,11692,"2022-07-04 13:46:49",1.93,1,"not answered"
2374,11016,leads_registered,101,"2022-06-14 17:27:35",0,,,,0,""
2374,11191,leads_qualification,102,"2022-06-20 17:00:00",1,11016,"2022-06-14 17:27:35",5.98,0,""
2374,11236,initial_communication_success,103,"2022-06-21 17:06:55",2,11191,"2022-06-20 17:00:00",1.0,0,""
2374,11366,approach_success,104,"2022-06-24 16:59:56",3,11236,"2022-06-21 17:06:55",3.0,0,""
2374,11561,discussion_success,105,"2022-06-30 16:16:00",4,11366,"2022-06-24 16:59:56",5.97,1,"not interested"
2375,11022,leads_registered,101,"2022-06-14 17:47:53",0,,,,0,""
2376,11025,leads_registered,101,"2022-06-15 09:07:28",0,,,,0,""
2376,11185,leads_qualification,102,"2022-06-20 16:19:04",1,11025,"2022-06-15 09:07:28",5.3,0,""
2376,11281,initial_communication_success,103,"2022-06-22 17:42:02",2,11185,"2022-06-20 16:19:04",2.06,0,""
2376,11340,approach_success,104,"2022-06-24 12:18:03",3,11281,"2022-06-22 17:42:02",1.78,1,"not answered"
2377,11034,leads_registered,101,"2022-06-15 11:15:05",0,,,,0,""
2377,11130,leads_qualification,102,"2022-06-17 16:19:11",1,11034,"2022-06-15 11:15:05",2.21,0,""
2377,11173,initial_communication_success,103,"2022-06-20 14:26:27",2,11130,"2022-06-17 16:19:11",2.92,0,""
2377,11219,approach_success,104,"2022-06-21 12:51:56",3,11173,"2022-06-20 14:26:27",0.93,0,""
2377,11425,discussion_success,105,"2022-06-27 14:53:01",4,11219,"2022-06-21 12:51:56",6.08,0,""
2377,11518,offer_sent,106,"2022-06-29 12:21:54",5,11425,"2022-06-27 14:53:01",1.9,1,"price not fit"
2378,11038,leads_registered,101,"2022-06-15 13:42:20",0,,,,0,""
2378,11151,leads_qualification,102,"2022-06-20 09:59:15",1,11038,"2022-06-15 13:42:20",4.85,0,""
2378,11260,initial_communication_success,103,"2022-06-22 11:21:38",2,11151,"2022-06-20 09:59:15",2.06,1,"not answered"
2379,11046,leads_registered,101,"2022-06-15 16:13:55",0,,,,0,""
2379,11141,leads_qualification,102,"2022-06-17 17:53:19",1,11046,"2022-06-15 16:13:55",2.07,1,"not selected"
2380,11047,leads_registered,101,"2022-06-15 16:27:53",0,,,,0,""
2380,11243,leads_qualification,102,"2022-06-22 09:01:11",1,11047,"2022-06-15 16:27:53",6.69,0,""
2380,11343,initial_communication_success,103,"2022-06-24 13:02:55",2,11243,"2022-06-22 09:01:11",2.17,0,""
2380,11392,approach_success,104,"2022-06-27 10:40:02",3,11343,"2022-06-24 13:02:55",2.9,0,""
2380,11673,discussion_success,105,"2022-07-04 11:36:27",4,11392,"2022-06-27 10:40:02",7.04,0,""
2380,11822,offer_sent,106,"2022-07-06 16:36:31",5,11673,"2022-07-04 11:36:27",2.21,0,""
2380,11930,quotation_recieved,107,"2022-07-11 09:04:45",6,11822,"2022-07-06 16:36:31",4.69,0,""
2380,12129,deal_won,108,"2022-07-18 17:07:00",7,11930,"2022-07-11 09:04:45",7.33,0,""
2381,11057,leads_registered,101,"2022-06-15 17:41:35",0,,,,0,""
2381,11115,leads_qualification,102,"2022-06-17 12:47:47",1,11057,"2022-06-15 17:41:35",1.8,1,"not selected"
2382,11060,leads_registered,101,"2022-06-15 17:58:43",0,,,,0,""
2382,11261,leads_qualification,102,"2022-06-22 11:23:48",1,11060,"2022-06-15 17:58:43",6.73,0,""
2382,11334,initial_communication_success,103,"2022-06-24 10:52:56",2,11261,"2022-06-22 11:23:48",1.98,0,""
2382,11413,approach_success,104,"2022-06-27 12:50:04",3,11334,"2022-06-24 10:52:56",3.08,0,""
2382,11656,discussion_success,105,"2022-07-04 09:27:08",4,11413,"2022-06-27 12:50:04",6.86,0,""
2382,11917,offer_sent,106,"2022-07-08 15:55:19",5,11656,"2022-07-04 09:27:08",4.27,0,""
2382,12089,quotation_recieved,107,"2022-07-15 17:21:18",6,11917,"2022-07-08 15:55:19",7.06,0,""
2382,12202,deal_won,108,"2022-07-22 10:07:40",7,12089,"2022-07-15 17:21:18",6.7,0,""
2383,11061,leads_registered,101,"2022-06-16 09:05:22",0,,,,0,""
2383,11207,leads_qualification,102,"2022-06-21 10:14:48",1,11061,"2022-06-16 09:05:22",5.05,0,""
2383,11327,initial_communication_success,103,"2022-06-24 10:12:22",2,11207,"2022-06-21 10:14:48",3.0,0,""
2383,11415,approach_success,104,"2022-06-27 13:25:17",3,11327,"2022-06-24 10:12:22",3.13,0,""
2383,11672,discussion_success,105,"2022-07-04 11:27:37",4,11415,"2022-06-27 13:25:17",6.92,0,""
2383,11840,offer_sent,106,"2022-07-07 12:39:07",5,11672,"2022-07-04 11:27:37",3.05,0,""
2383,12075,quotation_recieved,107,"2022-07-15 12:26:25",6,11840,"2022-07-07 12:39:07",7.99,0,""
2383,12207,deal_won,108,"2022-07-22 10:31:00",7,12075,"2022-07-15 12:26:25",6.92,0,""
2384,11066,leads_registered,101,"2022-06-16 10:39:59",0,,,,0,""
2384,11234,leads_qualification,102,"2022-06-21 16:23:45",1,11066,"2022-06-16 10:39:59",5.24,0,""
2384,11248,initial_communication_success,103,"2022-06-22 09:50:08",2,11234,"2022-06-21 16:23:45",0.73,0,""
2384,11348,approach_success,104,"2022-06-24 13:46:25",3,11248,"2022-06-22 09:50:08",2.16,0,""
2384,11649,discussion_success,105,"2022-07-01 17:51:55",4,11348,"2022-06-24 13:46:25",7.17,0,""
2384,11674,offer_sent,106,"2022-07-04 11:43:51",5,11649,"2022-07-01 17:51:55",2.74,0,""
2384,12064,quotation_recieved,107,"2022-07-14 17:32:52",6,11674,"2022-07-04 11:43:51",10.24,1,"price not fit"
2385,11069,leads_registered,101,"2022-06-16 11:43:12",0,,,,0,""
2385,11144,leads_qualification,102,"2022-06-20 09:19:47",1,11069,"2022-06-16 11:43:12",3.9,0,""
2385,11245,initial_communication_success,103,"2022-06-22 09:15:16",2,11144,"2022-06-20 09:19:47",2.0,0,""
2385,11299,approach_success,104,"2022-06-23 14:32:14",3,11245,"2022-06-22 09:15:16",1.22,0,""
2385,11575,discussion_success,105,"2022-07-01 09:36:58",4,11299,"2022-06-23 14:32:14",7.79,0,""
2385,11662,offer_sent,106,"2022-07-04 10:15:32",5,11575,"2022-07-01 09:36:58",3.03,0,""
2385,12036,quotation_recieved,107,"2022-07-13 17:33:25",6,11662,"2022-07-04 10:15:32",9.3,0,""
2385,12154,deal_won,108,"2022-07-19 17:52:25",7,12036,"2022-07-13 17:33:25",6.01,0,""
2386,11073,leads_registered,101,"2022-06-16 12:29:42",0,,,,0,""
2386,11244,leads_qualification,102,"2022-06-22 09:14:07",1,11073,"2022-06-16 12:29:42",5.86,0,""
2386,11349,initial_communication_success,103,"2022-06-24 13:46:53",2,11244,"2022-06-22 09:14:07",2.19,0,""
2386,11411,approach_success,104,"2022-06-27 12:38:07",3,11349,"2022-06-24 13:46:53",2.95,0,""
2386,11791,discussion_success,105,"2022-07-06 10:04:21",4,11411,"2022-06-27 12:38:07",8.89,0,""
2386,11847,offer_sent,106,"2022-07-07 14:12:05",5,11791,"2022-07-06 10:04:21",1.17,0,""
2386,12016,quotation_recieved,107,"2022-07-13 11:36:07",6,11847,"2022-07-07 14:12:05",5.89,0,""
2386,12208,deal_won,108,"2022-07-22 10:56:07",7,12016,"2022-07-13 11:36:07",8.97,0,""
2387,11091,leads_registered,101,"2022-06-16 16:55:00",0,,,,0,""
2387,11162,leads_qualification,102,"2022-06-20 12:11:15",1,11091,"2022-06-16 16:55:00",3.8,0,""
2387,11291,initial_communication_success,103,"2022-06-23 11:51:53",2,11162,"2022-06-20 12:11:15",2.99,0,""
2387,11368,approach_success,104,"2022-06-24 17:33:37",3,11291,"2022-06-23 11:51:53",1.24,0,""
2387,11719,discussion_success,105,"2022-07-04 16:53:12",4,11368,"2022-06-24 17:33:37",9.97,0,""
2387,11794,offer_sent,106,"2022-07-06 10:21:21",5,11719,"2022-07-04 16:53:12",1.73,0,""
2387,12013,quotation_recieved,107,"2022-07-13 10:40:18",6,11794,"2022-07-06 10:21:21",7.01,0,""
2387,12132,deal_won,108,"2022-07-19 09:38:47",7,12013,"2022-07-13 10:40:18",5.96,0,""
2388,11095,leads_registered,101,"2022-06-17 09:00:56",0,,,,0,""
2389,11097,leads_registered,101,"2022-06-17 09:07:46",0,,,,0,""
2389,11210,leads_qualification,102,"2022-06-21 10:51:08",1,11097,"2022-06-17 09:07:46",4.07,0,""
2389,11354,initial_communication_success,103,"2022-06-24 14:26:20",2,11210,"2022-06-21 10:51:08",3.15,0,""
2389,11434,approach_success,104,"2022-06-27 17:03:20",3,11354,"2022-06-24 14:26:20",3.11,0,""
2389,11699,discussion_success,105,"2022-07-04 14:33:17",4,11434,"2022-06-27 17:03:20",6.9,0,""
2389,11739,offer_sent,106,"2022-07-05 09:25:52",5,11699,"2022-07-04 14:33:17",0.79,0,""
2389,11999,quotation_recieved,107,"2022-07-12 15:03:24",6,11739,"2022-07-05 09:25:52",7.23,0,""
2389,12175,deal_won,108,"2022-07-20 16:47:00",7,11999,"2022-07-12 15:03:24",8.07,0,""
2390,11099,leads_registered,101,"2022-06-17 09:30:04",0,,,,0,""
2390,11330,leads_qualification,102,"2022-06-24 10:23:45",1,11099,"2022-06-17 09:30:04",7.04,0,""
2390,11385,initial_communication_success,103,"2022-06-27 09:43:55",2,11330,"2022-06-24 10:23:45",2.97,0,""
2390,11504,approach_success,104,"2022-06-29 10:18:33",3,11385,"2022-06-27 09:43:55",2.02,0,""
2390,11734,discussion_success,105,"2022-07-04 17:49:16",4,11504,"2022-06-29 10:18:33",5.31,1,"price not fit"
2391,11101,leads_registered,101,"2022-06-17 09:52:59",0,,,,0,""
2391,11305,leads_qualification,102,"2022-06-23 16:16:09",1,11101,"2022-06-17 09:52:59",6.27,0,""
2391,11370,initial_communication_success,103,"2022-06-24 17:48:01",2,11305,"2022-06-23 16:16:09",1.06,1,"not interested"
2392,11102,leads_registered,101,"2022-06-17 10:00:05",0,,,,0,""
2393,11107,leads_registered,101,"2022-06-17 10:35:38",0,,,,0,""
2394,11113,leads_registered,101,"2022-06-17 12:18:59",0,,,,0,""
2394,11311,leads_qualification,102,"2022-06-23 17:09:34",1,11113,"2022-06-17 12:18:59",6.2,0,""
2394,11353,initial_communication_success,103,"2022-06-24 14:19:58",2,11311,"2022-06-23 17:09:34",0.88,0,""
2394,11424,approach_success,104,"2022-06-27 14:52:26",3,11353,"2022-06-24 14:19:58",3.02,1,"not interested"
2395,11123,leads_registered,101,"2022-06-17 15:05:47",0,,,,0,""
2395,11214,leads_qualification,102,"2022-06-21 12:07:02",1,11123,"2022-06-17 15:05:47",3.88,0,""
2395,11322,initial_communication_success,103,"2022-06-24 09:45:32",2,11214,"2022-06-21 12:07:02",2.9,0,""
2395,11391,approach_success,104,"2022-06-27 10:36:02",3,11322,"2022-06-24 09:45:32",3.04,0,""
2395,11730,discussion_success,105,"2022-07-04 17:36:21",4,11391,"2022-06-27 10:36:02",7.29,0,""
2395,11843,offer_sent,106,"2022-07-07 13:36:50",5,11730,"2022-07-04 17:36:21",2.83,0,""
2395,12017,quotation_recieved,107,"2022-07-13 11:46:09",6,11843,"2022-07-07 13:36:50",5.92,0,""
2395,12141,deal_won,108,"2022-07-19 11:32:01",7,12017,"2022-07-13 11:46:09",5.99,0,""
2396,11133,leads_registered,101,"2022-06-17 16:43:18",0,,,,0,""
2396,11193,leads_qualification,102,"2022-06-20 17:08:34",1,11133,"2022-06-17 16:43:18",3.02,0,""
2396,11215,initial_communication_success,103,"2022-06-21 12:22:34",2,11193,"2022-06-20 17:08:34",0.8,1,"not answered"
2397,11157,leads_registered,101,"2022-06-20 10:25:25",0,,,,0,""
2397,11352,leads_qualification,102,"2022-06-24 14:16:04",1,11157,"2022-06-20 10:25:25",4.16,0,""
2397,11398,initial_communication_success,103,"2022-06-27 10:59:51",2,11352,"2022-06-24 14:16:04",2.86,0,""
2397,11468,approach_success,104,"2022-06-28 13:26:48",3,11398,"2022-06-27 10:59:51",1.1,0,""
2397,11888,discussion_success,105,"2022-07-08 11:19:44",4,11468,"2022-06-28 13:26:48",9.91,1,"not interested"
2398,11165,leads_registered,101,"2022-06-20 12:40:18",0,,,,0,""
2398,11393,leads_qualification,102,"2022-06-27 10:41:41",1,11165,"2022-06-20 12:40:18",6.92,0,""
2398,11524,initial_communication_success,103,"2022-06-29 14:03:27",2,11393,"2022-06-27 10:41:41",2.14,0,""
2398,11582,approach_success,104,"2022-07-01 10:29:32",3,11524,"2022-06-29 14:03:27",1.85,0,""
2398,11886,discussion_success,105,"2022-07-08 10:53:59",4,11582,"2022-07-01 10:29:32",7.02,0,""
2398,12009,offer_sent,106,"2022-07-12 17:41:53",5,11886,"2022-07-08 10:53:59",4.28,0,""
2398,12165,quotation_recieved,107,"2022-07-20 14:33:17",6,12009,"2022-07-12 17:41:53",7.87,0,""
2398,12338,deal_won,108,"2022-07-29 12:16:49",7,12165,"2022-07-20 14:33:17",8.91,0,""
2399,11168,leads_registered,101,"2022-06-20 14:05:54",0,,,,0,""
2399,11414,leads_qualification,102,"2022-06-27 13:15:32",1,11168,"2022-06-20 14:05:54",6.97,0,""
2399,11533,initial_communication_success,103,"2022-06-29 16:38:28",2,11414,"2022-06-27 13:15:32",2.14,0,""
2399,11551,approach_success,104,"2022-06-30 13:23:45",3,11533,"2022-06-29 16:38:28",0.86,0,""
2399,11894,discussion_success,105,"2022-07-08 12:07:25",4,11551,"2022-06-30 13:23:45",7.95,0,""
2399,11980,offer_sent,106,"2022-07-12 09:06:04",5,11894,"2022-07-08 12:07:25",3.87,0,""
2399,12148,quotation_recieved,107,"2022-07-19 15:18:56",6,11980,"2022-07-12 09:06:04",7.26,1,"price not fit"
2400,11170,leads_registered,101,"2022-06-20 14:17:21",0,,,,0,""
2400,11389,leads_qualification,102,"2022-06-27 10:33:37",1,11170,"2022-06-20 14:17:21",6.84,0,""
2400,11562,initial_communication_success,103,"2022-06-30 16:22:29",2,11389,"2022-06-27 10:33:37",3.24,0,""
2400,11580,approach_success,104,"2022-07-01 10:16:43",3,11562,"2022-06-30 16:22:29",0.75,0,""
2400,11879,discussion_success,105,"2022-07-08 10:18:23",4,11580,"2022-07-01 10:16:43",7.0,1,"price not fit"
2401,11180,leads_registered,101,"2022-06-20 15:52:53",0,,,,0,""
2402,11182,leads_registered,101,"2022-06-20 16:01:43",0,,,,0,""
2402,11356,leads_qualification,102,"2022-06-24 15:25:01",1,11182,"2022-06-20 16:01:43",3.97,0,""
2402,11440,initial_communication_success,103,"2022-06-27 17:21:45",2,11356,"2022-06-24 15:25:01",3.08,0,""
2402,11459,approach_success,104,"2022-06-28 10:57:29",3,11440,"2022-06-27 17:21:45",0.73,0,""
2402,11854,discussion_success,105,"2022-07-07 16:30:05",4,11459,"2022-06-28 10:57:29",9.23,0,""
2402,11940,offer_sent,106,"2022-07-11 10:37:27",5,11854,"2022-07-07 16:30:05",3.76,0,""
2402,12180,quotation_recieved,107,"2022-07-20 17:34:02",6,11940,"2022-07-11 10:37:27",9.29,0,""
2402,12293,deal_won,108,"2022-07-27 10:56:48",7,12180,"2022-07-20 17:34:02",6.72,0,""
2403,11190,leads_registered,101,"2022-06-20 16:55:03",0,,,,0,""
2403,11363,leads_qualification,102,"2022-06-24 16:35:15",1,11190,"2022-06-20 16:55:03",3.99,0,""
2403,11384,initial_communication_success,103,"2022-06-27 09:40:48",2,11363,"2022-06-24 16:35:15",2.71,0,""
2403,11452,approach_success,104,"2022-06-28 09:27:12",3,11384,"2022-06-27 09:40:48",0.99,1,"not interested"
2404,11212,leads_registered,101,"2022-06-21 11:29:13",0,,,,0,""
2404,11461,leads_qualification,102,"2022-06-28 11:44:51",1,11212,"2022-06-21 11:29:13",7.01,0,""
2404,11511,initial_communication_success,103,"2022-06-29 11:10:58",2,11461,"2022-06-28 11:44:51",0.98,0,""
2404,11552,approach_success,104,"2022-06-30 13:32:09",3,11511,"2022-06-29 11:10:58",1.1,0,""
2404,11779,discussion_success,105,"2022-07-05 16:44:33",4,11552,"2022-06-30 13:32:09",5.13,0,""
2404,11845,offer_sent,106,"2022-07-07 14:03:54",5,11779,"2022-07-05 16:44:33",1.89,1,"price not fit"
2405,11224,leads_registered,101,"2022-06-21 14:11:38",0,,,,0,""
2405,11419,leads_qualification,102,"2022-06-27 14:10:08",1,11224,"2022-06-21 14:11:38",6.0,0,""
2405,11521,initial_communication_success,103,"2022-06-29 12:54:54",2,11419,"2022-06-27 14:10:08",1.95,0,""
2405,11537,approach_success,104,"2022-06-30 09:08:48",3,11521,"2022-06-29 12:54:54",0.84,1,"not answered"
2406,11226,leads_registered,101,"2022-06-21 14:24:04",0,,,,0,""
2406,11390,leads_qualification,102,"2022-06-27 10:34:26",1,11226,"2022-06-21 14:24:04",5.84,0,""
2406,11449,initial_communication_success,103,"2022-06-28 09:14:28",2,11390,"2022-06-27 10:34:26",0.94,0,""
2406,11556,approach_success,104,"2022-06-30 15:06:39",3,11449,"2022-06-28 09:14:28",2.24,0,""
2406,11789,discussion_success,105,"2022-07-06 09:25:21",4,11556,"2022-06-30 15:06:39",5.76,0,""
2406,11830,offer_sent,106,"2022-07-07 09:33:48",5,11789,"2022-07-06 09:25:21",1.01,1,"price not fit"
2407,11227,leads_registered,101,"2022-06-21 14:25:25",0,,,,0,""
2407,11469,leads_qualification,102,"2022-06-28 13:31:11",1,11227,"2022-06-21 14:25:25",6.96,1,"not selected"
2408,11230,leads_registered,101,"2022-06-21 15:35:12",0,,,,0,""
2408,11431,leads_qualification,102,"2022-06-27 16:33:26",1,11230,"2022-06-21 15:35:12",6.04,0,""
2408,11528,initial_communication_success,103,"2022-06-29 15:51:25",2,11431,"2022-06-27 16:33:26",1.97,0,""
2408,11549,approach_success,104,"2022-06-30 13:21:47",3,11528,"2022-06-29 15:51:25",0.9,0,""
2408,11926,discussion_success,105,"2022-07-08 17:23:03",4,11549,"2022-06-30 13:21:47",8.17,0,""
2408,11976,offer_sent,106,"2022-07-11 17:38:48",5,11926,"2022-07-08 17:23:03",3.01,0,""
2408,12106,quotation_recieved,107,"2022-07-18 10:21:34",6,11976,"2022-07-11 17:38:48",6.7,1,"price not fit"
2409,11247,leads_registered,101,"2022-06-22 09:29:54",0,,,,0,""
2409,11324,leads_qualification,102,"2022-06-24 09:46:56",1,11247,"2022-06-22 09:29:54",2.01,0,""
2409,11396,initial_communication_success,103,"2022-06-27 10:52:57",2,11324,"2022-06-24 09:46:56",3.05,1,"not answered"
2410,11251,leads_registered,101,"2022-06-22 10:07:38",0,,,,0,""
2410,11486,leads_qualification,102,"2022-06-28 16:01:17",1,11251,"2022-06-22 10:07:38",6.25,0,""
2410,11645,initial_communication_success,103,"2022-07-01 17:30:07",2,11486,"2022-06-28 16:01:17",3.06,0,""
2410,11682,approach_success,104,"2022-07-04 12:43:53",3,11645,"2022-07-01 17:30:07",2.8,0,""
2410,12012,discussion_success,105,"2022-07-13 10:00:15",4,11682,"2022-07-04 12:43:53",8.89,0,""
2410,12065,offer_sent,106,"2022-07-14 17:38:45",5,12012,"2022-07-13 10:00:15",1.32,0,""
2410,12241,quotation_recieved,107,"2022-07-25 11:18:59",6,12065,"2022-07-14 17:38:45",10.74,0,""
2410,12409,deal_won,108,"2022-08-02 10:57:59",7,12241,"2022-07-25 11:18:59",7.99,0,""
2411,11254,leads_registered,101,"2022-06-22 10:20:10",0,,,,0,""
2411,11380,leads_qualification,102,"2022-06-27 09:24:58",1,11254,"2022-06-22 10:20:10",4.96,0,""
2411,11542,initial_communication_success,103,"2022-06-30 11:16:27",2,11380,"2022-06-27 09:24:58",3.08,0,""
2411,11593,approach_success,104,"2022-07-01 11:56:22",3,11542,"2022-06-30 11:16:27",1.03,0,""
2411,11989,discussion_success,105,"2022-07-12 11:28:01",4,11593,"2022-07-01 11:56:22",10.98,1,"price not fit"
2412,11255,leads_registered,101,"2022-06-22 10:38:31",0,,,,0,""
2412,11442,leads_qualification,102,"2022-06-27 17:41:31",1,11255,"2022-06-22 10:38:31",5.29,0,""
2412,11490,initial_communication_success,103,"2022-06-28 16:41:48",2,11442,"2022-06-27 17:41:31",0.96,0,""
2412,11546,approach_success,104,"2022-06-30 12:16:06",3,11490,"2022-06-28 16:41:48",1.82,0,""
2412,11920,discussion_success,105,"2022-07-08 16:03:11",4,11546,"2022-06-30 12:16:06",8.16,0,""
2412,11957,offer_sent,106,"2022-07-11 14:00:33",5,11920,"2022-07-08 16:03:11",2.91,0,""
2412,12183,quotation_recieved,107,"2022-07-21 10:28:50",6,11957,"2022-07-11 14:00:33",9.85,0,""
2412,12300,deal_won,108,"2022-07-27 14:27:53",7,12183,"2022-07-21 10:28:50",6.17,0,""
2413,11256,leads_registered,101,"2022-06-22 10:44:06",0,,,,0,""
2413,11447,leads_qualification,102,"2022-06-27 17:57:34",1,11256,"2022-06-22 10:44:06",5.3,0,""
2413,11503,initial_communication_success,103,"2022-06-29 10:11:10",2,11447,"2022-06-27 17:57:34",1.68,0,""
2413,11648,approach_success,104,"2022-07-01 17:47:13",3,11503,"2022-06-29 10:11:10",2.32,0,""
2413,11823,discussion_success,105,"2022-07-06 16:53:54",4,11648,"2022-07-01 17:47:13",4.96,1,"not interested"
2414,11259,leads_registered,101,"2022-06-22 11:20:07",0,,,,0,""
2414,11465,leads_qualification,102,"2022-06-28 12:40:10",1,11259,"2022-06-22 11:20:07",6.06,0,""
2414,11540,initial_communication_success,103,"2022-06-30 10:40:55",2,11465,"2022-06-28 12:40:10",1.92,0,""
2414,11612,approach_success,104,"2022-07-01 13:37:24",3,11540,"2022-06-30 10:40:55",1.12,0,""
2414,11905,discussion_success,105,"2022-07-08 14:03:11",4,11612,"2022-07-01 13:37:24",7.02,0,""
2414,11931,offer_sent,106,"2022-07-11 09:08:45",5,11905,"2022-07-08 14:03:11",2.8,0,""
2414,12138,quotation_recieved,107,"2022-07-19 10:41:42",6,11931,"2022-07-11 09:08:45",8.06,0,""
2414,12164,deal_won,108,"2022-07-20 14:02:36",7,12138,"2022-07-19 10:41:42",1.14,0,""
2415,11262,leads_registered,101,"2022-06-22 12:01:41",0,,,,0,""
2415,11497,leads_qualification,102,"2022-06-29 09:22:28",1,11262,"2022-06-22 12:01:41",6.89,0,""
2415,11559,initial_communication_success,103,"2022-06-30 16:13:04",2,11497,"2022-06-29 09:22:28",1.29,0,""
2415,11646,approach_success,104,"2022-07-01 17:34:56",3,11559,"2022-06-30 16:13:04",1.06,1,"not answered"
2416,11263,leads_registered,101,"2022-06-22 12:41:48",0,,,,0,""
2416,11407,leads_qualification,102,"2022-06-27 12:14:55",1,11263,"2022-06-22 12:41:48",4.98,0,""
2416,11502,initial_communication_success,103,"2022-06-29 10:01:52",2,11407,"2022-06-27 12:14:55",1.91,0,""
2416,11553,approach_success,104,"2022-06-30 13:41:56",3,11502,"2022-06-29 10:01:52",1.15,0,""
2416,11722,discussion_success,105,"2022-07-04 16:59:02",4,11553,"2022-06-30 13:41:56",4.14,0,""
2416,11924,offer_sent,106,"2022-07-08 16:56:23",5,11722,"2022-07-04 16:59:02",4.0,0,""
2416,12104,quotation_recieved,107,"2022-07-18 10:09:33",6,11924,"2022-07-08 16:56:23",9.72,0,""
2416,12250,deal_won,108,"2022-07-25 15:22:02",7,12104,"2022-07-18 10:09:33",7.22,0,""
2417,11269,leads_registered,101,"2022-06-22 13:42:43",0,,,,0,""
2417,11443,leads_qualification,102,"2022-06-27 17:42:50",1,11269,"2022-06-22 13:42:43",5.17,0,""
2417,11475,initial_communication_success,103,"2022-06-28 14:45:56",2,11443,"2022-06-27 17:42:50",0.88,0,""
2417,11510,approach_success,104,"2022-06-29 11:09:13",3,11475,"2022-06-28 14:45:56",0.85,0,""
2417,11684,discussion_success,105,"2022-07-04 13:03:59",4,11510,"2022-06-29 11:09:13",5.08,1,"not answered"
2418,11270,leads_registered,101,"2022-06-22 15:23:32",0,,,,0,""
2418,11456,leads_qualification,102,"2022-06-28 10:18:26",1,11270,"2022-06-22 15:23:32",5.79,0,""
2418,11607,initial_communication_success,103,"2022-07-01 13:00:53",2,11456,"2022-06-28 10:18:26",3.11,0,""
2418,11670,approach_success,104,"2022-07-04 10:54:22",3,11607,"2022-07-01 13:00:53",2.91,0,""
2418,11967,discussion_success,105,"2022-07-11 16:06:42",4,11670,"2022-07-04 10:54:22",7.22,0,""
2418,11981,offer_sent,106,"2022-07-12 09:47:15",5,11967,"2022-07-11 16:06:42",0.74,0,""
