leads_id,ga_id,Page_Name,page_ts,seq_id,time_spent,form_page,info_page
2574,9067,/form/demo,"2022-07-20 15:29:25",1,,1,0
2575,9068,/home,"2022-07-20 16:21:33",1,32.0,0,0
2575,9069,/form/publications,"2022-07-20 16:22:05",2,13.0,1,0
2575,9070,/testimonials,"2022-07-20 16:22:18",3,28.0,0,1
2575,9071,/form/brochure,"2022-07-20 16:22:46",4,,1,0
2576,9072,/home,"2022-07-20 16:32:23",1,40.0,0,0
2576,9073,/form/brochure,"2022-07-20 16:33:03",2,11.0,1,0
2576,9074,/home,"2022-07-20 16:33:14",3,12.0,0,0
2576,9075,/portofolio,"2022-07-20 16:33:26",4,30.0,0,1
2576,9076,/features,"2022-07-20 16:33:56",5,22.0,0,1
2576,9077,/form/demo,"2022-07-20 16:34:18",6,,1,0
2577,9078,/home,"2022-07-20 16:52:41",1,39.0,0,0
2577,9079,/portofolio,"2022-07-20 16:53:20",2,28.0,0,1
2577,9080,/testimonials,"2022-07-20 16:53:48",3,21.0,0,1
2577,9081,/studycase,"2022-07-20 16:54:09",4,27.0,0,1
2577,9082,/form/demo,"2022-07-20 16:54:36",5,,1,0
2578,9083,/form/set-a-meeting,"2022-07-20 17:07:27",1,,1,0
2579,9084,/studycase,"2022-07-21 10:33:20",1,47.0,0,1
2579,9085,/home,"2022-07-21 10:34:07",2,14.0,0,0
2579,9086,/portofolio,"2022-07-21 10:34:21",3,22.0,0,1
2579,9087,/form/brochure,"2022-07-21 10:34:43",4,,1,0
2580,9088,/form/set-a-meeting,"2022-07-21 12:38:00",1,,1,0
2581,9089,/portofolio,"2022-07-22 10:11:24",1,41.0,0,1
2581,9090,/studycase,"2022-07-22 10:12:05",2,24.0,0,1
2581,9091,/features,"2022-07-22 10:12:29",3,23.0,0,1
2581,9092,/form/demo,"2022-07-22 10:12:52",4,,1,0
2582,9093,/testimonials,"2022-07-22 10:20:18",1,43.0,0,1
2582,9094,/form/set-a-meeting,"2022-07-22 10:21:01",2,,1,0
2583,9095,/form/demo,"2022-07-22 16:20:01",1,,1,0
2584,9096,/studycase,"2022-07-22 17:04:33",1,49.0,0,1
2584,9097,/features,"2022-07-22 17:05:22",2,23.0,0,1
2584,9098,/testimonials,"2022-07-22 17:05:45",3,21.0,0,1
2584,9099,/portofolio,"2022-07-22 17:06:06",4,25.0,0,1
2584,9100,/form/publications,"2022-07-22 17:06:31",5,15.0,1,0
2584,9101,/form/set-a-meeting,"2022-07-22 17:06:46",6,,1,0
2585,9102,/studycase,"2022-07-22 17:08:30",1,42.0,0,1
2585,9103,/features,"2022-07-22 17:09:12",2,30.0,0,1
2585,9104,/form/brochure,"2022-07-22 17:09:42",3,,1,0
2586,9105,/home,"2022-07-22 17:36:22",1,35.0,0,0
2586,9106,/testimonials,"2022-07-22 17:36:57",2,30.0,0,1
2586,9107,/studycase,"2022-07-22 17:37:27",3,27.0,0,1
2586,9108,/home,"2022-07-22 17:37:54",4,19.0,0,0
2586,9109,/form/brochure,"2022-07-22 17:38:13",5,,1,0
2587,9110,/studycase,"2022-07-25 09:08:05",1,41.0,0,1
2587,9111,/testimonials,"2022-07-25 09:08:46",2,27.0,0,1
2587,9112,/features,"2022-07-25 09:09:13",3,24.0,0,1
2587,9113,/form/demo,"2022-07-25 09:09:37",4,,1,0
2588,9114,/form/set-a-meeting,"2022-07-25 12:58:48",1,,1,0
2589,9115,/form/set-a-meeting,"2022-07-25 13:01:52",1,,1,0
2590,9116,/testimonials,"2022-07-25 14:58:24",1,45.0,0,1
2590,9117,/form/set-a-meeting,"2022-07-25 14:59:09",2,,1,0
2591,9118,/form/set-a-meeting,"2022-07-25 15:28:01",1,,1,0
2592,9119,/features,"2022-07-25 17:04:33",1,40.0,0,1
2592,9120,/form/demo,"2022-07-25 17:05:13",2,15.0,1,0
2592,9121,/form/set-a-meeting,"2022-07-25 17:05:28",3,,1,0
2593,9122,/home,"2022-07-26 09:37:24",1,35.0,0,0
2593,9123,/features,"2022-07-26 09:37:59",2,20.0,0,1
2593,9124,/portofolio,"2022-07-26 09:38:19",3,24.0,0,1
2593,9125,/form/brochure,"2022-07-26 09:38:43",4,,1,0
2594,9126,/features,"2022-07-26 10:54:54",1,49.0,0,1
2594,9127,/form/brochure,"2022-07-26 10:55:43",2,20.0,1,0
2594,9128,/form/brochure,"2022-07-26 10:56:03",3,,1,0
2595,9129,/features,"2022-07-26 16:42:05",1,47.0,0,1
2595,9130,/home,"2022-07-26 16:42:52",2,10.0,0,0
2595,9131,/portofolio,"2022-07-26 16:43:02",3,25.0,0,1
2595,9132,/features,"2022-07-26 16:43:27",4,26.0,0,1
2595,9133,/testimonials,"2022-07-26 16:43:53",5,21.0,0,1
2595,9134,/form/demo,"2022-07-26 16:44:14",6,,1,0
2596,9135,/form/set-a-meeting,"2022-07-26 16:47:10",1,,1,0
2597,9136,/testimonials,"2022-07-26 17:00:36",1,43.0,0,1
2597,9137,/form/demo,"2022-07-26 17:01:19",2,14.0,1,0
2597,9138,/features,"2022-07-26 17:01:33",3,22.0,0,1
2597,9139,/testimonials,"2022-07-26 17:01:55",4,27.0,0,1
2597,9140,/form/brochure,"2022-07-26 17:02:22",5,,1,0
2598,9141,/portofolio,"2022-07-26 17:36:39",1,42.0,0,1
2598,9142,/form/publications,"2022-07-26 17:37:21",2,18.0,1,0
2598,9143,/portofolio,"2022-07-26 17:37:39",3,20.0,0,1
2598,9144,/studycase,"2022-07-26 17:37:59",4,24.0,0,1
2598,9145,/form/demo,"2022-07-26 17:38:23",5,,1,0
2599,9146,/testimonials,"2022-07-27 09:04:19",1,44.0,0,1
2599,9147,/form/demo,"2022-07-27 09:05:03",2,,1,0
2600,9148,/features,"2022-07-27 10:23:50",1,41.0,0,1
2600,9149,/studycase,"2022-07-27 10:24:31",2,22.0,0,1
2600,9150,/home,"2022-07-27 10:24:53",3,17.0,0,0
2600,9151,/form/brochure,"2022-07-27 10:25:10",4,,1,0
2601,9152,/testimonials,"2022-07-27 14:47:07",1,47.0,0,1
2601,9153,/form/brochure,"2022-07-27 14:47:54",2,,1,0
2602,9154,/form/set-a-meeting,"2022-07-27 16:18:57",1,,1,0
2603,9155,/portofolio,"2022-07-27 16:58:19",1,46.0,0,1
2603,9156,/features,"2022-07-27 16:59:05",2,22.0,0,1
2603,9157,/studycase,"2022-07-27 16:59:27",3,28.0,0,1
2603,9158,/form/demo,"2022-07-27 16:59:55",4,,1,0
2604,9159,/testimonials,"2022-07-27 17:08:06",1,43.0,0,1
2604,9160,/portofolio,"2022-07-27 17:08:49",2,28.0,0,1
2604,9161,/features,"2022-07-27 17:09:17",3,24.0,0,1
2604,9162,/form/set-a-meeting,"2022-07-27 17:09:41",4,,1,0
2605,9163,/testimonials,"2022-07-27 17:27:21",1,42.0,0,1
2605,9164,/form/set-a-meeting,"2022-07-27 17:28:03",2,12.0,1,0
2605,9165,/studycase,"2022-07-27 17:28:15",3,27.0,0,1
2605,9166,/form/demo,"2022-07-27 17:28:42",4,20.0,1,0
2605,9167,/portofolio,"2022-07-27 17:29:02",5,25.0,0,1
2605,9168,/form/set-a-meeting,"2022-07-27 17:29:27",6,,1,0
2606,9169,/form/demo,"2022-07-28 09:54:16",1,,1,0
2607,9170,/form/set-a-meeting,"2022-07-28 10:21:24",1,,1,0
2608,9171,/home,"2022-07-28 13:51:59",1,32.0,0,0
2608,9172,/portofolio,"2022-07-28 13:52:31",2,22.0,0,1
2608,9173,/form/brochure,"2022-07-28 13:52:53",3,,1,0
2609,9174,/form/set-a-meeting,"2022-07-28 14:37:03",1,,1,0
2610,9175,/testimonials,"2022-07-28 15:24:45",1,46.0,0,1
2610,9176,/form/brochure,"2022-07-28 15:25:31",2,,1,0
2611,9177,/home,"2022-07-28 16:02:05",1,32.0,0,0
2611,9178,/form/publications,"2022-07-28 16:02:37",2,14.0,1,0
2611,9179,/testimonials,"2022-07-28 16:02:51",3,22.0,0,1
2611,9180,/studycase,"2022-07-28 16:03:13",4,27.0,0,1
2611,9181,/form/demo,"2022-07-28 16:03:40",5,,1,0
2612,9182,/home,"2022-07-28 16:51:12",1,34.0,0,0
2612,9183,/form/set-a-meeting,"2022-07-28 16:51:46",2,,1,0
2613,9184,/form/brochure,"2022-07-28 17:14:44",1,,1,0
2614,9185,/form/set-a-meeting,"2022-07-28 17:19:26",1,,1,0
2615,9186,/form/brochure,"2022-07-29 09:00:30",1,,1,0
2616,9187,/form/brochure,"2022-07-29 09:28:23",1,,1,0
2617,9188,/portofolio,"2022-07-29 10:07:53",1,46.0,0,1
2617,9189,/features,"2022-07-29 10:08:39",2,28.0,0,1
2617,9190,/testimonials,"2022-07-29 10:09:07",3,26.0,0,1
2617,9191,/studycase,"2022-07-29 10:09:33",4,22.0,0,1
2617,9192,/form/publications,"2022-07-29 10:09:55",5,20.0,1,0
2617,9193,/form/demo,"2022-07-29 10:10:15",6,,1,0
2618,9194,/portofolio,"2022-07-29 10:54:15",1,41.0,0,1
2618,9195,/features,"2022-07-29 10:54:56",2,23.0,0,1
2618,9196,/form/set-a-meeting,"2022-07-29 10:55:19",3,14.0,1,0
2618,9197,/form/publications,"2022-07-29 10:55:33",4,15.0,1,0
2618,9198,/form/demo,"2022-07-29 10:55:48",5,,1,0
2619,9199,/home,"2022-07-29 13:47:49",1,38.0,0,0
2619,9200,/studycase,"2022-07-29 13:48:27",2,27.0,0,1
2619,9201,/testimonials,"2022-07-29 13:48:54",3,30.0,0,1
2619,9202,/form/demo,"2022-07-29 13:49:24",4,,1,0
2620,9203,/portofolio,"2022-07-29 15:06:29",1,40.0,0,1
2620,9204,/testimonials,"2022-07-29 15:07:09",2,20.0,0,1
2620,9205,/features,"2022-07-29 15:07:29",3,23.0,0,1
2620,9206,/form/brochure,"2022-07-29 15:07:52",4,,1,0
2621,9207,/portofolio,"2022-07-29 17:06:16",1,43.0,0,1
2621,9208,/features,"2022-07-29 17:06:59",2,25.0,0,1
2621,9209,/studycase,"2022-07-29 17:07:24",3,24.0,0,1
2621,9210,/testimonials,"2022-07-29 17:07:48",4,20.0,0,1
2621,9211,/form/set-a-meeting,"2022-07-29 17:08:08",5,,1,0
2622,9212,/testimonials,"2022-07-29 17:23:39",1,42.0,0,1
2622,9213,/portofolio,"2022-07-29 17:24:21",2,20.0,0,1
2622,9214,/features,"2022-07-29 17:24:41",3,24.0,0,1
2622,9215,/form/publications,"2022-07-29 17:25:05",4,10.0,1,0
2622,9216,/form/brochure,"2022-07-29 17:25:15",5,,1,0
2623,9217,/features,"2022-08-01 09:27:17",1,48.0,0,1
2623,9218,/form/demo,"2022-08-01 09:28:05",2,10.0,1,0
2623,9219,/form/demo,"2022-08-01 09:28:15",3,,1,0
2624,9220,/testimonials,"2022-08-01 09:32:04",1,45.0,0,1
2624,9221,/features,"2022-08-01 09:32:49",2,30.0,0,1
2624,9222,/portofolio,"2022-08-01 09:33:19",3,29.0,0,1
2624,9223,/form/publications,"2022-08-01 09:33:48",4,13.0,1,0
2624,9224,/form/brochure,"2022-08-01 09:34:01",5,,1,0
2625,9225,/studycase,"2022-08-01 10:26:50",1,50.0,0,1
2625,9226,/form/brochure,"2022-08-01 10:27:40",2,,1,0
2626,9227,/features,"2022-08-01 11:23:46",1,48.0,0,1
2626,9228,/portofolio,"2022-08-01 11:24:34",2,20.0,0,1
2626,9229,/form/demo,"2022-08-01 11:24:54",3,,1,0
2627,9230,/features,"2022-08-01 12:20:56",1,47.0,0,1
2627,9231,/testimonials,"2022-08-01 12:21:43",2,24.0,0,1
2627,9232,/portofolio,"2022-08-01 12:22:07",3,24.0,0,1
2627,9233,/form/demo,"2022-08-01 12:22:31",4,,1,0
2628,9234,/features,"2022-08-01 12:50:26",1,45.0,0,1
2628,9235,/form/brochure,"2022-08-01 12:51:11",2,18.0,1,0
2628,9236,/form/brochure,"2022-08-01 12:51:29",3,,1,0
2629,9237,/home,"2022-08-01 12:59:09",1,40.0,0,0
2629,9238,/portofolio,"2022-08-01 12:59:49",2,26.0,0,1
2629,9239,/studycase,"2022-08-01 13:00:15",3,30.0,0,1
2629,9240,/form/demo,"2022-08-01 13:00:45",4,,1,0
2630,9241,/features,"2022-08-01 14:02:55",1,45.0,0,1
2630,9242,/form/brochure,"2022-08-01 14:03:40",2,,1,0
2631,9243,/form/set-a-meeting,"2022-08-01 16:56:51",1,,1,0
2632,9244,/form/brochure,"2022-08-01 17:19:46",1,,1,0
2633,9245,/portofolio,"2022-08-02 09:19:53",1,48.0,0,1
2633,9246,/testimonials,"2022-08-02 09:20:41",2,28.0,0,1
2633,9247,/form/publications,"2022-08-02 09:21:09",3,12.0,1,0
2633,9248,/form/demo,"2022-08-02 09:21:21",4,,1,0
2634,9249,/testimonials,"2022-08-02 10:13:45",1,41.0,0,1
2634,9250,/form/brochure,"2022-08-02 10:14:26",2,17.0,1,0
2634,9251,/features,"2022-08-02 10:14:43",3,30.0,0,1
2634,9252,/testimonials,"2022-08-02 10:15:13",4,27.0,0,1
2634,9253,/studycase,"2022-08-02 10:15:40",5,28.0,0,1
2634,9254,/form/demo,"2022-08-02 10:16:08",6,,1,0
2635,9255,/form/set-a-meeting,"2022-08-02 12:05:40",1,,1,0
2636,9256,/portofolio,"2022-08-02 12:56:27",1,45.0,0,1
2636,9257,/studycase,"2022-08-02 12:57:12",2,29.0,0,1
2636,9258,/form/publications,"2022-08-02 12:57:41",3,15.0,1,0
2636,9259,/form/set-a-meeting,"2022-08-02 12:57:56",4,,1,0
2637,9260,/portofolio,"2022-08-02 13:15:43",1,46.0,0,1
2637,9261,/form/publications,"2022-08-02 13:16:29",2,14.0,1,0
2637,9262,/studycase,"2022-08-02 13:16:43",3,30.0,0,1
2637,9263,/form/demo,"2022-08-02 13:17:13",4,,1,0
2638,9264,/portofolio,"2022-08-02 13:39:18",1,45.0,0,1
2638,9265,/home,"2022-08-02 13:40:03",2,12.0,0,0
2638,9266,/form/brochure,"2022-08-02 13:40:15",3,,1,0
2639,9267,/home,"2022-08-02 14:36:24",1,35.0,0,0
2639,9268,/studycase,"2022-08-02 14:36:59",2,20.0,0,1
2639,9269,/portofolio,"2022-08-02 14:37:19",3,21.0,0,1
2639,9270,/form/brochure,"2022-08-02 14:37:40",4,,1,0
2640,9271,/portofolio,"2022-08-02 14:56:52",1,43.0,0,1
2640,9272,/features,"2022-08-02 14:57:35",2,30.0,0,1
2640,9273,/form/brochure,"2022-08-02 14:58:05",3,,1,0
2641,9274,/home,"2022-08-02 15:08:05",1,36.0,0,0
2641,9275,/testimonials,"2022-08-02 15:08:41",2,23.0,0,1
2641,9276,/form/set-a-meeting,"2022-08-02 15:09:04",3,,1,0
2642,9277,/form/set-a-meeting,"2022-08-02 16:22:25",1,,1,0
2643,9278,/features,"2022-08-02 16:41:55",1,49.0,0,1
2643,9279,/form/set-a-meeting,"2022-08-02 16:42:44",2,17.0,1,0
2643,9280,/form/demo,"2022-08-02 16:43:01",3,15.0,1,0
2643,9281,/portofolio,"2022-08-02 16:43:16",4,29.0,0,1
2643,9282,/form/brochure,"2022-08-02 16:43:45",5,,1,0
2644,9283,/portofolio,"2022-08-02 17:09:29",1,50.0,0,1
2644,9284,/testimonials,"2022-08-02 17:10:19",2,22.0,0,1
2644,9285,/studycase,"2022-08-02 17:10:41",3,20.0,0,1
2644,9286,/form/brochure,"2022-08-02 17:11:01",4,20.0,1,0
2644,9287,/form/set-a-meeting,"2022-08-02 17:11:21",5,,1,0
2645,9288,/features,"2022-08-02 17:27:12",1,46.0,0,1
2645,9289,/studycase,"2022-08-02 17:27:58",2,22.0,0,1
2645,9290,/form/publications,"2022-08-02 17:28:20",3,18.0,1,0
2645,9291,/features,"2022-08-02 17:28:38",4,22.0,0,1
2645,9292,/form/set-a-meeting,"2022-08-02 17:29:00",5,,1,0
2646,9293,/features,"2022-08-02 17:29:42",1,42.0,0,1
2646,9294,/form/brochure,"2022-08-02 17:30:24",2,,1,0
2647,9295,/testimonials,"2022-08-02 17:37:39",1,44.0,0,1
2647,9296,/form/brochure,"2022-08-02 17:38:23",2,16.0,1,0
2647,9297,/form/brochure,"2022-08-02 17:38:39",3,,1,0
2648,9298,/home,"2022-08-03 10:12:35",1,33.0,0,0
2648,9299,/testimonials,"2022-08-03 10:13:08",2,21.0,0,1
2648,9300,/portofolio,"2022-08-03 10:13:29",3,21.0,0,1
2648,9301,/form/publications,"2022-08-03 10:13:50",4,20.0,1,0
2648,9302,/form/set-a-meeting,"2022-08-03 10:14:10",5,,1,0
2649,9303,/studycase,"2022-08-03 12:03:34",1,42.0,0,1
2649,9304,/form/demo,"2022-08-03 12:04:16",2,14.0,1,0
2649,9305,/testimonials,"2022-08-03 12:04:30",3,20.0,0,1
2649,9306,/form/set-a-meeting,"2022-08-03 12:04:50",4,16.0,1,0
2649,9307,/form/set-a-meeting,"2022-08-03 12:05:06",5,,1,0
2650,9308,/form/set-a-meeting,"2022-08-03 12:34:18",1,,1,0
2651,9309,/portofolio,"2022-08-03 12:57:22",1,46.0,0,1
2651,9310,/studycase,"2022-08-03 12:58:08",2,23.0,0,1
2651,9311,/features,"2022-08-03 12:58:31",3,27.0,0,1
2651,9312,/testimonials,"2022-08-03 12:58:58",4,24.0,0,1
2651,9313,/form/set-a-meeting,"2022-08-03 12:59:22",5,,1,0
2652,9314,/home,"2022-08-03 13:40:26",1,31.0,0,0
2652,9315,/form/brochure,"2022-08-03 13:40:57",2,,1,0
2653,9316,/form/set-a-meeting,"2022-08-03 14:17:49",1,,1,0
2654,9317,/form/set-a-meeting,"2022-08-03 15:43:08",1,,1,0
2655,9318,/features,"2022-08-03 16:00:41",1,40.0,0,1
2655,9319,/testimonials,"2022-08-03 16:01:21",2,20.0,0,1
2655,9320,/portofolio,"2022-08-03 16:01:41",3,22.0,0,1
2655,9321,/form/demo,"2022-08-03 16:02:03",4,,1,0
2656,9322,/features,"2022-08-03 17:12:56",1,47.0,0,1
2656,9323,/form/demo,"2022-08-03 17:13:43",2,,1,0
2657,9324,/form/demo,"2022-08-03 17:15:01",1,,1,0
2658,9325,/features,"2022-08-03 17:25:03",1,40.0,0,1
2658,9326,/portofolio,"2022-08-03 17:25:43",2,21.0,0,1
2658,9327,/form/brochure,"2022-08-03 17:26:04",3,,1,0
2659,9328,/portofolio,"2022-08-03 17:36:31",1,49.0,0,1
2659,9329,/studycase,"2022-08-03 17:37:20",2,28.0,0,1
2659,9330,/form/brochure,"2022-08-03 17:37:48",3,12.0,1,0
2659,9331,/form/demo,"2022-08-03 17:38:00",4,,1,0
2660,9332,/form/set-a-meeting,"2022-08-03 17:50:49",1,,1,0
2661,9333,/portofolio,"2022-08-04 08:59:51",1,47.0,0,1
2661,9334,/form/set-a-meeting,"2022-08-04 09:00:38",2,,1,0
2662,9335,/form/set-a-meeting,"2022-08-04 09:05:19",1,,1,0
2663,9336,/testimonials,"2022-08-04 10:22:05",1,50.0,0,1
2663,9337,/features,"2022-08-04 10:22:55",2,20.0,0,1
2663,9338,/form/demo,"2022-08-04 10:23:15",3,,1,0
2664,9339,/home,"2022-08-04 10:58:33",1,33.0,0,0
2664,9340,/features,"2022-08-04 10:59:06",2,27.0,0,1
2664,9341,/portofolio,"2022-08-04 10:59:33",3,28.0,0,1
2664,9342,/form/brochure,"2022-08-04 11:00:01",4,,1,0
2665,9343,/features,"2022-08-04 12:56:37",1,49.0,0,1
2665,9344,/testimonials,"2022-08-04 12:57:26",2,30.0,0,1
2665,9345,/form/brochure,"2022-08-04 12:57:56",3,,1,0
2666,9346,/home,"2022-08-04 16:46:47",1,40.0,0,0
2666,9347,/studycase,"2022-08-04 16:47:27",2,25.0,0,1
2666,9348,/form/brochure,"2022-08-04 16:47:52",3,,1,0
2667,9349,/testimonials,"2022-08-04 16:53:54",1,47.0,0,1
2667,9350,/portofolio,"2022-08-04 16:54:41",2,27.0,0,1
2667,9351,/form/demo,"2022-08-04 16:55:08",3,,1,0
2668,9352,/home,"2022-08-04 17:48:05",1,38.0,0,0
2668,9353,/portofolio,"2022-08-04 17:48:43",2,22.0,0,1
2668,9354,/studycase,"2022-08-04 17:49:05",3,25.0,0,1
2668,9355,/form/demo,"2022-08-04 17:49:30",4,,1,0
2669,9356,/home,"2022-08-05 09:19:14",1,33.0,0,0
2669,9357,/testimonials,"2022-08-05 09:19:47",2,20.0,0,1
2669,9358,/studycase,"2022-08-05 09:20:07",3,29.0,0,1
2669,9359,/form/demo,"2022-08-05 09:20:36",4,,1,0
2670,9360,/form/brochure,"2022-08-05 13:03:59",1,,1,0
2671,9361,/form/set-a-meeting,"2022-08-05 13:58:11",1,,1,0
2672,9362,/features,"2022-08-05 15:45:59",1,48.0,0,1
2672,9363,/form/brochure,"2022-08-05 15:46:47",2,,1,0
2673,9364,/testimonials,"2022-08-05 16:05:27",1,49.0,0,1
2673,9365,/features,"2022-08-05 16:06:16",2,21.0,0,1
2673,9366,/testimonials,"2022-08-05 16:06:37",3,21.0,0,1
2673,9367,/form/brochure,"2022-08-05 16:06:58",4,,1,0
2674,9368,/testimonials,"2022-08-05 16:55:21",1,44.0,0,1
2674,9369,/form/brochure,"2022-08-05 16:56:05",2,17.0,1,0
2674,9370,/testimonials,"2022-08-05 16:56:22",3,28.0,0,1
2674,9371,/form/brochure,"2022-08-05 16:56:50",4,,1,0
2675,9372,/home,"2022-08-05 17:18:05",1,33.0,0,0
2675,9373,/portofolio,"2022-08-05 17:18:38",2,28.0,0,1
2675,9374,/form/demo,"2022-08-05 17:19:06",3,,1,0
2676,9375,/home,"2022-08-05 17:39:33",1,37.0,0,0
2676,9376,/features,"2022-08-05 17:40:10",2,29.0,0,1
2676,9377,/form/demo,"2022-08-05 17:40:39",3,,1,0
2677,9378,/portofolio,"2022-08-08 08:59:56",1,48.0,0,1
2677,9379,/features,"2022-08-08 09:00:44",2,28.0,0,1
2677,9380,/testimonials,"2022-08-08 09:01:12",3,23.0,0,1
2677,9381,/studycase,"2022-08-08 09:01:35",4,22.0,0,1
2677,9382,/portofolio,"2022-08-08 09:01:57",5,25.0,0,1
2677,9383,/form/brochure,"2022-08-08 09:02:22",6,,1,0
2678,9384,/home,"2022-08-08 09:14:25",1,31.0,0,0
2678,9385,/form/set-a-meeting,"2022-08-08 09:14:56",2,,1,0
2679,9386,/home,"2022-08-08 09:24:38",1,36.0,0,0
2679,9387,/form/brochure,"2022-08-08 09:25:14",2,,1,0
2680,9388,/testimonials,"2022-08-08 10:45:15",1,47.0,0,1
2680,9389,/features,"2022-08-08 10:46:02",2,22.0,0,1
2680,9390,/studycase,"2022-08-08 10:46:24",3,25.0,0,1
2680,9391,/form/brochure,"2022-08-08 10:46:49",4,,1,0
2681,9392,/features,"2022-08-08 15:06:34",1,45.0,0,1
2681,9393,/portofolio,"2022-08-08 15:07:19",2,24.0,0,1
2681,9394,/form/demo,"2022-08-08 15:07:43",3,,1,0
2682,9395,/studycase,"2022-08-08 16:51:08",1,45.0,0,1
2682,9396,/form/set-a-meeting,"2022-08-08 16:51:53",2,17.0,1,0
2682,9397,/testimonials,"2022-08-08 16:52:10",3,29.0,0,1
2682,9398,/features,"2022-08-08 16:52:39",4,20.0,0,1
2682,9399,/home,"2022-08-08 16:52:59",5,10.0,0,0
2682,9400,/form/demo,"2022-08-08 16:53:09",6,,1,0
2683,9401,/portofolio,"2022-08-09 08:57:44",1,49.0,0,1
2683,9402,/testimonials,"2022-08-09 08:58:33",2,29.0,0,1
2683,9403,/form/demo,"2022-08-09 08:59:02",3,,1,0
2684,9404,/home,"2022-08-09 09:06:44",1,32.0,0,0
2684,9405,/features,"2022-08-09 09:07:16",2,25.0,0,1
2684,9406,/portofolio,"2022-08-09 09:07:41",3,20.0,0,1
2684,9407,/features,"2022-08-09 09:08:01",4,30.0,0,1
2684,9408,/studycase,"2022-08-09 09:08:31",5,26.0,0,1
2684,9409,/form/set-a-meeting,"2022-08-09 09:08:57",6,,1,0
2685,9410,/studycase,"2022-08-09 10:21:05",1,41.0,0,1
2685,9411,/features,"2022-08-09 10:21:46",2,21.0,0,1
2685,9412,/testimonials,"2022-08-09 10:22:07",3,22.0,0,1
2685,9413,/form/publications,"2022-08-09 10:22:29",4,20.0,1,0
2685,9414,/form/set-a-meeting,"2022-08-09 10:22:49",5,,1,0
2686,9415,/portofolio,"2022-08-09 16:07:39",1,47.0,0,1
2686,9416,/form/brochure,"2022-08-09 16:08:26",2,,1,0
2687,9417,/home,"2022-08-10 11:24:52",1,36.0,0,0
2687,9418,/portofolio,"2022-08-10 11:25:28",2,23.0,0,1
2687,9419,/testimonials,"2022-08-10 11:25:51",3,20.0,0,1
2687,9420,/form/demo,"2022-08-10 11:26:11",4,,1,0
2688,9421,/portofolio,"2022-08-10 12:27:40",1,45.0,0,1
2688,9422,/form/brochure,"2022-08-10 12:28:25",2,,1,0
2689,9423,/studycase,"2022-08-10 13:39:32",1,45.0,0,1
2689,9424,/features,"2022-08-10 13:40:17",2,24.0,0,1
2689,9425,/testimonials,"2022-08-10 13:40:41",3,28.0,0,1
2689,9426,/form/brochure,"2022-08-10 13:41:09",4,,1,0
2690,9427,/portofolio,"2022-08-10 14:22:29",1,44.0,0,1
2690,9428,/features,"2022-08-10 14:23:13",2,26.0,0,1
2690,9429,/testimonials,"2022-08-10 14:23:39",3,26.0,0,1
2690,9430,/studycase,"2022-08-10 14:24:05",4,20.0,0,1
2690,9431,/form/set-a-meeting,"2022-08-10 14:24:25",5,,1,0
2691,9432,/studycase,"2022-08-10 17:18:45",1,49.0,0,1
2691,9433,/portofolio,"2022-08-10 17:19:34",2,24.0,0,1
2691,9434,/form/brochure,"2022-08-10 17:19:58",3,17.0,1,0
2691,9435,/form/brochure,"2022-08-10 17:20:15",4,,1,0
2692,9436,/testimonials,"2022-08-10 17:48:28",1,41.0,0,1
2692,9437,/home,"2022-08-10 17:49:09",2,15.0,0,0
2692,9438,/features,"2022-08-10 17:49:24",3,26.0,0,1
2692,9439,/form/brochure,"2022-08-10 17:49:50",4,,1,0
2693,9440,/features,"2022-08-11 10:52:10",1,46.0,0,1
2693,9441,/testimonials,"2022-08-11 10:52:56",2,25.0,0,1
2693,9442,/features,"2022-08-11 10:53:21",3,29.0,0,1
2693,9443,/form/demo,"2022-08-11 10:53:50",4,,1,0
2694,9444,/features,"2022-08-11 13:30:43",1,42.0,0,1
2694,9445,/studycase,"2022-08-11 13:31:25",2,21.0,0,1
2694,9446,/portofolio,"2022-08-11 13:31:46",3,24.0,0,1
2694,9447,/form/brochure,"2022-08-11 13:32:10",4,,1,0
2695,9448,/studycase,"2022-08-11 15:05:27",1,45.0,0,1
2695,9449,/portofolio,"2022-08-11 15:06:12",2,24.0,0,1
2695,9450,/form/brochure,"2022-08-11 15:06:36",3,,1,0
2696,9451,/testimonials,"2022-08-11 16:11:15",1,48.0,0,1
2696,9452,/portofolio,"2022-08-11 16:12:03",2,24.0,0,1
2696,9453,/form/publications,"2022-08-11 16:12:27",3,20.0,1,0
2696,9454,/form/demo,"2022-08-11 16:12:47",4,,1,0
2697,9455,/features,"2022-08-11 17:20:35",1,45.0,0,1
2697,9456,/studycase,"2022-08-11 17:21:20",2,25.0,0,1
2697,9457,/form/publications,"2022-08-11 17:21:45",3,12.0,1,0
2697,9458,/form/set-a-meeting,"2022-08-11 17:21:57",4,,1,0
2698,9459,/portofolio,"2022-08-12 09:31:18",1,46.0,0,1
2698,9460,/features,"2022-08-12 09:32:04",2,29.0,0,1
2698,9461,/form/brochure,"2022-08-12 09:32:33",3,,1,0
2699,9462,/features,"2022-08-12 10:32:10",1,44.0,0,1
2699,9463,/studycase,"2022-08-12 10:32:54",2,26.0,0,1
2699,9464,/portofolio,"2022-08-12 10:33:20",3,26.0,0,1
2699,9465,/form/demo,"2022-08-12 10:33:46",4,,1,0
