month_period,funnel_id,leads_id,stage_id,stage_name,stage_date,stage_time,reason,reason_id,drop_flag,stage_month_id,stage_month,first_date,first_month
2022-10-01,15402,3015,108,"Deal Won",2022-10-28,17:39:26,,0,0,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,14400,3016,103,"Initial Communication Success",2022-10-03,16:00:50,,0,0,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,14436,3016,104,"Approach Success",2022-10-04,09:17:14,,,1,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,14382,3020,102,"Lead Qualification",2022-10-03,13:57:26,,0,0,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,14480,3020,103,"Initial Communication Success",2022-10-04,13:41:12,,0,0,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,14647,3020,104,"Approach Success",2022-10-07,11:08:31,"Not Answered",1,1,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,14365,3021,102,"Lead Qualification",2022-10-03,12:22:01,,0,0,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,14438,3021,103,"Initial Communication Success",2022-10-04,09:30:42,,0,0,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,14607,3021,104,"Approach Success",2022-10-06,12:44:24,,0,0,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,14944,3021,105,"Discussion Success",2022-10-14,09:51:49,,0,0,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,15008,3021,106,"Offer Sent",2022-10-17,12:13:18,,0,0,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,15227,3021,107,"Quatation Received",2022-10-24,13:37:45,,0,0,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,15510,3021,108,"Deal Won",2022-11-02,13:12:27,,0,0,25,2022-11-01,2022-09-26,2022-09-01
2022-10-01,14343,3022,103,"Initial Communication Success",2022-10-03,10:53:36,"Not Answered",1,1,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,14351,3023,103,"Initial Communication Success",2022-10-03,11:28:06,,0,0,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,14601,3023,104,"Approach Success",2022-10-06,11:12:29,,0,0,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,14739,3023,105,"Discussion Success",2022-10-10,12:45:50,,0,0,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,14855,3023,106,"Offer Sent",2022-10-12,09:46:02,,0,0,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,15142,3023,107,"Quatation Received",2022-10-20,11:07:08,,0,0,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,15358,3023,108,"Deal Won",2022-10-28,09:40:08,,0,0,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,14399,3024,103,"Initial Communication Success",2022-10-03,15:59:16,,0,0,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,14450,3024,104,"Approach Success",2022-10-04,10:27:33,,0,0,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,14963,3024,105,"Discussion Success",2022-10-14,13:09:26,,0,0,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,15032,3024,106,"Offer Sent",2022-10-17,17:08:38,,0,0,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,15293,3024,107,"Quatation Received",2022-10-26,11:18:14,,0,0,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,15505,3024,108,"Deal Won",2022-11-02,12:04:06,,0,0,25,2022-11-01,2022-09-26,2022-09-01
2022-10-01,14379,3025,104,"Approach Success",2022-10-03,13:48:31,,0,0,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,14731,3025,105,"Discussion Success",2022-10-10,12:21:28,,0,0,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,14929,3025,106,"Offer Sent",2022-10-13,14:25:20,,0,0,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,15098,3025,107,"Quatation Received",2022-10-19,11:17:04,,0,0,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,15342,3025,108,"Deal Won",2022-10-27,15:31:45,,0,0,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,14327,3026,102,"Lead Qualification",2022-10-03,09:34:03,,0,0,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,14483,3026,103,"Initial Communication Success",2022-10-04,14:07:38,,0,0,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,14535,3026,104,"Approach Success",2022-10-05,11:28:08,,0,0,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,14858,3026,105,"Discussion Success",2022-10-12,10:11:26,,0,0,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,14975,3026,106,"Offer Sent",2022-10-14,16:35:19,,0,0,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,15141,3026,107,"Quatation Received",2022-10-20,10:19:28,"Not Answered",1,1,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,14407,3027,102,"Lead Qualification",2022-10-03,16:14:01,"Not Selected",2,1,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,14326,3028,103,"Initial Communication Success",2022-10-03,09:31:18,,0,0,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,14495,3028,104,"Approach Success",2022-10-04,15:54:03,"Use Other Products",5,1,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,14402,3030,103,"Initial Communication Success",2022-10-03,16:06:08,,0,0,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,14597,3030,104,"Approach Success",2022-10-06,10:34:58,,,1,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,14393,3031,104,"Approach Success",2022-10-03,15:21:13,,0,0,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,14724,3031,105,"Discussion Success",2022-10-10,11:47:31,,0,0,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,14946,3031,106,"Offer Sent",2022-10-14,10:10:55,"Not Answered",1,1,24,2022-10-01,2022-09-26,2022-09-01
2022-10-01,14333,3033,103,"Initial Communication Success",2022-10-03,10:01:12,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,14449,3033,104,"Approach Success",2022-10-04,10:27:28,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,14924,3033,105,"Discussion Success",2022-10-13,13:07:48,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,15039,3033,106,"Offer Sent",2022-10-17,17:38:10,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,15263,3033,107,"Quatation Received",2022-10-25,13:21:02,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,15472,3033,108,"Deal Won",2022-11-01,11:00:45,,0,0,25,2022-11-01,2022-09-27,2022-09-01
2022-10-01,14336,3034,102,"Lead Qualification",2022-10-03,10:24:32,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,14498,3034,103,"Initial Communication Success",2022-10-04,16:25:48,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,14701,3034,104,"Approach Success",2022-10-07,17:45:54,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,14959,3034,105,"Discussion Success",2022-10-14,12:07:43,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,15070,3034,106,"Offer Sent",2022-10-18,14:20:42,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,15248,3034,107,"Quatation Received",2022-10-25,10:15:04,"Not Answered",1,1,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,14356,3035,102,"Lead Qualification",2022-10-03,11:49:43,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,14457,3035,103,"Initial Communication Success",2022-10-04,11:15:13,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,14603,3035,104,"Approach Success",2022-10-06,11:31:59,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,14917,3035,105,"Discussion Success",2022-10-13,10:21:28,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,15004,3035,106,"Offer Sent",2022-10-17,11:20:45,,,1,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,14469,3036,102,"Lead Qualification",2022-10-04,12:20:02,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,14684,3036,103,"Initial Communication Success",2022-10-07,15:27:20,,,1,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,14368,3037,102,"Lead Qualification",2022-10-03,12:48:48,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,14467,3037,103,"Initial Communication Success",2022-10-04,12:12:17,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,14614,3037,104,"Approach Success",2022-10-06,16:03:24,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,14715,3037,105,"Discussion Success",2022-10-10,10:15:35,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,14931,3037,106,"Offer Sent",2022-10-13,15:37:29,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,15166,3037,107,"Quatation Received",2022-10-21,09:19:45,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,15262,3037,108,"Deal Won",2022-10-25,12:51:19,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,14414,3038,102,"Lead Qualification",2022-10-03,16:44:44,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,14440,3038,103,"Initial Communication Success",2022-10-04,09:41:36,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,14652,3038,104,"Approach Success",2022-10-07,11:32:51,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,14977,3038,105,"Discussion Success",2022-10-14,17:06:13,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,15040,3038,106,"Offer Sent",2022-10-17,17:52:51,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,15212,3038,107,"Quatation Received",2022-10-24,09:20:38,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,15344,3038,108,"Deal Won",2022-10-27,15:41:02,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,14492,3039,102,"Lead Qualification",2022-10-04,15:23:24,"Not Selected",2,1,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,14388,3040,103,"Initial Communication Success",2022-10-03,14:38:22,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,14478,3040,104,"Approach Success",2022-10-04,13:31:05,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,14768,3040,105,"Discussion Success",2022-10-10,15:07:07,"Price Not Fit",3,1,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,14334,3041,102,"Lead Qualification",2022-10-03,10:09:13,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,14448,3041,103,"Initial Communication Success",2022-10-04,10:27:01,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,14685,3041,104,"Approach Success",2022-10-07,15:48:23,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,14962,3041,105,"Discussion Success",2022-10-14,13:02:18,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,15042,3041,106,"Offer Sent",2022-10-18,09:09:55,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,15219,3041,107,"Quatation Received",2022-10-24,10:33:42,"Price Not Fit",3,1,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,14470,3042,102,"Lead Qualification",2022-10-04,12:22:48,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,14598,3042,103,"Initial Communication Success",2022-10-06,10:39:12,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,14655,3042,104,"Approach Success",2022-10-07,11:44:22,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,14985,3042,105,"Discussion Success",2022-10-17,09:08:11,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,15114,3042,106,"Offer Sent",2022-10-19,14:53:03,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,15395,3042,107,"Quatation Received",2022-10-28,17:02:49,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,15521,3042,108,"Deal Won",2022-11-02,15:56:01,,0,0,25,2022-11-01,2022-09-27,2022-09-01
2022-10-01,14331,3043,102,"Lead Qualification",2022-10-03,09:54:06,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,14496,3043,103,"Initial Communication Success",2022-10-04,16:15:44,,0,0,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,14698,3043,104,"Approach Success",2022-10-07,17:18:54,"Not Answered",1,1,24,2022-10-01,2022-09-27,2022-09-01
2022-10-01,14320,3044,102,"Lead Qualification",2022-10-03,09:02:44,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14574,3044,103,"Initial Communication Success",2022-10-05,16:42:28,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14599,3044,104,"Approach Success",2022-10-06,10:58:19,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14951,3044,105,"Discussion Success",2022-10-14,10:45:26,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,15036,3044,106,"Offer Sent",2022-10-17,17:33:23,"Not Answered",1,1,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14387,3045,103,"Initial Communication Success",2022-10-03,14:24:07,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14439,3045,104,"Approach Success",2022-10-04,09:36:03,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14891,3045,105,"Discussion Success",2022-10-12,16:48:24,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14964,3045,106,"Offer Sent",2022-10-14,13:21:04,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,15154,3045,107,"Quatation Received",2022-10-20,16:07:55,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,15294,3045,108,"Deal Won",2022-10-26,11:19:05,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14512,3046,102,"Lead Qualification",2022-10-04,17:46:49,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14620,3046,103,"Initial Communication Success",2022-10-06,17:52:54,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14696,3046,104,"Approach Success",2022-10-07,17:07:47,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14955,3046,105,"Discussion Success",2022-10-14,11:28:09,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14991,3046,106,"Offer Sent",2022-10-17,09:54:48,"Price Not Fit",3,1,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14416,3047,102,"Lead Qualification",2022-10-03,16:50:20,"Not Selected",2,1,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14339,3050,103,"Initial Communication Success",2022-10-03,10:41:18,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14570,3050,104,"Approach Success",2022-10-05,16:26:46,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14713,3050,105,"Discussion Success",2022-10-10,10:02:11,,,1,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14389,3052,103,"Initial Communication Success",2022-10-03,14:40:01,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14534,3052,104,"Approach Success",2022-10-05,11:18:17,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14709,3052,105,"Discussion Success",2022-10-10,09:36:10,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14840,3052,106,"Offer Sent",2022-10-11,16:26:14,"Price Not Fit",3,1,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14357,3053,102,"Lead Qualification",2022-10-03,11:51:14,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14491,3053,103,"Initial Communication Success",2022-10-04,15:20:40,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14548,3053,104,"Approach Success",2022-10-05,13:07:11,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14823,3053,105,"Discussion Success",2022-10-11,11:48:51,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14949,3053,106,"Offer Sent",2022-10-14,10:18:10,"Not Answered",1,1,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14322,3055,103,"Initial Communication Success",2022-10-03,09:13:34,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14463,3055,104,"Approach Success",2022-10-04,11:34:24,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14830,3055,105,"Discussion Success",2022-10-11,13:39:50,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14871,3055,106,"Offer Sent",2022-10-12,11:42:42,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,15093,3055,107,"Quatation Received",2022-10-19,10:44:40,"Not Answered",1,1,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14350,3056,103,"Initial Communication Success",2022-10-03,11:25:34,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14553,3056,104,"Approach Success",2022-10-05,13:34:31,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14767,3056,105,"Discussion Success",2022-10-10,14:55:46,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14887,3056,106,"Offer Sent",2022-10-12,15:24:14,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,15173,3056,107,"Quatation Received",2022-10-21,09:50:20,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,15305,3056,108,"Deal Won",2022-10-26,13:37:53,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14421,3057,102,"Lead Qualification",2022-10-03,17:06:15,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14566,3057,103,"Initial Communication Success",2022-10-05,15:57:50,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14608,3057,104,"Approach Success",2022-10-06,13:03:33,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14909,3057,105,"Discussion Success",2022-10-13,09:49:46,"Not Answered",1,1,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14341,3058,103,"Initial Communication Success",2022-10-03,10:43:47,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14479,3058,104,"Approach Success",2022-10-04,13:31:59,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14780,3058,105,"Discussion Success",2022-10-10,17:02:00,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14801,3058,106,"Offer Sent",2022-10-11,10:00:37,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,15062,3058,107,"Quatation Received",2022-10-18,12:34:18,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,15286,3058,108,"Deal Won",2022-10-26,09:40:11,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14384,3060,102,"Lead Qualification",2022-10-03,14:07:19,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14533,3060,103,"Initial Communication Success",2022-10-05,11:01:43,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14616,3060,104,"Approach Success",2022-10-06,17:10:53,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14938,3060,105,"Discussion Success",2022-10-13,17:48:03,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14939,3060,106,"Offer Sent",2022-10-14,09:00:44,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,15199,3060,107,"Quatation Received",2022-10-21,16:46:35,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,15365,3060,108,"Deal Won",2022-10-28,10:22:56,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14507,3061,102,"Lead Qualification",2022-10-04,17:15:19,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14552,3061,103,"Initial Communication Success",2022-10-05,13:30:30,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14643,3061,104,"Approach Success",2022-10-07,10:33:14,,,1,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14376,3062,102,"Lead Qualification",2022-10-03,13:42:58,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14503,3062,103,"Initial Communication Success",2022-10-04,16:57:34,"Not Answered",1,1,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14391,3064,103,"Initial Communication Success",2022-10-03,14:51:47,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14472,3064,104,"Approach Success",2022-10-04,12:24:45,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14723,3064,105,"Discussion Success",2022-10-10,11:20:53,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14900,3064,106,"Offer Sent",2022-10-12,17:39:25,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,15113,3064,107,"Quatation Received",2022-10-19,14:45:54,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,15259,3064,108,"Deal Won",2022-10-25,12:16:50,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14344,3066,103,"Initial Communication Success",2022-10-03,10:55:12,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14493,3066,104,"Approach Success",2022-10-04,15:33:56,,0,0,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14881,3066,105,"Discussion Success",2022-10-12,12:58:22,"Price Not Fit",3,1,24,2022-10-01,2022-09-28,2022-09-01
2022-10-01,14488,3067,102,"Lead Qualification",2022-10-04,15:02:20,,0,0,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,14525,3067,103,"Initial Communication Success",2022-10-05,09:56:23,,0,0,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,14595,3067,104,"Approach Success",2022-10-06,10:30:28,,0,0,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,14983,3067,105,"Discussion Success",2022-10-14,17:49:11,,0,0,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,15053,3067,106,"Offer Sent",2022-10-18,10:53:44,,0,0,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,15285,3067,107,"Quatation Received",2022-10-26,09:27:08,,0,0,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,15447,3067,108,"Deal Won",2022-10-31,15:25:38,,0,0,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,14431,3068,102,"Lead Qualification",2022-10-04,09:00:27,,0,0,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,14573,3068,103,"Initial Communication Success",2022-10-05,16:31:28,,0,0,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,14621,3068,104,"Approach Success",2022-10-06,17:55:40,,0,0,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,14916,3068,105,"Discussion Success",2022-10-13,10:15:00,,0,0,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,14994,3068,106,"Offer Sent",2022-10-17,10:11:14,,0,0,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,15280,3068,107,"Quatation Received",2022-10-25,16:53:23,,0,0,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,15416,3068,108,"Deal Won",2022-10-31,10:15:43,,0,0,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,14405,3069,102,"Lead Qualification",2022-10-03,16:10:43,,0,0,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,14451,3069,103,"Initial Communication Success",2022-10-04,10:37:29,,0,0,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,14677,3069,104,"Approach Success",2022-10-07,14:45:33,"Not Answered",1,1,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,14504,3070,102,"Lead Qualification",2022-10-04,16:57:38,,0,0,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,14545,3070,103,"Initial Communication Success",2022-10-05,12:50:02,,0,0,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,14656,3070,104,"Approach Success",2022-10-07,12:14:21,,0,0,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,14927,3070,105,"Discussion Success",2022-10-13,13:36:30,,0,0,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,14986,3070,106,"Offer Sent",2022-10-17,09:19:35,"Not Answered",1,1,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,14359,3071,102,"Lead Qualification",2022-10-03,11:55:49,,0,0,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,14564,3071,103,"Initial Communication Success",2022-10-05,15:51:13,,0,0,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,14668,3071,104,"Approach Success",2022-10-07,13:38:14,,0,0,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,15045,3071,105,"Discussion Success",2022-10-18,09:36:07,,0,0,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,15133,3071,106,"Offer Sent",2022-10-20,09:32:01,"Not Answered",1,1,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,14429,3072,102,"Lead Qualification",2022-10-03,17:40:48,,0,0,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,14487,3072,103,"Initial Communication Success",2022-10-04,14:36:47,,0,0,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,14611,3072,104,"Approach Success",2022-10-06,15:52:27,,0,0,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,14982,3072,105,"Discussion Success",2022-10-14,17:45:13,,0,0,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,15018,3072,106,"Offer Sent",2022-10-17,14:30:08,,0,0,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,15243,3072,107,"Quatation Received",2022-10-25,09:04:04,"Price Not Fit",3,1,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,14383,3073,102,"Lead Qualification",2022-10-03,14:01:17,,0,0,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,14445,3073,103,"Initial Communication Success",2022-10-04,10:12:54,,0,0,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,14541,3073,104,"Approach Success",2022-10-05,12:28:56,,0,0,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,14836,3073,105,"Discussion Success",2022-10-11,14:33:59,,0,0,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,14864,3073,106,"Offer Sent",2022-10-12,10:43:12,,0,0,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,15026,3073,107,"Quatation Received",2022-10-17,16:49:10,,0,0,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,15291,3073,108,"Deal Won",2022-10-26,10:11:20,,0,0,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,14404,3074,102,"Lead Qualification",2022-10-03,16:10:41,,0,0,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,14468,3074,103,"Initial Communication Success",2022-10-04,12:16:52,,0,0,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,14537,3074,104,"Approach Success",2022-10-05,11:45:20,"Use Other Products",5,1,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,14539,3075,102,"Lead Qualification",2022-10-05,12:17:35,,0,0,24,2022-10-01,2022-09-29,2022-09-01
2022-10-01,14657,3075,103,"Initial Communication Success",2022-10-07,12:23:12,,0,0,24,2022-10-01,2022-09-29,2022-09-01
