leads_id,month_period,current_contract_id,starting_date,expired_date,active_flag,subscription_type,number_of_employee,reten_flag,user_price,contract_value,prev_subscription_type,changing_flag
882,2022-11-01,903,2022-08-31,2023-08-31,1,Startup,120,1,20000,2400000,Startup,0
882,2022-12-01,903,2022-08-31,2023-08-31,1,Startup,120,1,20000,2400000,Startup,0
884,2021-09-01,230,2021-09-02,2022-09-02,1,Startup,150,0,20000,3000000,,
884,2021-10-01,230,2021-09-02,2022-09-02,1,Startup,150,0,20000,3000000,Startup,0
884,2021-11-01,230,2021-09-02,2022-09-02,1,Startup,150,0,20000,3000000,Startup,0
884,2021-12-01,230,2021-09-02,2022-09-02,1,Startup,150,0,20000,3000000,Startup,0
884,2022-01-01,230,2021-09-02,2022-09-02,1,Startup,150,0,20000,3000000,Startup,0
884,2022-02-01,230,2021-09-02,2022-09-02,1,Startup,150,0,20000,3000000,Startup,0
884,2022-03-01,230,2021-09-02,2022-09-02,1,Startup,150,0,20000,3000000,Startup,0
884,2022-04-01,230,2021-09-02,2022-09-02,1,Startup,150,0,20000,3000000,Startup,0
884,2022-05-01,230,2021-09-02,2022-09-02,1,Startup,150,0,20000,3000000,Startup,0
884,2022-06-01,230,2021-09-02,2022-09-02,1,Startup,150,0,20000,3000000,Startup,0
884,2022-07-01,230,2021-09-02,2022-09-02,1,Startup,150,0,20000,3000000,Startup,0
884,2022-08-01,230,2021-09-02,2022-09-02,1,Startup,150,0,20000,3000000,Startup,0
884,2022-09-01,918,2022-09-02,2023-09-02,1,Startup,150,1,20000,3000000,Startup,0
884,2022-10-01,918,2022-09-02,2023-09-02,1,Startup,150,1,20000,3000000,Startup,0
884,2022-11-01,918,2022-09-02,2023-09-02,1,Startup,150,1,20000,3000000,Startup,0
884,2022-12-01,918,2022-09-02,2023-09-02,1,Startup,150,1,20000,3000000,Startup,0
886,2021-08-01,226,2021-08-30,2022-08-30,1,Enterprise,400,0,15000,6000000,,
886,2021-09-01,226,2021-08-30,2022-08-30,1,Enterprise,400,0,15000,6000000,Enterprise,0
886,2021-10-01,226,2021-08-30,2022-08-30,1,Enterprise,400,0,15000,6000000,Enterprise,0
886,2021-11-01,226,2021-08-30,2022-08-30,1,Enterprise,400,0,15000,6000000,Enterprise,0
886,2021-12-01,226,2021-08-30,2022-08-30,1,Enterprise,400,0,15000,6000000,Enterprise,0
886,2022-01-01,226,2021-08-30,2022-08-30,1,Enterprise,400,0,15000,6000000,Enterprise,0
886,2022-02-01,226,2021-08-30,2022-08-30,1,Enterprise,400,0,15000,6000000,Enterprise,0
886,2022-03-01,226,2021-08-30,2022-08-30,1,Enterprise,400,0,15000,6000000,Enterprise,0
886,2022-04-01,226,2021-08-30,2022-08-30,1,Enterprise,400,0,15000,6000000,Enterprise,0
886,2022-05-01,226,2021-08-30,2022-08-30,1,Enterprise,400,0,15000,6000000,Enterprise,0
886,2022-06-01,226,2021-08-30,2022-08-30,1,Enterprise,400,0,15000,6000000,Enterprise,0
886,2022-07-01,226,2021-08-30,2022-08-30,1,Enterprise,400,0,15000,6000000,Enterprise,0
886,2022-08-01,901,2022-08-30,2023-08-30,1,Enterprise,400,1,15000,6000000,Enterprise,0
886,2022-09-01,901,2022-08-30,2023-08-30,1,Enterprise,400,1,15000,6000000,Enterprise,0
886,2022-10-01,901,2022-08-30,2023-08-30,1,Enterprise,400,1,15000,6000000,Enterprise,0
886,2022-11-01,901,2022-08-30,2023-08-30,1,Enterprise,400,1,15000,6000000,Enterprise,0
886,2022-12-01,901,2022-08-30,2023-08-30,1,Enterprise,400,1,15000,6000000,Enterprise,0
893,2021-09-01,236,2021-09-03,2022-09-03,1,Enterprise,300,0,15000,4500000,,
893,2021-10-01,236,2021-09-03,2022-09-03,1,Enterprise,300,0,15000,4500000,Enterprise,0
893,2021-11-01,236,2021-09-03,2022-09-03,1,Enterprise,300,0,15000,4500000,Enterprise,0
893,2021-12-01,236,2021-09-03,2022-09-03,1,Enterprise,300,0,15000,4500000,Enterprise,0
893,2022-01-01,236,2021-09-03,2022-09-03,1,Enterprise,300,0,15000,4500000,Enterprise,0
893,2022-02-01,236,2021-09-03,2022-09-03,1,Enterprise,300,0,15000,4500000,Enterprise,0
893,2022-03-01,236,2021-09-03,2022-09-03,1,Enterprise,300,0,15000,4500000,Enterprise,0
893,2022-04-01,236,2021-09-03,2022-09-03,1,Enterprise,300,0,15000,4500000,Enterprise,0
893,2022-05-01,236,2021-09-03,2022-09-03,1,Enterprise,300,0,15000,4500000,Enterprise,0
893,2022-06-01,236,2021-09-03,2022-09-03,1,Enterprise,300,0,15000,4500000,Enterprise,0
893,2022-07-01,236,2021-09-03,2022-09-03,1,Enterprise,300,0,15000,4500000,Enterprise,0
893,2022-08-01,236,2021-09-03,2022-09-03,1,Enterprise,300,0,15000,4500000,Enterprise,0
893,2022-09-01,930,2022-09-03,2023-09-03,1,Enterprise,300,1,15000,4500000,Enterprise,0
893,2022-10-01,930,2022-09-03,2023-09-03,1,Enterprise,300,1,15000,4500000,Enterprise,0
893,2022-11-01,930,2022-09-03,2023-09-03,1,Enterprise,300,1,15000,4500000,Enterprise,0
893,2022-12-01,930,2022-09-03,2023-09-03,1,Enterprise,300,1,15000,4500000,Enterprise,0
899,2021-09-01,231,2021-09-02,2022-09-02,1,Business,5,0,25000,125000,,
899,2021-10-01,231,2021-09-02,2022-09-02,1,Business,5,0,25000,125000,Business,0
899,2021-11-01,231,2021-09-02,2022-09-02,1,Business,5,0,25000,125000,Business,0
899,2021-12-01,231,2021-09-02,2022-09-02,1,Business,5,0,25000,125000,Business,0
899,2022-01-01,231,2021-09-02,2022-09-02,1,Business,5,0,25000,125000,Business,0
899,2022-02-01,231,2021-09-02,2022-09-02,1,Business,5,0,25000,125000,Business,0
899,2022-03-01,231,2021-09-02,2022-09-02,1,Business,5,0,25000,125000,Business,0
899,2022-04-01,231,2021-09-02,2022-09-02,1,Business,5,0,25000,125000,Business,0
899,2022-05-01,231,2021-09-02,2022-09-02,1,Business,5,0,25000,125000,Business,0
899,2022-06-01,231,2021-09-02,2022-09-02,1,Business,5,0,25000,125000,Business,0
899,2022-07-01,231,2021-09-02,2022-09-02,1,Business,5,0,25000,125000,Business,0
899,2022-08-01,231,2021-09-02,2022-09-02,1,Business,5,0,25000,125000,Business,0
899,2022-09-01,919,2022-09-02,2023-09-02,1,Business,5,1,25000,125000,Business,0
899,2022-10-01,919,2022-09-02,2023-09-02,1,Business,5,1,25000,125000,Business,0
899,2022-11-01,919,2022-09-02,2023-09-02,1,Business,5,1,25000,125000,Business,0
899,2022-12-01,919,2022-09-02,2023-09-02,1,Business,5,1,25000,125000,Business,0
9,2021-01-01,8,2021-01-04,2022-01-04,1,Startup,140,0,20000,2520000,,
9,2021-02-01,8,2021-01-04,2022-01-04,1,Startup,140,0,20000,2520000,Startup,0
9,2021-03-01,8,2021-01-04,2022-01-04,1,Startup,140,0,20000,2520000,Startup,0
9,2021-04-01,8,2021-01-04,2022-01-04,1,Startup,140,0,20000,2520000,Startup,0
9,2021-05-01,8,2021-01-04,2022-01-04,1,Startup,140,0,20000,2520000,Startup,0
9,2021-06-01,8,2021-01-04,2022-01-04,1,Startup,140,0,20000,2520000,Startup,0
9,2021-07-01,8,2021-01-04,2022-01-04,1,Startup,140,0,20000,2520000,Startup,0
9,2021-08-01,8,2021-01-04,2022-01-04,1,Startup,140,0,20000,2520000,Startup,0
9,2021-09-01,8,2021-01-04,2022-01-04,1,Startup,140,0,20000,2520000,Startup,0
9,2021-10-01,8,2021-01-04,2022-01-04,1,Startup,140,0,20000,2520000,Startup,0
9,2021-11-01,8,2021-01-04,2022-01-04,1,Startup,140,0,20000,2520000,Startup,0
9,2021-12-01,8,2021-01-04,2022-01-04,1,Startup,140,0,20000,2520000,Startup,0
9,2022-01-01,8,2021-01-04,2022-01-04,1,Startup,140,0,20000,2520000,Startup,0
9,2022-02-01,8,2021-01-04,2022-01-04,0,Startup,140,0,20000,2520000,Startup,0
907,2021-08-01,228,2021-08-31,2022-08-31,1,Business,10,0,25000,250000,,
907,2021-09-01,228,2021-08-31,2022-08-31,1,Business,10,0,25000,250000,Business,0
907,2021-10-01,228,2021-08-31,2022-08-31,1,Business,10,0,25000,250000,Business,0
907,2021-11-01,228,2021-08-31,2022-08-31,1,Business,10,0,25000,250000,Business,0
907,2021-12-01,228,2021-08-31,2022-08-31,1,Business,10,0,25000,250000,Business,0
907,2022-01-01,228,2021-08-31,2022-08-31,1,Business,10,0,25000,250000,Business,0
907,2022-02-01,228,2021-08-31,2022-08-31,1,Business,10,0,25000,250000,Business,0
907,2022-03-01,228,2021-08-31,2022-08-31,1,Business,10,0,25000,250000,Business,0
907,2022-04-01,228,2021-08-31,2022-08-31,1,Business,10,0,25000,250000,Business,0
907,2022-05-01,228,2021-08-31,2022-08-31,1,Business,10,0,25000,250000,Business,0
907,2022-06-01,228,2021-08-31,2022-08-31,1,Business,10,0,25000,250000,Business,0
907,2022-07-01,228,2021-08-31,2022-08-31,1,Business,10,0,25000,250000,Business,0
907,2022-08-01,904,2022-08-31,2023-08-31,1,Business,10,1,25000,250000,Business,0
907,2022-09-01,904,2022-08-31,2023-08-31,1,Business,10,1,25000,250000,Business,0
907,2022-10-01,904,2022-08-31,2023-08-31,1,Business,10,1,25000,250000,Business,0
907,2022-11-01,904,2022-08-31,2023-08-31,1,Business,10,1,25000,250000,Business,0
907,2022-12-01,904,2022-08-31,2023-08-31,1,Business,10,1,25000,250000,Business,0
912,2021-09-01,235,2021-09-03,2022-09-03,1,Business,35,0,25000,875000,,
912,2021-10-01,235,2021-09-03,2022-09-03,1,Business,35,0,25000,875000,Business,0
912,2021-11-01,235,2021-09-03,2022-09-03,1,Business,35,0,25000,875000,Business,0
912,2021-12-01,235,2021-09-03,2022-09-03,1,Business,35,0,25000,875000,Business,0
912,2022-01-01,235,2021-09-03,2022-09-03,1,Business,35,0,25000,875000,Business,0
912,2022-02-01,235,2021-09-03,2022-09-03,1,Business,35,0,25000,875000,Business,0
912,2022-03-01,235,2021-09-03,2022-09-03,1,Business,35,0,25000,875000,Business,0
912,2022-04-01,235,2021-09-03,2022-09-03,1,Business,35,0,25000,875000,Business,0
912,2022-05-01,235,2021-09-03,2022-09-03,1,Business,35,0,25000,875000,Business,0
912,2022-06-01,235,2021-09-03,2022-09-03,1,Business,35,0,25000,875000,Business,0
912,2022-07-01,235,2021-09-03,2022-09-03,1,Business,35,0,25000,875000,Business,0
912,2022-08-01,235,2021-09-03,2022-09-03,1,Business,35,0,25000,875000,Business,0
912,2022-09-01,929,2022-09-03,2023-09-03,1,Business,35,1,25000,875000,Business,0
912,2022-10-01,929,2022-09-03,2023-09-03,1,Business,35,1,25000,875000,Business,0
912,2022-11-01,929,2022-09-03,2023-09-03,1,Business,35,1,25000,875000,Business,0
912,2022-12-01,929,2022-09-03,2023-09-03,1,Business,35,1,25000,875000,Business,0
914,2021-09-01,239,2021-09-09,2022-09-09,1,Enterprise,450,0,15000,6750000,,
914,2021-10-01,239,2021-09-09,2022-09-09,1,Enterprise,450,0,15000,6750000,Enterprise,0
914,2021-11-01,239,2021-09-09,2022-09-09,1,Enterprise,450,0,15000,6750000,Enterprise,0
914,2021-12-01,239,2021-09-09,2022-09-09,1,Enterprise,450,0,15000,6750000,Enterprise,0
914,2022-01-01,239,2021-09-09,2022-09-09,1,Enterprise,450,0,15000,6750000,Enterprise,0
914,2022-02-01,239,2021-09-09,2022-09-09,1,Enterprise,450,0,15000,6750000,Enterprise,0
914,2022-03-01,239,2021-09-09,2022-09-09,1,Enterprise,450,0,15000,6750000,Enterprise,0
914,2022-04-01,239,2021-09-09,2022-09-09,1,Enterprise,450,0,15000,6750000,Enterprise,0
914,2022-05-01,239,2021-09-09,2022-09-09,1,Enterprise,450,0,15000,6750000,Enterprise,0
914,2022-06-01,239,2021-09-09,2022-09-09,1,Enterprise,450,0,15000,6750000,Enterprise,0
914,2022-07-01,239,2021-09-09,2022-09-09,1,Enterprise,450,0,15000,6750000,Enterprise,0
914,2022-08-01,239,2021-09-09,2022-09-09,1,Enterprise,450,0,15000,6750000,Enterprise,0
914,2022-09-01,944,2022-09-09,2023-09-09,1,Enterprise,450,1,15000,6750000,Enterprise,0
914,2022-10-01,944,2022-09-09,2023-09-09,1,Enterprise,450,1,15000,6750000,Enterprise,0
914,2022-11-01,944,2022-09-09,2023-09-09,1,Enterprise,450,1,15000,6750000,Enterprise,0
914,2022-12-01,944,2022-09-09,2023-09-09,1,Enterprise,450,1,15000,6750000,Enterprise,0
916,2021-09-01,237,2021-09-07,2022-09-07,1,Business,35,0,25000,875000,,
916,2021-10-01,237,2021-09-07,2022-09-07,1,Business,35,0,25000,875000,Business,0
916,2021-11-01,237,2021-09-07,2022-09-07,1,Business,35,0,25000,875000,Business,0
916,2021-12-01,237,2021-09-07,2022-09-07,1,Business,35,0,25000,875000,Business,0
916,2022-01-01,237,2021-09-07,2022-09-07,1,Business,35,0,25000,875000,Business,0
916,2022-02-01,237,2021-09-07,2022-09-07,1,Business,35,0,25000,875000,Business,0
916,2022-03-01,237,2021-09-07,2022-09-07,1,Business,35,0,25000,875000,Business,0
916,2022-04-01,237,2021-09-07,2022-09-07,1,Business,35,0,25000,875000,Business,0
916,2022-05-01,237,2021-09-07,2022-09-07,1,Business,35,0,25000,875000,Business,0
916,2022-06-01,237,2021-09-07,2022-09-07,1,Business,35,0,25000,875000,Business,0
916,2022-07-01,237,2021-09-07,2022-09-07,1,Business,35,0,25000,875000,Business,0
916,2022-08-01,237,2021-09-07,2022-09-07,1,Business,35,0,25000,875000,Business,0
916,2022-09-01,935,2022-09-07,2023-09-07,1,Business,35,1,25000,875000,Business,0
916,2022-10-01,935,2022-09-07,2023-09-07,1,Business,35,1,25000,875000,Business,0
916,2022-11-01,935,2022-09-07,2023-09-07,1,Business,35,1,25000,875000,Business,0
916,2022-12-01,935,2022-09-07,2023-09-07,1,Business,35,1,25000,875000,Business,0
92,2021-02-01,40,2021-02-03,2022-02-03,1,Enterprise,175,0,15000,2625000,,
92,2021-03-01,40,2021-02-03,2022-02-03,1,Enterprise,175,0,15000,2625000,Enterprise,0
92,2021-04-01,40,2021-02-03,2022-02-03,1,Enterprise,175,0,15000,2625000,Enterprise,0
92,2021-05-01,40,2021-02-03,2022-02-03,1,Enterprise,175,0,15000,2625000,Enterprise,0
92,2021-06-01,40,2021-02-03,2022-02-03,1,Enterprise,175,0,15000,2625000,Enterprise,0
92,2021-07-01,40,2021-02-03,2022-02-03,1,Enterprise,175,0,15000,2625000,Enterprise,0
92,2021-08-01,40,2021-02-03,2022-02-03,1,Enterprise,175,0,15000,2625000,Enterprise,0
92,2021-09-01,40,2021-02-03,2022-02-03,1,Enterprise,175,0,15000,2625000,Enterprise,0
92,2021-10-01,40,2021-02-03,2022-02-03,1,Enterprise,175,0,15000,2625000,Enterprise,0
92,2021-11-01,40,2021-02-03,2022-02-03,1,Enterprise,175,0,15000,2625000,Enterprise,0
92,2021-12-01,40,2021-02-03,2022-02-03,1,Enterprise,175,0,15000,2625000,Enterprise,0
92,2022-01-01,40,2021-02-03,2022-02-03,1,Enterprise,175,0,15000,2625000,Enterprise,0
92,2022-02-01,446,2022-02-03,2023-02-03,1,Enterprise,175,1,15000,2625000,Enterprise,0
92,2022-03-01,446,2022-02-03,2023-02-03,1,Enterprise,175,1,15000,2625000,Enterprise,0
92,2022-04-01,446,2022-02-03,2023-02-03,1,Enterprise,175,1,15000,2625000,Enterprise,0
92,2022-05-01,446,2022-02-03,2023-02-03,1,Enterprise,175,1,15000,2625000,Enterprise,0
92,2022-06-01,446,2022-02-03,2023-02-03,1,Enterprise,175,1,15000,2625000,Enterprise,0
92,2022-07-01,446,2022-02-03,2023-02-03,1,Enterprise,175,1,15000,2625000,Enterprise,0
92,2022-08-01,446,2022-02-03,2023-02-03,1,Enterprise,175,1,15000,2625000,Enterprise,0
92,2022-09-01,446,2022-02-03,2023-02-03,1,Enterprise,175,1,15000,2625000,Enterprise,0
92,2022-10-01,446,2022-02-03,2023-02-03,1,Enterprise,175,1,15000,2625000,Enterprise,0
92,2022-11-01,446,2022-02-03,2023-02-03,1,Enterprise,175,1,15000,2625000,Enterprise,0
92,2022-12-01,446,2022-02-03,2023-02-03,1,Enterprise,175,1,15000,2625000,Enterprise,0
925,2021-09-01,241,2021-09-15,2022-09-15,1,Startup,80,0,20000,1600000,,
925,2021-10-01,241,2021-09-15,2022-09-15,1,Startup,80,0,20000,1600000,Startup,0
925,2021-11-01,241,2021-09-15,2022-09-15,1,Startup,80,0,20000,1600000,Startup,0
925,2021-12-01,241,2021-09-15,2022-09-15,1,Startup,80,0,20000,1600000,Startup,0
925,2022-01-01,241,2021-09-15,2022-09-15,1,Startup,80,0,20000,1600000,Startup,0
925,2022-02-01,241,2021-09-15,2022-09-15,1,Startup,80,0,20000,1600000,Startup,0
925,2022-03-01,241,2021-09-15,2022-09-15,1,Startup,80,0,20000,1600000,Startup,0
925,2022-04-01,241,2021-09-15,2022-09-15,1,Startup,80,0,20000,1600000,Startup,0
925,2022-05-01,241,2021-09-15,2022-09-15,1,Startup,80,0,20000,1600000,Startup,0
925,2022-06-01,241,2021-09-15,2022-09-15,1,Startup,80,0,20000,1600000,Startup,0
925,2022-07-01,241,2021-09-15,2022-09-15,1,Startup,80,0,20000,1600000,Startup,0
925,2022-08-01,241,2021-09-15,2022-09-15,1,Startup,80,0,20000,1600000,Startup,0
925,2022-09-01,946,2022-09-15,2023-09-15,1,Startup,80,1,20000,1600000,Startup,0
925,2022-10-01,946,2022-09-15,2023-09-15,1,Startup,80,1,20000,1600000,Startup,0
925,2022-11-01,946,2022-09-15,2023-09-15,1,Startup,80,1,20000,1600000,Startup,0
925,2022-12-01,946,2022-09-15,2023-09-15,1,Startup,80,1,20000,1600000,Startup,0
926,2021-09-01,242,2021-09-16,2022-09-16,1,Business,10,0,25000,250000,,
926,2021-10-01,242,2021-09-16,2022-09-16,1,Business,10,0,25000,250000,Business,0
926,2021-11-01,242,2021-09-16,2022-09-16,1,Business,10,0,25000,250000,Business,0
926,2021-12-01,242,2021-09-16,2022-09-16,1,Business,10,0,25000,250000,Business,0
926,2022-01-01,242,2021-09-16,2022-09-16,1,Business,10,0,25000,250000,Business,0
926,2022-02-01,242,2021-09-16,2022-09-16,1,Business,10,0,25000,250000,Business,0
926,2022-03-01,242,2021-09-16,2022-09-16,1,Business,10,0,25000,250000,Business,0
926,2022-04-01,242,2021-09-16,2022-09-16,1,Business,10,0,25000,250000,Business,0
926,2022-05-01,242,2021-09-16,2022-09-16,1,Business,10,0,25000,250000,Business,0
926,2022-06-01,242,2021-09-16,2022-09-16,1,Business,10,0,25000,250000,Business,0
926,2022-07-01,242,2021-09-16,2022-09-16,1,Business,10,0,25000,250000,Business,0
926,2022-08-01,242,2021-09-16,2022-09-16,1,Business,10,0,25000,250000,Business,0
926,2022-09-01,947,2022-09-16,2023-09-16,1,Business,10,1,25000,250000,Business,0
926,2022-10-01,947,2022-09-16,2023-09-16,1,Business,10,1,25000,250000,Business,0
926,2022-11-01,947,2022-09-16,2023-09-16,1,Business,10,1,25000,250000,Business,0
926,2022-12-01,947,2022-09-16,2023-09-16,1,Business,10,1,25000,250000,Business,0
927,2021-09-01,238,2021-09-08,2022-09-08,1,Business,50,0,25000,1250000,,
927,2021-10-01,238,2021-09-08,2022-09-08,1,Business,50,0,25000,1250000,Business,0
927,2021-11-01,238,2021-09-08,2022-09-08,1,Business,50,0,25000,1250000,Business,0
927,2021-12-01,238,2021-09-08,2022-09-08,1,Business,50,0,25000,1250000,Business,0
927,2022-01-01,238,2021-09-08,2022-09-08,1,Business,50,0,25000,1250000,Business,0
927,2022-02-01,238,2021-09-08,2022-09-08,1,Business,50,0,25000,1250000,Business,0
927,2022-03-01,238,2021-09-08,2022-09-08,1,Business,50,0,25000,1250000,Business,0
927,2022-04-01,238,2021-09-08,2022-09-08,1,Business,50,0,25000,1250000,Business,0
927,2022-05-01,238,2021-09-08,2022-09-08,1,Business,50,0,25000,1250000,Business,0
927,2022-06-01,238,2021-09-08,2022-09-08,1,Business,50,0,25000,1250000,Business,0
927,2022-07-01,238,2021-09-08,2022-09-08,1,Business,50,0,25000,1250000,Business,0
927,2022-08-01,238,2021-09-08,2022-09-08,1,Business,50,0,25000,1250000,Business,0
927,2022-09-01,939,2022-09-08,2023-09-08,1,Business,50,1,25000,1250000,Business,0
927,2022-10-01,939,2022-09-08,2023-09-08,1,Business,50,1,25000,1250000,Business,0
927,2022-11-01,939,2022-09-08,2023-09-08,1,Business,50,1,25000,1250000,Business,0
927,2022-12-01,939,2022-09-08,2023-09-08,1,Business,50,1,25000,1250000,Business,0
930,2021-09-01,240,2021-09-09,2022-09-09,1,Business,35,0,25000,875000,,
930,2021-10-01,240,2021-09-09,2022-09-09,1,Business,35,0,25000,875000,Business,0
930,2021-11-01,240,2021-09-09,2022-09-09,1,Business,35,0,25000,875000,Business,0
930,2021-12-01,240,2021-09-09,2022-09-09,1,Business,35,0,25000,875000,Business,0
930,2022-01-01,240,2021-09-09,2022-09-09,1,Business,35,0,25000,875000,Business,0
930,2022-02-01,240,2021-09-09,2022-09-09,1,Business,35,0,25000,875000,Business,0
930,2022-03-01,240,2021-09-09,2022-09-09,1,Business,35,0,25000,875000,Business,0
930,2022-04-01,240,2021-09-09,2022-09-09,1,Business,35,0,25000,875000,Business,0
930,2022-05-01,240,2021-09-09,2022-09-09,1,Business,35,0,25000,875000,Business,0
930,2022-06-01,240,2021-09-09,2022-09-09,1,Business,35,0,25000,875000,Business,0
930,2022-07-01,240,2021-09-09,2022-09-09,1,Business,35,0,25000,875000,Business,0
930,2022-08-01,240,2021-09-09,2022-09-09,1,Business,35,0,25000,875000,Business,0
930,2022-09-01,945,2022-09-09,2023-09-09,1,Business,35,1,25000,875000,Business,0
930,2022-10-01,945,2022-09-09,2023-09-09,1,Business,35,1,25000,875000,Business,0
930,2022-11-01,945,2022-09-09,2023-09-09,1,Business,35,1,25000,875000,Business,0
930,2022-12-01,945,2022-09-09,2023-09-09,1,Business,35,1,25000,875000,Business,0
933,2021-09-01,244,2021-09-22,2022-09-22,1,Enterprise,450,0,15000,6750000,,
933,2021-10-01,244,2021-09-22,2022-09-22,1,Enterprise,450,0,15000,6750000,Enterprise,0
933,2021-11-01,244,2021-09-22,2022-09-22,1,Enterprise,450,0,15000,6750000,Enterprise,0
933,2021-12-01,244,2021-09-22,2022-09-22,1,Enterprise,450,0,15000,6750000,Enterprise,0
933,2022-01-01,244,2021-09-22,2022-09-22,1,Enterprise,450,0,15000,6750000,Enterprise,0
933,2022-02-01,244,2021-09-22,2022-09-22,1,Enterprise,450,0,15000,6750000,Enterprise,0
933,2022-03-01,244,2021-09-22,2022-09-22,1,Enterprise,450,0,15000,6750000,Enterprise,0
933,2022-04-01,244,2021-09-22,2022-09-22,1,Enterprise,450,0,15000,6750000,Enterprise,0
933,2022-05-01,244,2021-09-22,2022-09-22,1,Enterprise,450,0,15000,6750000,Enterprise,0
933,2022-06-01,244,2021-09-22,2022-09-22,1,Enterprise,450,0,15000,6750000,Enterprise,0
933,2022-07-01,244,2021-09-22,2022-09-22,1,Enterprise,450,0,15000,6750000,Enterprise,0
933,2022-08-01,244,2021-09-22,2022-09-22,1,Enterprise,450,0,15000,6750000,Enterprise,0
933,2022-09-01,949,2022-09-22,2023-09-22,1,Enterprise,450,1,15000,6750000,Enterprise,0
933,2022-10-01,949,2022-09-22,2023-09-22,1,Enterprise,450,1,15000,6750000,Enterprise,0
933,2022-11-01,949,2022-09-22,2023-09-22,1,Enterprise,450,1,15000,6750000,Enterprise,0
933,2022-12-01,949,2022-09-22,2023-09-22,1,Enterprise,450,1,15000,6750000,Enterprise,0
941,2021-09-01,245,2021-09-23,2022-09-23,1,Enterprise,475,0,15000,7125000,,
941,2021-10-01,245,2021-09-23,2022-09-23,1,Enterprise,475,0,15000,7125000,Enterprise,0
941,2021-11-01,245,2021-09-23,2022-09-23,1,Enterprise,475,0,15000,7125000,Enterprise,0
941,2021-12-01,245,2021-09-23,2022-09-23,1,Enterprise,475,0,15000,7125000,Enterprise,0
941,2022-01-01,245,2021-09-23,2022-09-23,1,Enterprise,475,0,15000,7125000,Enterprise,0
941,2022-02-01,245,2021-09-23,2022-09-23,1,Enterprise,475,0,15000,7125000,Enterprise,0
941,2022-03-01,245,2021-09-23,2022-09-23,1,Enterprise,475,0,15000,7125000,Enterprise,0
941,2022-04-01,245,2021-09-23,2022-09-23,1,Enterprise,475,0,15000,7125000,Enterprise,0
941,2022-05-01,245,2021-09-23,2022-09-23,1,Enterprise,475,0,15000,7125000,Enterprise,0
941,2022-06-01,245,2021-09-23,2022-09-23,1,Enterprise,475,0,15000,7125000,Enterprise,0
941,2022-07-01,245,2021-09-23,2022-09-23,1,Enterprise,475,0,15000,7125000,Enterprise,0
941,2022-08-01,245,2021-09-23,2022-09-23,1,Enterprise,475,0,15000,7125000,Enterprise,0
941,2022-09-01,950,2022-09-23,2023-09-23,1,Enterprise,475,1,15000,7125000,Enterprise,0
941,2022-10-01,950,2022-09-23,2023-09-23,1,Enterprise,475,1,15000,7125000,Enterprise,0
941,2022-11-01,950,2022-09-23,2023-09-23,1,Enterprise,475,1,15000,7125000,Enterprise,0
941,2022-12-01,950,2022-09-23,2023-09-23,1,Enterprise,475,1,15000,7125000,Enterprise,0
943,2021-09-01,246,2021-09-23,2022-09-23,1,Startup,175,0,20000,3500000,,
943,2021-10-01,246,2021-09-23,2022-09-23,1,Startup,175,0,20000,3500000,Startup,0
943,2021-11-01,246,2021-09-23,2022-09-23,1,Startup,175,0,20000,3500000,Startup,0
943,2021-12-01,246,2021-09-23,2022-09-23,1,Startup,175,0,20000,3500000,Startup,0
943,2022-01-01,246,2021-09-23,2022-09-23,1,Startup,175,0,20000,3500000,Startup,0
943,2022-02-01,246,2021-09-23,2022-09-23,1,Startup,175,0,20000,3500000,Startup,0
943,2022-03-01,246,2021-09-23,2022-09-23,1,Startup,175,0,20000,3500000,Startup,0
943,2022-04-01,246,2021-09-23,2022-09-23,1,Startup,175,0,20000,3500000,Startup,0
943,2022-05-01,246,2021-09-23,2022-09-23,1,Startup,175,0,20000,3500000,Startup,0
943,2022-06-01,246,2021-09-23,2022-09-23,1,Startup,175,0,20000,3500000,Startup,0
943,2022-07-01,246,2021-09-23,2022-09-23,1,Startup,175,0,20000,3500000,Startup,0
943,2022-08-01,246,2021-09-23,2022-09-23,1,Startup,175,0,20000,3500000,Startup,0
943,2022-09-01,246,2021-09-23,2022-09-23,1,Startup,175,0,20000,3500000,Startup,0
943,2022-10-01,246,2021-09-23,2022-09-23,0,Startup,175,0,20000,3500000,Startup,0
947,2021-10-01,255,2021-10-01,2022-10-01,1,Enterprise,325,0,15000,4387500,,
947,2021-11-01,255,2021-10-01,2022-10-01,1,Enterprise,325,0,15000,4387500,Enterprise,0
947,2021-12-01,255,2021-10-01,2022-10-01,1,Enterprise,325,0,15000,4387500,Enterprise,0
947,2022-01-01,255,2021-10-01,2022-10-01,1,Enterprise,325,0,15000,4387500,Enterprise,0
947,2022-02-01,255,2021-10-01,2022-10-01,1,Enterprise,325,0,15000,4387500,Enterprise,0
947,2022-03-01,255,2021-10-01,2022-10-01,1,Enterprise,325,0,15000,4387500,Enterprise,0
947,2022-04-01,255,2021-10-01,2022-10-01,1,Enterprise,325,0,15000,4387500,Enterprise,0
947,2022-05-01,255,2021-10-01,2022-10-01,1,Enterprise,325,0,15000,4387500,Enterprise,0
947,2022-06-01,255,2021-10-01,2022-10-01,1,Enterprise,325,0,15000,4387500,Enterprise,0
947,2022-07-01,255,2021-10-01,2022-10-01,1,Enterprise,325,0,15000,4387500,Enterprise,0
